strategy,signal_view,shrink,center_days,entry_bps,exit_bps,max_hold_minutes,m2025_05_gross_bps,m2025_05_cost_bps,m2025_05_net_bps,m2025_05_trades,m2025_05_avg_abs_position,m2025_06_gross_bps,m2025_06_cost_bps,m2025_06_net_bps,m2025_06_trades,m2025_06_avg_abs_position,m2025_07_gross_bps,m2025_07_cost_bps,m2025_07_net_bps,m2025_07_trades,m2025_07_avg_abs_position,m2025_08_gross_bps,m2025_08_cost_bps,m2025_08_net_bps,m2025_08_trades,m2025_08_avg_abs_position,m2025_09_gross_bps,m2025_09_cost_bps,m2025_09_net_bps,m2025_09_trades,m2025_09_avg_abs_position,m2025_10_gross_bps,m2025_10_cost_bps,m2025_10_net_bps,m2025_10_trades,m2025_10_avg_abs_position,m2025_11_gross_bps,m2025_11_cost_bps,m2025_11_net_bps,m2025_11_trades,m2025_11_avg_abs_position,m2025_12_gross_bps,m2025_12_cost_bps,m2025_12_net_bps,m2025_12_trades,m2025_12_avg_abs_position,m2026_01_gross_bps,m2026_01_cost_bps,m2026_01_net_bps,m2026_01_trades,m2026_01_avg_abs_position,m2026_02_gross_bps,m2026_02_cost_bps,m2026_02_net_bps,m2026_02_trades,m2026_02_avg_abs_position,m2026_03_gross_bps,m2026_03_cost_bps,m2026_03_net_bps,m2026_03_trades,m2026_03_avg_abs_position,m2026_04_gross_bps,m2026_04_cost_bps,m2026_04_net_bps,m2026_04_trades,m2026_04_avg_abs_position,m2026_05_gross_bps,m2026_05_cost_bps,m2026_05_net_bps,m2026_05_trades,m2026_05_avg_abs_position,nov_gross_bps,nov_cost_bps,nov_net_bps,nov_trades,nov_avg_abs_position,dec_gross_bps,dec_cost_bps,dec_net_bps,dec_trades,dec_avg_abs_position,jan_gross_bps,jan_cost_bps,jan_net_bps,jan_trades,jan_avg_abs_position,feb_gross_bps,feb_cost_bps,feb_net_bps,feb_trades,feb_avg_abs_position,mar_gross_bps,mar_cost_bps,mar_net_bps,mar_trades,mar_avg_abs_position,apr_gross_bps,apr_cost_bps,apr_net_bps,apr_trades,apr_avg_abs_position,train_gross_bps,train_cost_bps,train_net_bps,train_trades,train_avg_abs_position,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_avg_abs_position,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_avg_abs_position,train_fold_positive_rate,train_worst_month_bps,all_net_bps,train_selection_score
micro_shrink_0.25_cw5d_e30_x22.5_mh240,micro_shrink_0.25,0.25,5,30.0,22.5,240,309.83796277800127,470.82449550911315,-160.98653273111185,110,0.7912787849093582,4.586891567903706,562.4187472640866,-557.8318556961831,130,0.8845164609053497,219.0103715142033,233.8753593855208,-14.864987871317444,102,0.8645413605119696,232.2759157868326,348.0885472548217,-115.81263146798914,148,0.6774708410067526,44.44664689954969,246.014707943228,-201.56806104367823,104,0.7877225291589932,548.6787449710296,351.89459426259737,196.78415070843218,106,0.9378354203935599,384.90611945420915,438.6937060779285,-53.78758662371943,100,0.8363463368220743,-46.71169919476803,492.71341764454394,-539.4251168393118,128,0.8076470588235294,3.622640469211902,266.3543820664909,-262.731741597279,112,0.718367872313039,486.05350701162564,248.06419362239927,237.98931338922628,102,0.9427911401005571,18.651050059625973,349.8754893720218,-331.2244393123959,138,0.9085673992243507,-239.83394000660851,310.2997503269988,-550.1336903336072,141,0.790771873849552,0.0,0.0,0.0,0,0.0,384.90611945420915,438.6937060779285,-53.78758662371943,100,0.8363463368220743,-46.71169919476803,492.71341764454394,-539.4251168393118,128,0.8076470588235294,3.622640469211902,266.3543820664909,-262.731741597279,112,0.718367872313039,486.05350701162564,248.06419362239927,237.98931338922628,102,0.9427911401005571,18.651050059625973,349.8754893720218,-331.2244393123959,138,0.9085673992243507,-239.83394000660851,310.2997503269988,-550.1336903336072,141,0.790771873849552,1700.653594246173,3410.877957408331,-1710.2243631621577,1040,0.8131571042355061,486.05350701162564,248.06419362239927,237.98931338922628,102,0.9427911401005571,-221.18288994698253,660.1752396990206,-881.3581296460031,279,0.8509424900948493,0.1111111111111111,-557.8318556961831,-2353.5931794189346,-2372.7200355649775
micro_cw5d_e30_x22.5_mh390,micro,1.0,5,30.0,22.5,390,229.25749088861025,304.12314749252704,-74.86565660391676,60,0.8085497305242528,38.67883813688522,526.1002578731601,-487.42141973627474,92,0.8813014403292181,195.69261667909288,255.55780065006718,-59.86518397097428,78,0.8663190329461958,111.1140763639984,344.4318303307989,-233.3177539668004,124,0.6701043585021486,37.11637107420174,328.58629971200384,-291.4699286378021,80,0.7910374462860651,604.8526644033014,340.7699580280283,264.082706375273,86,0.9169275491949911,271.19477046914756,325.765752941326,-54.57098247217859,72,0.8307734130759821,-133.57627056863384,388.7713773044716,-522.3476478731055,90,0.7957647058823529,30.22345290204953,362.5097480668479,-332.2862951647984,108,0.7282790577937959,476.59116645801805,207.564876821401,269.026289636617,74,0.9444217964397337,-57.81247179385218,297.9799542127397,-355.7924260065919,98,0.9099776707016101,-345.736863445385,267.37597776482824,-613.1128412102132,105,0.794207878267272,0.0,0.0,0.0,0,0.0,271.19477046914756,325.765752941326,-54.57098247217859,72,0.8307734130759821,-133.57627056863384,388.7713773044716,-522.3476478731055,90,0.7957647058823529,30.22345290204953,362.5097480668479,-332.2862951647984,108,0.7282790577937959,476.59116645801805,207.564876821401,269.026289636617,74,0.9444217964397337,-57.81247179385218,297.9799542127397,-355.7924260065919,98,0.9099776707016101,-345.736863445385,267.37597776482824,-613.1128412102132,105,0.794207878267272,1384.554010348653,3176.6161723992313,-1792.0621620505779,790,0.8110543706818865,476.59116645801805,207.564876821401,269.026289636617,74,0.9444217964397337,-403.54933523923717,565.3559319775679,-968.905267216805,203,0.8533437387441469,0.1111111111111111,-522.3476478731055,-2491.941139630766,-2384.950080281384
micro_cw5d_e30_x15_mh240,micro,1.0,5,30.0,15.0,240,218.49750215944042,283.83049334674416,-65.33299118730369,78,0.8192062714355708,-139.21041200847029,345.1924404007229,-484.4028524091932,94,0.9018775720164609,201.32149607640315,270.2637963450071,-68.9423002686039,88,0.8795923204550842,87.8129204263356,261.70764209821056,-173.89472167187495,96,0.7087783916513198,-11.928736949871066,232.25417447629877,-244.1829114261698,88,0.8088397790055248,595.5506713280556,377.51930738597923,218.03136394207633,98,0.9323568872987478,303.7540236384206,420.5681171106832,-116.81409347226268,82,0.8435503602011689,-219.2652970436182,344.8413435625979,-564.1066406062162,96,0.8070588235294117,-27.09667117008152,270.64380253231,-297.7404737023916,90,0.7437250611404299,420.4949483577014,166.3714633126579,254.12348504504342,78,0.9525750781356163,175.4194279525656,288.0013763664692,-112.58194841390363,104,0.9260782700669878,-543.9861301596504,162.97851017293766,-706.9646403325881,99,0.8116333292428519,0.0,0.0,0.0,0,0.0,303.7540236384206,420.5681171106832,-116.81409347226268,82,0.8435503602011689,-219.2652970436182,344.8413435625979,-564.1066406062162,96,0.8070588235294117,-27.09667117008152,270.64380253231,-297.7404737023916,90,0.7437250611404299,420.4949483577014,166.3714633126579,254.12348504504342,78,0.9525750781356163,175.4194279525656,288.0013763664692,-112.58194841390363,104,0.9260782700669878,-543.9861301596504,162.97851017293766,-706.9646403325881,99,0.8116333292428519,1009.4354964566144,2806.8211172585534,-1797.3856208019395,810,0.8283541331003031,420.4949483577014,166.3714633126579,254.12348504504342,78,0.9525750781356163,-368.56670220708486,450.9798865394068,-819.5465887464917,203,0.8700924480729979,0.1111111111111111,-564.1066406062162,-2362.8087245033876,-2387.945339013423
micro_cw3d_e40_x0_mh120,micro,1.0,3,40.0,0.0,120,-12.113851015937982,359.32074089418956,-371.43459191012755,134,0.8270455658990691,-235.78374152465997,403.2983398169771,-639.0820813416373,112,0.7237654320987654,248.8662078140802,331.099784498832,-82.2335766847519,130,0.780990756103342,-104.30800024217035,126.89649128258165,-231.204491524752,86,0.5533456108041743,23.56177396989345,262.01069121474603,-238.4489172448526,128,0.7652547575199509,872.4483731364519,368.70558980696745,503.74278332948455,148,0.8350849731663685,376.44786871597444,537.155966399782,-160.70809768380735,136,0.9212994427076254,117.77097897764044,348.59272618873905,-230.82174721109874,138,0.8198823529411765,10.634594627978444,203.7459366958014,-193.11134206782287,110,0.6770498133607928,272.7495801948088,201.66416150463968,71.08541869016912,126,0.842641663269466,119.01693821361192,317.49391410249905,-198.47697588888713,154,0.8723704313080268,7.481962150546195,220.76049966257386,-213.2785375120277,137,0.8359307890538716,0.0,0.0,0.0,0,0.0,376.44786871597444,537.155966399782,-160.70809768380735,136,0.9212994427076254,117.77097897764044,348.59272618873905,-230.82174721109874,138,0.8198823529411765,10.634594627978444,203.7459366958014,-193.11134206782287,110,0.6770498133607928,272.7495801948088,201.66416150463968,71.08541869016912,126,0.842641663269466,119.01693821361192,317.49391410249905,-198.47697588888713,154,0.8723704313080268,7.481962150546195,220.76049966257386,-213.2785375120277,137,0.8359307890538716,1297.5242044592505,2940.8262667986164,-1643.3020623393663,1122,0.7671700483355635,272.7495801948088,201.66416150463968,71.08541869016912,126,0.842641663269466,126.49890036415812,538.2544137650729,-411.7555134009148,291,0.8545443630687958,0.1111111111111111,-639.0820813416373,-1983.9721570501122,-2398.542179053058
mid_cw3d_e60_x40_mh120,mid,0.0,3,60.0,40.0,120,156.98562492630685,376.2734745449367,-219.2878496186299,112,0.6545810877021068,-61.342647302247144,462.5134694216931,-523.8561167239403,90,0.49434156378600824,288.9253656850954,352.2734761303086,-63.34811044521325,104,0.5566484949040057,-21.313898379524687,127.4301311325791,-148.7440295121038,54,0.24628606507059544,247.54238492407765,195.30335261842697,52.23903230565065,106,0.5850214855739717,255.03854141390116,330.9366297317066,-75.8980883178054,134,0.6177325581395349,208.92695588998754,453.93000570872636,-245.0030498187388,120,0.7197227130623896,-32.16278109712256,346.1409098941443,-378.3036909912669,120,0.5963529411764706,-29.44119166779835,161.29043058103576,-190.73162224883401,92,0.554640236838718,331.0279869323285,178.40126521498235,152.62672171734613,102,0.5966843321103411,172.71680538657463,307.9718728601408,-135.25506747356624,134,0.7307556704665649,139.0222456068546,177.03740650932795,-38.01516090247332,115,0.5857160387777641,0.0,0.0,0.0,0,0.0,208.92695588998754,453.93000570872636,-245.0030498187388,120,0.7197227130623896,-32.16278109712256,346.1409098941443,-378.3036909912669,120,0.5963529411764706,-29.44119166779835,161.29043058103576,-190.73162224883401,92,0.554640236838718,331.0279869323285,178.40126521498235,152.62672171734613,102,0.5966843321103411,172.71680538657463,307.9718728601408,-135.25506747356624,134,0.7307556704665649,139.0222456068546,177.03740650932795,-38.01516090247332,115,0.5857160387777641,1013.1583543926758,2806.0918797635577,-1792.9335253708819,932,0.5578251727245419,331.0279869323285,178.40126521498235,152.62672171734613,102,0.5966843321103411,311.73905099342926,485.0092793694688,-173.27022837603963,249,0.6598030976107576,0.1111111111111111,-523.8561167239403,-1813.5770320295753,-2405.1837887752404
micro_shrink_0.75_cw3d_e40_x30_mh240,micro_shrink_0.75,0.75,3,40.0,30.0,240,237.39837460251323,408.8920895992412,-171.49371499672785,98,0.7659235668789809,163.98446302347656,601.3393354454004,-437.35487242192374,116,0.6399176954732511,253.6379749098483,353.5969208598618,-99.95894595001363,98,0.7179426404361223,-85.19349905616203,242.90498457385988,-328.09848363002186,106,0.3879680785758134,58.198874329784545,252.19992730270042,-194.0010529729158,92,0.6723143032535298,549.9043112307867,466.69399002916697,83.21032120161962,132,0.7389311270125224,565.7091681046378,536.1382023602384,29.570965744399306,116,0.8398803860269132,264.69859709658647,607.5869199477489,-342.88832285116257,132,0.7143529411764706,-72.90923355730783,225.0261749482744,-297.9354085055822,78,0.6183550006435835,323.5434409890203,205.07735826240807,118.46608272661226,118,0.7132762603614622,232.77403746920555,423.4235239017985,-190.64948643259288,140,0.822540839111529,46.264219669218676,328.29198034752835,-282.0277606783097,113,0.7442630997668426,0.0,0.0,0.0,0,0.0,565.7091681046378,536.1382023602384,29.570965744399306,116,0.8398803860269132,264.69859709658647,607.5869199477489,-342.88832285116257,132,0.7143529411764706,-72.90923355730783,225.0261749482744,-297.9354085055822,78,0.6183550006435835,323.5434409890203,205.07735826240807,118.46608272661226,118,0.7132762603614622,232.77403746920555,423.4235239017985,-190.64948643259288,140,0.822540839111529,46.264219669218676,328.29198034752835,-282.0277606783097,113,0.7442630997668426,1935.4290306841638,3694.3785450664927,-1758.9495143823283,968,0.6770665501515607,323.5434409890203,205.07735826240807,118.46608272661226,118,0.7132762603614622,279.0382571384242,751.7155042493267,-472.6772471109026,253,0.7842478088606075,0.2222222222222222,-437.35487242192374,-2113.1606787666187,-2412.1226621127994
micro_shrink_0.50_cw5d_e30_x22.5_mh240,micro_shrink_0.50,0.5,5,30.0,22.5,240,313.2927179063039,442.68812071671107,-129.39540281040712,104,0.7976482116609506,3.6093682927074155,556.7782981737473,-553.1689298810402,130,0.8834876543209876,210.56385889202113,270.3420386367592,-59.77817974473803,104,0.86501540649443,220.87363502421908,342.33908728536113,-121.46545226114205,144,0.6747697974217312,29.500900748269387,242.1969355394709,-212.69603479120144,104,0.7896869244935544,638.9226185661645,372.7735868555645,266.1490317106,112,0.9347048300536672,357.42663679556586,425.02204931168296,-67.59541251611711,94,0.833084137556069,-85.70626844403684,444.2990643408522,-530.0053327848891,116,0.802,1.7095597066330015,358.6271083088922,-356.9175486022591,122,0.7184965890075943,476.3021313567606,234.9723339566327,241.3297974001278,106,0.9426552520722924,22.23084532032793,336.28221921955986,-314.051373899232,138,0.9086849218474556,-268.34281721169083,292.7759044140788,-561.1187216257697,133,0.7891765860841821,0.0,0.0,0.0,0,0.0,357.42663679556586,425.02204931168296,-67.59541251611711,94,0.833084137556069,-85.70626844403684,444.2990643408522,-530.0053327848891,116,0.802,1.7095597066330015,358.6271083088922,-356.9175486022591,122,0.7184965890075943,476.3021313567606,234.9723339566327,241.3297974001278,106,0.9426552520722924,22.23084532032793,336.28221921955986,-314.051373899232,138,0.9086849218474556,-268.34281721169083,292.7759044140788,-561.1187216257697,133,0.7891765860841821,1690.1930274878473,3455.066289169041,-1764.8732616811944,1030,0.8123788197383872,476.3021313567606,234.9723339566327,241.3297974001278,106,0.9426552520722924,-246.1119718913629,629.0581236336386,-875.1700955250014,271,0.85022211550006,0.1111111111111111,-553.1689298810402,-2398.713559806068,-2425.3111449267003
micro_shrink_0.25_cw3d_e40_x0_mh120,micro_shrink_0.25,0.25,3,40.0,0.0,120,113.95811025010971,364.9869322574358,-251.0288220073261,138,0.8462763351298384,-255.2284744075717,424.5627625999987,-679.7912370075704,114,0.7256944444444444,253.86149995062723,326.68730785678434,-72.8258079061572,128,0.776250296278739,-58.60016838405535,154.64511303674706,-213.2452814208024,92,0.5976672805402087,27.976656660539945,221.87960257472463,-193.90294591418473,124,0.7475751995089012,656.5110789540007,308.11695073763946,348.39412821636137,146,0.8254695885509838,418.87677318365843,472.09360276635664,-53.21682958269826,136,0.9266005165148837,53.90052838500026,384.495350244054,-330.59482185905375,138,0.8132941176470588,39.96830346355118,203.741859792351,-163.77355632879974,112,0.6994465182134123,142.74489283394587,187.14051347130354,-44.395620637357645,122,0.8176382660687593,216.0699722239734,352.7118237991718,-136.64185157519847,158,0.8902338700199789,103.59389436328748,260.62581013890934,-157.03191577562188,137,0.8466069456375015,0.0,0.0,0.0,0,0.0,418.87677318365843,472.09360276635664,-53.21682958269826,136,0.9266005165148837,53.90052838500026,384.495350244054,-330.59482185905375,138,0.8132941176470588,39.96830346355118,203.741859792351,-163.77355632879974,112,0.6994465182134123,142.74489283394587,187.14051347130354,-44.395620637357645,122,0.8176382660687593,216.0699722239734,352.7118237991718,-136.64185157519847,158,0.8902338700199789,103.59389436328748,260.62581013890934,-157.03191577562188,137,0.8466069456375015,1251.2243080558605,2861.209481866092,-1609.9851738102311,1128,0.7729047762090718,142.74489283394587,187.14051347130354,-44.395620637357645,122,0.8176382660687593,319.6638665872609,613.3376339380811,-293.67376735082036,295,0.8688918237483492,0.1111111111111111,-679.7912370075704,-1948.0545617984092,-2444.083633640549
mid_cw5d_e75_x25_mh120,mid,0.0,5,75.0,25.0,120,-49.465716242957924,307.1255275005539,-356.5912437435119,110,0.6567858892699657,-227.15014584682615,353.65373466032713,-580.8038805071533,98,0.6532921810699589,120.68859792291775,232.04828093831853,-111.35968301540075,88,0.5308129888599195,187.3747044998808,157.52222525393879,29.85247924594199,62,0.37004297114794354,83.50528851063466,203.4969503911295,-119.99166188049483,96,0.5889502762430939,603.7481277613743,300.03733773293584,303.7107900284385,134,0.7366949910554562,141.6857317509823,357.4397874373474,-215.75405568636498,102,0.6968873182003534,-149.7320035537797,308.64294923215766,-458.37495278593747,112,0.6335294117647059,-148.5708683902143,207.12931947718428,-355.7001878673985,88,0.5695713734071309,406.64906745462304,189.9447040746674,216.70436337995548,98,0.6775377089278435,78.85746877121846,308.9018253564603,-230.04435658524187,140,0.7874015748031497,-227.92701889586374,138.49841820103825,-366.42543709690193,97,0.5680451589152044,0.0,0.0,0.0,0,0.0,141.6857317509823,357.4397874373474,-215.75405568636498,102,0.6968873182003534,-149.7320035537797,308.64294923215766,-458.37495278593747,112,0.6335294117647059,-148.5708683902143,207.12931947718428,-355.7001878673985,88,0.5695713734071309,406.64906745462304,189.9447040746674,216.70436337995548,98,0.6775377089278435,78.85746877121846,308.9018253564603,-230.04435658524187,140,0.7874015748031497,-227.92701889586374,138.49841820103825,-366.42543709690193,97,0.5680451589152044,562.0837164120119,2427.096112623893,-1865.0123962118812,890,0.6043037767279281,406.64906745462304,189.9447040746674,216.70436337995548,98,0.6775377089278435,-149.06955012464527,447.40024355749847,-596.469793682144,237,0.6800936486973226,0.2222222222222222,-580.8038805071533,-2244.7778265140696,-2448.4116510165686
mid_cw5d_e30_x22.5_mh240,mid,0.0,5,30.0,22.5,240,382.71011736866535,506.8714053163656,-124.16128794770023,118,0.7877266046055855,66.05339350790551,606.5347827341915,-540.481389226286,138,0.8849022633744856,240.85338527128465,240.9832716258886,-0.1298863546038767,100,0.865133917990045,259.9635744540674,389.37916517134965,-129.4155907172822,150,0.6786985880908533,79.72914369704931,292.28004937607847,-212.55090567902917,114,0.7880908532842235,571.5800761767298,390.821158338183,180.75891783854678,110,0.9398479427549195,383.64124009938826,461.21614015585413,-77.57490005646603,100,0.8419192605681663,-112.15727647055473,470.5320976519835,-582.6893741225382,134,0.8176470588235294,32.36068661736091,284.7994976194849,-252.43881100212397,114,0.7178530055348179,466.9061465460178,254.5651505189786,212.34099602703927,104,0.9431988041853513,12.880834000661423,362.6137089561658,-349.7328749555045,140,0.9071571277470913,-197.21528505648678,410.7949912175202,-608.010276274007,161,0.7932261627193521,0.0,0.0,0.0,0,0.0,383.64124009938826,461.21614015585413,-77.57490005646603,100,0.8419192605681663,-112.15727647055473,470.5320976519835,-582.6893741225382,134,0.8176470588235294,32.36068661736091,284.7994976194849,-252.43881100212397,114,0.7178530055348179,466.9061465460178,254.5651505189786,212.34099602703927,104,0.9431988041853513,12.880834000661423,362.6137089561658,-349.7328749555045,140,0.9071571277470913,-197.21528505648678,410.7949912175202,-608.010276274007,161,0.7932261627193521,1904.7343407218964,3643.417567989379,-1738.6832272674828,1078,0.8149594472814659,466.9061465460178,254.5651505189786,212.34099602703927,104,0.9431988041853513,-184.33445105582535,773.408700173686,-957.7431512295113,301,0.8514227398247088,0.1111111111111111,-582.6893741225382,-2484.085382469955,-2456.5502539189247
micro_cw5d_e60_x0_mh120,micro,1.0,5,60.0,0.0,120,-74.90596589202703,330.2405936561506,-405.1465595481776,116,0.6987996080352769,-236.30886715627852,425.7862355184805,-662.095102674759,118,0.7609310699588477,304.22639348337555,261.8446625646291,42.3817309187465,118,0.6900924389665798,202.13142626151813,165.513144003008,36.61828225851015,82,0.538244321669736,83.10456257707877,232.0305134137848,-148.92595083670614,110,0.6634745242480049,527.7830232182534,327.0717157342634,200.71130748399005,148,0.8224508050089445,373.917576007603,378.40552397397335,-4.487947966370295,108,0.729645235829822,-285.3122348960113,319.3034290595906,-604.6156639556019,126,0.7255294117647059,19.200011536533168,183.02660415703906,-163.8265926205059,100,0.6619899600978247,255.86030669074057,249.3616396074784,6.498667083262057,116,0.7873352357657291,-156.32081336476313,304.94260959148954,-461.26342295625284,146,0.8349982371606535,-325.3860379232165,164.75046207868624,-490.13650000190285,115,0.7182476377469628,0.0,0.0,0.0,0,0.0,373.917576007603,378.40552397397335,-4.487947966370295,108,0.729645235829822,-285.3122348960113,319.3034290595906,-604.6156639556019,126,0.7255294117647059,19.200011536533168,183.02660415703906,-163.8265926205059,100,0.6619899600978247,255.86030669074057,249.3616396074784,6.498667083262057,116,0.7873352357657291,-156.32081336476313,304.94260959148954,-461.26342295625284,146,0.8349982371606535,-325.3860379232165,164.75046207868624,-490.13650000190285,115,0.7182476377469628,913.8359251400452,2623.22242208092,-1709.3864969408742,1026,0.7000054616455939,255.86030669074057,249.3616396074784,6.498667083262057,116,0.7873352357657291,-481.70685128797965,469.6930716701758,-951.3999229581557,261,0.7778844999399688,0.3333333333333333,-662.095102674759,-2654.287752815768,-2481.6335632408186
micro_shrink_0.75_cw3d_e30_x0_mh120,micro_shrink_0.75,0.75,3,30.0,0.0,120,119.30261652839391,403.0729264558143,-283.7703099274204,148,0.8918422341989221,-204.90445213613208,448.9262927237614,-653.8307448598936,130,0.8419495884773662,196.79466464696205,374.9504412145736,-178.15577656761153,142,0.8611045271391325,101.99529269725005,251.29916146893456,-149.30386877168453,118,0.7457335788827502,133.5163850937704,252.42664928917108,-118.91026419540069,138,0.8514426028238183,654.8624130347314,360.27826972983803,294.58414330489353,158,0.8785778175313059,376.731212312551,503.9994365911855,-127.2682242786343,140,0.9450863123555797,173.67917208942708,494.1835061611955,-320.5043340717685,158,0.9225882352941176,27.065832176820237,223.3339612369626,-196.26812906014237,128,0.7999742566610889,450.40886466519936,263.317713697103,187.09115096809634,138,0.908683245006115,192.12199190805634,353.20224909291125,-161.0802571848549,160,0.9071571277470913,-33.33907514867285,233.72568588380088,-267.06476103247377,147,0.898760584120751,0.0,0.0,0.0,0,0.0,376.731212312551,503.9994365911855,-127.2682242786343,140,0.9450863123555797,173.67917208942708,494.1835061611955,-320.5043340717685,158,0.9225882352941176,27.065832176820237,223.3339612369626,-196.26812906014237,128,0.7999742566610889,450.40886466519936,263.317713697103,187.09115096809634,138,0.908683245006115,192.12199190805634,353.20224909291125,-161.0802571848549,160,0.9071571277470913,-33.33907514867285,233.72568588380088,-267.06476103247377,147,0.898760584120751,1579.043136443774,3312.470644871437,-1733.4275084276626,1260,0.8598132117206915,450.40886466519936,263.317713697103,187.09115096809634,138,0.908683245006115,158.7829167593835,586.9279349767121,-428.1450182173287,307,0.903049585784608,0.1111111111111111,-653.8307448598936,-1974.481375676895,-2485.0560496676108
mid_cw3d_e30_x22.5_mh390,mid,0.0,3,30.0,22.5,390,223.72928016213046,460.00011690791587,-236.2708367457854,104,0.8364772170504654,160.34161951773206,691.1125250434893,-530.7709055257574,128,0.7132201646090535,344.1537239678105,414.06152708228944,-69.90780311447887,88,0.788812514813937,25.07178868647486,543.4726028935374,-518.4008142070626,198,0.5269490484960099,158.22158214958472,421.0039306739373,-262.78234852435264,108,0.7587476979742173,774.4704465180253,386.91935368740985,387.5510928306153,98,0.8195438282647585,518.031477249714,346.3669344570154,171.66454279269854,66,0.8927551991300802,157.84628086029429,589.6685232462236,-431.8222423859294,148,0.8323529411764706,65.1814851851995,318.1477744044058,-252.9662892192063,112,0.6690693782983653,501.4302261880221,311.0756807271671,190.3545454608551,122,0.7938578611224351,212.44383206581398,371.1894438911074,-158.74561182529342,118,0.867434481137619,222.5296453822878,393.3268278353307,-170.7971824530429,135,0.8257454902442017,0.0,0.0,0.0,0,0.0,518.031477249714,346.3669344570154,171.66454279269854,66,0.8927551991300802,157.84628086029429,589.6685232462236,-431.8222423859294,148,0.8323529411764706,65.1814851851995,318.1477744044058,-252.9662892192063,112,0.6690693782983653,501.4302261880221,311.0756807271671,190.3545454608551,122,0.7938578611224351,212.44383206581398,371.1894438911074,-158.74561182529342,118,0.867434481137619,222.5296453822878,393.3268278353307,-170.7971824530429,135,0.8257454902442017,2427.0476842969656,4170.753288396224,-1743.7056040992586,1050,0.7601791419754772,501.4302261880221,311.0756807271671,190.3545454608551,122,0.7938578611224351,434.9734774481018,764.516271726438,-329.54279427833626,253,0.8470404610397406,0.2222222222222222,-530.7709055257574,-1882.89385291674,-2489.2338518699326
micro_cw3d_e30_x0_mh120,micro,1.0,3,30.0,0.0,120,119.30261652839391,403.0729264558143,-283.7703099274204,148,0.8918422341989221,-206.36089895098132,438.1030263272449,-644.4639252782264,130,0.8415637860082305,242.44676161679024,374.7558363154687,-132.30907469867847,144,0.8744963261436359,88.65852391948259,255.18148740866081,-166.5229634891782,120,0.7604665438919582,128.62722956675123,233.2306456014163,-104.6034160346651,136,0.8368324125230202,647.4482548550942,363.36201068269264,284.0862441724017,158,0.8805903398926654,384.1192589168063,490.64930510981173,-106.53004619300535,140,0.9450863123555797,161.4456315159707,496.9074410829487,-335.4618095669781,158,0.9225882352941176,20.814636962116495,213.74691374642748,-192.93227678431091,126,0.7993306731883125,333.02017996772906,281.37266007466985,51.64751989305917,138,0.9089550210626444,192.12199190805634,353.20224909291125,-161.0802571848549,160,0.9071571277470913,-5.077163256768102,220.81944222715492,-225.89660548392308,147,0.899128727451221,0.0,0.0,0.0,0,0.0,384.1192589168063,490.64930510981173,-106.53004619300535,140,0.9450863123555797,161.4456315159707,496.9074410829487,-335.4618095669781,158,0.9225882352941176,20.814636962116495,213.74691374642748,-192.93227678431091,126,0.7993306731883125,333.02017996772906,281.37266007466985,51.64751989305917,138,0.9089550210626444,192.12199190805634,353.20224909291125,-161.0802571848549,160,0.9071571277470913,-5.077163256768102,220.81944222715492,-225.89660548392308,147,0.899128727451221,1586.5020149304244,3269.009592730485,-1682.5075778000614,1260,0.8615063218547748,333.02017996772906,281.37266007466985,51.64751989305917,138,0.9089550210626444,187.04482865128824,574.0216913200662,-386.976862668778,307,0.9032296794333053,0.1111111111111111,-644.4639252782264,-2017.8369205757804,-2492.2922093149396
micro_shrink_0.50_cw3d_e30_x22.5_mh390,micro_shrink_0.50,0.5,3,30.0,22.5,390,195.63986389240284,420.64001437817575,-225.00015048577285,96,0.8345173934345909,154.742599083475,696.1418258010266,-541.3992267175518,116,0.7128343621399177,302.26789980992487,388.0461118146992,-85.77821200477429,84,0.7875088883621711,-70.77181952715783,541.2445673261805,-612.0163868533382,182,0.5275629220380602,135.21987742351803,335.3060575229742,-200.08618009945613,100,0.7556783302639656,755.610665612112,315.2129601283016,440.3977054838103,98,0.8152951699463328,516.2007956936687,369.12935534586717,147.07144034780143,74,0.8946581487019165,183.22527676363444,600.3845338224833,-417.1592570588487,146,0.8185882352941176,61.48665374911211,298.79948356108855,-237.31282981197643,106,0.6699703951602523,430.42117191573584,261.19656246093933,169.22460945479645,114,0.791547764641935,174.3751310363706,315.682995607661,-141.30786457129045,92,0.8634387119520508,178.53451065166226,321.75086018922514,-143.21634953756282,121,0.8219413424960118,0.0,0.0,0.0,0,0.0,516.2007956936687,369.12935534586717,147.07144034780143,74,0.8946581487019165,183.22527676363444,600.3845338224833,-417.1592570588487,146,0.8185882352941176,61.48665374911211,298.79948356108855,-237.31282981197643,106,0.6699703951602523,430.42117191573584,261.19656246093933,169.22460945479645,114,0.791547764641935,174.3751310363706,315.682995607661,-141.30786457129045,92,0.8634387119520508,178.53451065166226,321.75086018922514,-143.21634953756282,121,0.8219413424960118,2233.6218125006903,3964.9049097007965,-1731.283097200107,1002,0.7576667850023212,430.42117191573584,261.19656246093933,169.22460945479645,114,0.791547764641935,352.9096416880328,637.4338557968862,-284.52421410885336,213,0.843138431984632,0.2222222222222222,-612.0163868533382,-1846.582701854164,-2522.7376742733304
