trial_id,strategy_family,universe,pair_or_basket,method,signal,hedge_method,execution_mode,passive_fill_prob,adverse_selection_bps,entry_z,exit_z,max_hold,z_stop,beta,adf_p,ou_half_life_minutes,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_cost_share,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_cost_share,test_2x_cost_net_bps,test_latency1_net_bps,sharpe,dsr_pvalue,selected_flag,gate_selected_flag,skip_reason,gate_reason
302,pair_trading,XLK_top20_cleaned,XLK-MU,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.1582443979810445,0.7709219780992628,188.88487227975978,-141.76367771607985,225.052108287614,-366.81578600369386,70.0,1.5875160119529474,-27.042597113589366,511.2953257525017,-538.337922866091,149.0,18.907034838586828,-1049.633248618593,-704.8920143339191,-2.616607012961977,1.0,False,False,,validation_net<=0
4,pair_trading,XLK_top20_cleaned,XLK-NVDA,baseline,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.3337749645659467,0.46185850937126405,162.55641808859653,36.689104694404755,98.77589291158331,-62.086788217178494,36.0,2.6922404821354786,-524.6634684299216,564.0108896561833,-1088.674358086105,177.0,1.0749955420834054,-1652.6852477422879,-1006.2143502984876,-6.7348488369669255,1.0,False,False,,validation_net<=0
159,pair_trading,XLK_top20_cleaned,XLK-NVDA,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.31758231487416755,0.46185850937126405,162.20423739760724,235.16550528597176,127.75280297694269,107.4127023090291,34.0,0.5432463524851979,-325.28774893519187,607.188810344098,-932.4765592792896,195.0,1.8666205915583687,-1539.6653696233875,-952.4911626240223,-5.641777232875391,1.0,False,False,,2x_cost_net<0
395,pair_trading,XLK_top20_cleaned,XLK-NVDA,passive_stress,zscore,ols,passive_entry_stress,0.5,0.5,1.0,0.5,120.0,4.0,0.3337749645659467,0.46185850937126405,162.55641808859653,142.2171893897472,116.75076900542287,25.466420384324362,88.0,0.8209328950065703,-135.04418503119606,621.5403160446256,-756.5845010758215,317.0,4.602495960126279,-1378.1248171204475,-1316.6104453354324,-3.3157513644073644,1.0,False,False,,cost_share>=0.75
278,pair_trading,XLK_top20_cleaned,XLK-NVDA,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.3337749645659467,0.46185850937126405,162.55641808859653,111.28795649070143,187.4098804176205,-76.12192392691905,66.0,1.6840086414317381,-322.56291491951424,423.6775127554242,-746.2404276749384,153.0,1.3134724829143487,-1169.9179404303625,-698.430923247852,-3.92906322360041,1.0,False,False,,validation_net<=0
71,pair_trading,XLK_top20_cleaned,XLK-ORCL,baseline,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.11882894568938178,0.05799809212512568,213.28375926186595,151.8856964620676,80.84281395738277,71.0428825046848,36.0,0.5322608767019263,22.926424338075222,186.0940628286098,-163.1676384905345,99.0,8.117012059292332,-349.2617013191443,-254.32896505441414,-0.9422199732301201,1.0,False,False,,2x_cost_net<0
141,pair_trading,XLK_top20_cleaned,XLK-ORCL,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.11882894568938178,0.05799809212512568,213.28375926186595,151.8856964620676,80.84281395738277,71.0428825046848,36.0,0.5322608767019263,22.926424338075222,186.0940628286098,-163.1676384905345,99.0,8.117012059292332,-349.2617013191443,-254.32896505441414,-0.9422199732301201,1.0,False,False,,2x_cost_net<0
536,pair_trading,XLK_top20_cleaned,XLK-ORCL,combined,sscore,kalman_lagged,passive_entry_stress,0.5,0.5,2.0,0.5,120.0,,0.1016056314337366,0.05799809212512568,204.43973943905473,120.7149636456988,77.48132852401008,43.23363512168865,42.0,0.6418535547210167,-94.76301874311184,137.42749490427315,-232.19051364738496,82.0,1.4502228477632,-369.6180085516581,-252.23572470129872,-1.3731730345622162,1.0,False,False,,2x_cost_net<0
225,pair_trading,XLK_top20_cleaned,XLK-ORCL,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.1016056314337366,0.05799809212512568,204.43973943905473,61.932659765712025,129.9262214551565,-67.99356168944456,38.0,2.0978627746113365,86.59548301580402,223.03937197920027,-136.44388896339615,97.0,2.575646722110144,-359.4832609425966,-282.81104286824683,-0.8011169847672901,1.0,False,False,,validation_net<=0
464,pair_trading,XLK_top20_cleaned,XLK-ORCL,passive_stress,zscore,ols,passive_entry_stress,0.5,0.5,1.5,0.5,120.0,,0.11882894568938178,0.05799809212512568,213.28375926186595,34.534172625164395,90.48172511904828,-55.94755249388388,58.0,2.620063497716924,-157.0660911589018,256.6726504503211,-413.73874160922264,175.0,1.6341697215260078,-670.4113920595437,-690.9063987726419,-1.8549708953794741,1.0,False,False,,validation_net<=0
346,pair_trading,XLK_top20_cleaned,XLK-ORCL,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.11882894568938178,0.05799809212512568,213.28375926186595,183.7113600853795,95.89323469558401,87.81812538979548,34.0,0.5219777081342047,-457.7219734656069,204.64400297415958,-662.3659764397664,72.0,0.4470923723078295,-867.0099794139261,-720.0185856132273,-4.0877413810407965,1.0,False,False,,2x_cost_net<0
50,pair_trading,XLK_top20_cleaned,XLK-PLTR,baseline,zscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.15936779763197223,0.3283475828923219,198.0095982893696,262.4257006072282,181.81876996224676,80.60693064498157,56.0,0.6928390380268982,-384.06617401712003,595.1377558269445,-979.2039298440646,197.0,1.5495708710874803,-1574.3416856710091,-1162.418254355105,-4.285592699244524,1.0,False,False,,2x_cost_net<0
207,pair_trading,XLK_top20_cleaned,XLK-PLTR,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.13274093108975588,0.3283475828923219,171.66878490285697,-92.55904695495795,102.5717643382637,-195.13081129322165,34.0,1.1081765393303828,-179.76127100518025,215.0681940759239,-394.8294650811042,80.0,1.1964100658240573,-609.8976591570281,-423.04063851190966,-2.5868762167230948,1.0,False,False,,validation_net<=0
445,pair_trading,XLK_top20_cleaned,XLK-PLTR,passive_stress,zscore,ols,passive_entry_stress,0.5,0.5,1.5,0.5,120.0,4.0,0.15936779763197223,0.3283475828923219,198.0095982893696,359.5296116800153,90.56023155808907,268.9693801219262,54.0,0.25188532075262976,-339.6933668478199,315.29629575218627,-654.9896626000061,187.0,0.9281791360189752,-970.2859583521923,-971.4798378235637,-2.9467255352798483,1.0,False,False,,2x_cost_net<0
324,pair_trading,XLK_top20_cleaned,XLK-PLTR,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.15936779763197223,0.3283475828923219,198.0095982893696,379.7216431250998,285.9077507609873,93.81389236411256,108.0,0.7529403602280175,-577.4927233753663,751.1677989737756,-1328.6605223491422,259.0,1.3007398510292947,-2079.828321322918,-1353.5638825991189,-5.45599807235539,1.0,False,False,,cost_share>=0.75
100,pair_trading,XLK_top20_cleaned,XLK-QCOM,baseline,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.12712945076113996,0.29771453604037246,223.7299624308779,-64.9695433353902,84.67222654844755,-149.6417698838377,36.0,1.3032603001585963,88.26741004249759,264.1084865656681,-175.84107652317044,108.0,2.9921404336947166,-439.9495630888386,-266.7400619375263,-0.9599020678182577,1.0,False,False,,validation_net<=0
255,pair_trading,XLK_top20_cleaned,XLK-QCOM,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.12066888203098605,0.29771453604037246,188.57708809674983,-223.9178271829072,145.61385225039191,-369.5316794332991,40.0,0.6503003985093483,-496.68647436013083,323.35644843181274,-820.0429227919434,90.0,0.6510272880862823,-1143.399371223756,-812.1569895839116,-4.82478928153864,1.0,False,False,,validation_net<=0
495,pair_trading,XLK_top20_cleaned,XLK-QCOM,passive_stress,zscore,ols,passive_entry_stress,0.5,0.5,2.0,0.5,120.0,4.0,0.12712945076113996,0.29771453604037246,223.7299624308779,-10.550488321062101,68.87019655700087,-79.42068487806296,36.0,6.527678573845178,2.7746512048190763,171.64149477803304,-168.86684357321386,104.0,61.86056628664613,-340.5083383512469,-198.94613875984376,-0.9441825016384883,1.0,False,False,,validation_net<=0
376,pair_trading,XLK_top20_cleaned,XLK-QCOM,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.12712945076113996,0.29771453604037246,223.7299624308779,-220.14633586249317,104.7827505760621,-324.92908643855526,44.0,0.47596863316185756,-410.234208285308,235.69449238477435,-645.9287006700823,82.0,0.5745364175501778,-881.6231930548565,-656.2193196574352,-3.9246425987289553,1.0,False,False,,validation_net<=0
110,pair_trading,XLK_top20_cleaned,XLK-SNDK,baseline,zscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.05944709609979738,0.899991533643907,224.93621368182767,74.2880149792462,191.14984032737422,-116.86182534812795,64.0,2.5730912365982004,-518.4805616137338,614.9397100316642,-1133.420271645398,215.0,1.1860419764199224,-1748.3599816770623,-1305.7558129527574,-4.5539789104036394,1.0,False,False,,validation_net<=0
267,pair_trading,XLK_top20_cleaned,XLK-SNDK,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.03695038376325518,0.899991533643907,225.9975131456135,216.62864967374736,125.58366739522268,91.04498227852461,30.0,0.5797186456378572,-455.8113774561504,475.12457031404944,-930.9359477701997,129.0,1.042371019709259,-1406.0605180842495,-923.5253495504684,-4.691360222967372,1.0,False,False,,2x_cost_net<0
506,pair_trading,XLK_top20_cleaned,XLK-SNDK,passive_stress,zscore,ols,passive_entry_stress,0.5,0.5,1.5,0.5,120.0,,0.05944709609979738,0.899991533643907,224.93621368182767,43.07188663757223,87.15230769404229,-44.08042105647006,58.0,2.0234151437893617,-540.3067982108396,353.4894867981407,-893.7962850089804,207.0,0.654238458536295,-1247.285771807121,-1166.403931550983,-3.6886326143398542,1.0,False,False,,validation_net<=0
388,pair_trading,XLK_top20_cleaned,XLK-SNDK,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.05944709609979738,0.899991533643907,224.93621368182767,26.301960635974325,164.98356126798583,-138.68160063201145,44.0,6.272671590966139,-331.5087293451649,248.79509626683998,-580.3038256120049,64.0,0.7504933482695595,-829.0989218788447,-525.7265684076423,-3.707229602424242,1.0,False,False,,validation_net<=0
76,pair_trading,XLK_top20_cleaned,XLK-TXN,baseline,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.12914434767331914,0.2693081721383044,235.64395905028076,2.532611363990772,117.6888289800207,-115.15621761602996,36.0,46.46935990785893,-127.81427150286618,334.22026500971634,-462.03453651258246,102.0,2.614890035986487,-796.254801522299,-461.12074524335577,-2.44636204831562,1.0,False,False,,validation_net<=0
231,pair_trading,XLK_top20_cleaned,XLK-TXN,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.12121947459663353,0.2693081721383044,213.05026392345474,-161.4412349609326,146.12235919948967,-307.5635941604222,32.0,0.9051117531084919,22.737496351150668,499.98582179475005,-477.24832544359947,116.0,21.989484421377266,-977.2341472383496,-412.43171970820674,-2.4330842405122546,1.0,False,False,,validation_net<=0
471,pair_trading,XLK_top20_cleaned,XLK-TXN,passive_stress,zscore,ols,passive_entry_stress,0.5,0.5,2.0,0.5,120.0,4.0,0.12914434767331914,0.2693081721383044,235.64395905028076,40.926486680246974,85.84819857681964,-44.92171189657269,36.0,2.0976195500859833,75.93994889003379,134.77464826961503,-58.83469937958126,98.0,1.7747529493966065,-193.60934764919637,-364.42212058822616,-0.32404326376902215,1.0,False,False,,validation_net<=0
352,pair_trading,XLK_top20_cleaned,XLK-TXN,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.12914434767331914,0.2693081721383044,235.64395905028076,-172.50664001004813,207.21743514506898,-379.72407515511725,46.0,1.2012142554802472,-220.43889815831386,324.3486161767419,-544.7875143350558,70.0,1.4713765078965448,-869.1361305117979,-602.3848030948097,-3.450671642379437,1.0,False,False,,validation_net<=0
