trial_id,pair_or_basket,method,sample,exit_reason,trades,gross_bps,cost_bps,net_bps
233,XLK-ADI,kalman_lagged,train,reversion,3,17.324371627376323,5.420739402073907,11.903632225302417
233,XLK-ADI,kalman_lagged,validation,eod,3,4.331319051316576,26.824027047779882,-22.492707996463306
233,XLK-ADI,kalman_lagged,validation,max_hold,16,-2.4694674680972764,85.69553420980395,-88.16500167790122
233,XLK-ADI,kalman_lagged,test,eod,11,-18.55676885531323,40.262761664118216,-58.819530519431446
233,XLK-ADI,kalman_lagged,test,max_hold,40,-3.673308958285779,187.13974025010197,-190.81304920838772
233,XLK-ADI,kalman_lagged,test,reversion,1,12.379855354798153,3.312374327719872,9.067481027078282
234,XLK-QCOM,kalman_lagged,train,eod,37,23.838306552222488,115.11901024161475,-91.28070368939228
234,XLK-QCOM,kalman_lagged,train,max_hold,97,13.993262547654524,318.7939560240345,-304.80069347638
234,XLK-QCOM,kalman_lagged,train,reversion,25,305.60553287043933,108.5677439608243,197.03778890961507
234,XLK-QCOM,kalman_lagged,train,stop_loss,50,-144.67592161827952,172.8272585592616,-317.5031801775412
234,XLK-QCOM,kalman_lagged,validation,eod,9,16.308010180636767,42.38111303815435,-26.07310285751758
234,XLK-QCOM,kalman_lagged,validation,max_hold,31,-0.4049059728661261,83.35343538370138,-83.7583413565675
234,XLK-QCOM,kalman_lagged,validation,reversion,9,105.09606193548208,26.879595990256227,78.21646594522588
234,XLK-QCOM,kalman_lagged,test,eod,33,-15.516327179009863,100.71308911577665,-116.22941629478653
234,XLK-QCOM,kalman_lagged,test,max_hold,81,48.19982825100294,215.70530983041803,-167.5054815794151
234,XLK-QCOM,kalman_lagged,test,reversion,32,365.12671658730886,132.26069100744257,232.86602557986626
234,XLK-QCOM,kalman_lagged,test,stop_loss,2,-1.1453115574431774,2.7359292018355545,-3.8812407592787324
235,XLK-QCOM,kalman_lagged,train,eod,37,23.838306552222488,115.11901024161475,-91.28070368939228
235,XLK-QCOM,kalman_lagged,train,max_hold,99,-10.123994331982272,299.34453192750243,-309.4685262594847
235,XLK-QCOM,kalman_lagged,train,reversion,25,305.60553287043933,108.5677439608243,197.03778890961507
235,XLK-QCOM,kalman_lagged,validation,eod,9,16.308010180636767,42.38111303815435,-26.07310285751758
235,XLK-QCOM,kalman_lagged,validation,max_hold,31,-0.4049059728661261,83.35343538370138,-83.7583413565675
235,XLK-QCOM,kalman_lagged,validation,reversion,9,105.09606193548208,26.879595990256227,78.21646594522588
235,XLK-QCOM,kalman_lagged,test,eod,33,-15.516327179009863,100.71308911577665,-116.22941629478653
235,XLK-QCOM,kalman_lagged,test,max_hold,82,28.373810274825644,218.52431700098043,-190.15050672615476
235,XLK-QCOM,kalman_lagged,test,reversion,32,365.12671658730886,132.26069100744257,232.86602557986626
236,XLK-QCOM,kalman_lagged,train,eod,23,16.97621445928318,52.20157491327356,-35.22536045399038
236,XLK-QCOM,kalman_lagged,train,max_hold,71,3.965967855120794,212.21734169995955,-208.25137384483872
236,XLK-QCOM,kalman_lagged,train,reversion,9,122.88191644021146,16.967303012420537,105.91461342779093
236,XLK-QCOM,kalman_lagged,train,stop_loss,50,-144.67592161827952,172.8272585592616,-317.5031801775412
236,XLK-QCOM,kalman_lagged,validation,eod,7,8.126511112601321,8.251475209406689,-0.1249640968053686
236,XLK-QCOM,kalman_lagged,validation,max_hold,26,-4.892263771497029,68.2143849376196,-73.10664870911663
236,XLK-QCOM,kalman_lagged,validation,reversion,3,38.20052971071112,4.276970378953548,33.92355933175757
236,XLK-QCOM,kalman_lagged,test,eod,20,14.370562728175294,68.41420751306222,-54.04364478488692
236,XLK-QCOM,kalman_lagged,test,max_hold,57,53.87634757469353,140.33334043872972,-86.4569928640362
236,XLK-QCOM,kalman_lagged,test,reversion,12,134.68197742226192,61.94048024132353,72.74149718093838
236,XLK-QCOM,kalman_lagged,test,stop_loss,2,-1.1453115574431774,2.7359292018355545,-3.8812407592787324
237,XLK-QCOM,kalman_lagged,train,eod,23,16.97621445928318,52.20157491327356,-35.22536045399038
237,XLK-QCOM,kalman_lagged,train,max_hold,73,-20.321710965349418,226.40825693185562,-246.72996789720497
237,XLK-QCOM,kalman_lagged,train,reversion,10,129.90747982266402,20.066850316044754,109.8406295066193
237,XLK-QCOM,kalman_lagged,validation,eod,7,8.126511112601321,8.251475209406689,-0.1249640968053686
237,XLK-QCOM,kalman_lagged,validation,max_hold,26,-4.892263771497029,68.2143849376196,-73.10664870911663
237,XLK-QCOM,kalman_lagged,validation,reversion,3,38.20052971071112,4.276970378953548,33.92355933175757
237,XLK-QCOM,kalman_lagged,test,eod,20,14.370562728175294,68.41420751306222,-54.04364478488692
237,XLK-QCOM,kalman_lagged,test,max_hold,57,49.91668729893439,130.66971913753724,-80.75303183860284
237,XLK-QCOM,kalman_lagged,test,reversion,12,134.68197742226192,61.94048024132353,72.74149718093838
238,XLK-QCOM,kalman_lagged,train,eod,10,13.220933383749204,32.22121638557596,-19.00028300182675
238,XLK-QCOM,kalman_lagged,train,max_hold,39,-59.141585605330576,111.36326056470813,-170.50484617003866
238,XLK-QCOM,kalman_lagged,train,reversion,2,48.61121692347891,7.009365273008502,41.601851650470415
238,XLK-QCOM,kalman_lagged,train,stop_loss,50,-144.67592161827952,172.8272585592616,-317.5031801775412
238,XLK-QCOM,kalman_lagged,validation,eod,1,1.3003702914496926,21.238607897461026,-19.938237606011334
238,XLK-QCOM,kalman_lagged,validation,max_hold,18,-24.64205579772308,34.36826978909247,-59.010325586815554
238,XLK-QCOM,kalman_lagged,validation,reversion,1,12.839350168019308,5.359463340060181,7.4798868279591275
238,XLK-QCOM,kalman_lagged,test,eod,9,17.358491797984655,31.42096080654159,-14.062469008556933
238,XLK-QCOM,kalman_lagged,test,max_hold,32,15.354841184135015,86.61417830645206,-71.25933712231706
238,XLK-QCOM,kalman_lagged,test,reversion,3,21.62686265077148,9.058577595123738,12.568285055647738
238,XLK-QCOM,kalman_lagged,test,stop_loss,2,-1.1453115574431774,2.7359292018355545,-3.8812407592787324
239,XLK-QCOM,kalman_lagged,train,eod,10,13.220933383749204,32.22121638557596,-19.00028300182675
239,XLK-QCOM,kalman_lagged,train,max_hold,41,-64.59607808206579,127.03862953063766,-191.63470761270344
239,XLK-QCOM,kalman_lagged,train,reversion,2,48.61121692347891,7.009365273008502,41.601851650470415
239,XLK-QCOM,kalman_lagged,validation,eod,1,1.3003702914496926,21.238607897461026,-19.938237606011334
239,XLK-QCOM,kalman_lagged,validation,max_hold,18,-24.64205579772308,34.36826978909247,-59.010325586815554
239,XLK-QCOM,kalman_lagged,validation,reversion,1,12.839350168019308,5.359463340060181,7.4798868279591275
239,XLK-QCOM,kalman_lagged,test,eod,9,17.358491797984655,31.42096080654159,-14.062469008556933
239,XLK-QCOM,kalman_lagged,test,max_hold,32,11.395180908375885,76.95055700525958,-65.5553760968837
239,XLK-QCOM,kalman_lagged,test,reversion,3,21.62686265077148,9.058577595123738,12.568285055647738
240,XLK-ANET,kalman_lagged,train,eod,38,31.92298445815908,138.38343622597407,-106.46045176781499
240,XLK-ANET,kalman_lagged,train,max_hold,103,-57.19035342768554,377.6441188750234,-434.83447230270895
240,XLK-ANET,kalman_lagged,train,reversion,33,358.4514982161125,127.97537768391418,230.47612053219834
240,XLK-ANET,kalman_lagged,train,stop_loss,52,-160.7489629857771,249.2900101895126,-410.03897317528964
240,XLK-ANET,kalman_lagged,validation,eod,11,0.042187778275596916,31.11277192148805,-31.07058414321245
240,XLK-ANET,kalman_lagged,validation,max_hold,33,23.943229561852355,117.71886376484962,-93.77563420299724
240,XLK-ANET,kalman_lagged,validation,reversion,2,28.520702688884015,12.02595828368208,16.494744405201935
240,XLK-ANET,kalman_lagged,validation,stop_loss,2,-20.84889477659739,11.90409043642134,-32.75298521301873
240,XLK-ANET,kalman_lagged,test,eod,29,-32.713675323943136,85.07099543364043,-117.78467075758363
240,XLK-ANET,kalman_lagged,test,max_hold,81,13.818438449630703,265.1964205872353,-251.3779821376046
240,XLK-ANET,kalman_lagged,test,reversion,31,323.2707901302693,147.81180991029188,175.45898021997732
241,XLK-ANET,kalman_lagged,train,eod,37,37.191673724794335,132.56448000281455,-95.37280627802022
241,XLK-ANET,kalman_lagged,train,max_hold,106,-51.34227066059778,357.24612695339164,-408.58839761398946
241,XLK-ANET,kalman_lagged,train,reversion,33,358.4514982161125,127.97537768391418,230.47612053219834
241,XLK-ANET,kalman_lagged,validation,eod,11,0.042187778275596916,31.11277192148805,-31.07058414321245
241,XLK-ANET,kalman_lagged,validation,max_hold,34,34.49924148074946,103.28234373269393,-68.78310225194447
241,XLK-ANET,kalman_lagged,validation,reversion,2,28.520702688884015,12.02595828368208,16.494744405201935
241,XLK-ANET,kalman_lagged,test,eod,29,-32.713675323943136,85.07099543364043,-117.78467075758363
241,XLK-ANET,kalman_lagged,test,max_hold,81,13.818438449630703,265.1964205872353,-251.3779821376046
241,XLK-ANET,kalman_lagged,test,reversion,31,323.2707901302693,147.81180991029188,175.45898021997732
242,XLK-ANET,kalman_lagged,train,eod,24,22.88290561755437,66.82094020375317,-43.938034586198796
242,XLK-ANET,kalman_lagged,train,max_hold,85,-64.74263758478894,327.9133615124706,-392.65599909725955
242,XLK-ANET,kalman_lagged,train,reversion,5,76.42640774617152,19.963168685541685,56.46323906062983
242,XLK-ANET,kalman_lagged,train,stop_loss,52,-160.7489629857771,249.2900101895126,-410.03897317528964
242,XLK-ANET,kalman_lagged,validation,eod,6,5.802268506767436,26.26934339042554,-20.4670748836581
242,XLK-ANET,kalman_lagged,validation,max_hold,25,-28.602858642549624,101.1131242371165,-129.71598287966611
242,XLK-ANET,kalman_lagged,validation,reversion,2,28.520702688884015,12.02595828368208,16.494744405201935
242,XLK-ANET,kalman_lagged,validation,stop_loss,2,-20.84889477659739,11.90409043642134,-32.75298521301873
242,XLK-ANET,kalman_lagged,test,eod,25,-27.273578469581057,80.69916401945918,-107.97274248904021
242,XLK-ANET,kalman_lagged,test,max_hold,64,63.503695019783024,214.4920871437678,-150.9883921239848
242,XLK-ANET,kalman_lagged,test,reversion,8,103.21262639823993,30.735715005775905,72.47691139246402
243,XLK-ANET,kalman_lagged,train,eod,24,22.88290561755437,66.82094020375317,-43.938034586198796
243,XLK-ANET,kalman_lagged,train,max_hold,87,-62.461164679331816,311.97538475537806,-374.43654943470995
243,XLK-ANET,kalman_lagged,train,reversion,5,76.42640774617152,19.963168685541685,56.46323906062983
243,XLK-ANET,kalman_lagged,validation,eod,6,5.802268506767436,26.26934339042554,-20.4670748836581
243,XLK-ANET,kalman_lagged,validation,max_hold,26,-36.23364258571032,80.79188337239731,-117.02552595810762
243,XLK-ANET,kalman_lagged,validation,reversion,2,28.520702688884015,12.02595828368208,16.494744405201935
243,XLK-ANET,kalman_lagged,test,eod,25,-27.273578469581057,80.69916401945918,-107.97274248904021
243,XLK-ANET,kalman_lagged,test,max_hold,64,63.503695019783024,214.4920871437678,-150.9883921239848
243,XLK-ANET,kalman_lagged,test,reversion,8,103.21262639823993,30.735715005775905,72.47691139246402
244,XLK-ANET,kalman_lagged,train,eod,12,20.365038716468682,44.57976935565169,-24.214730639183017
244,XLK-ANET,kalman_lagged,train,max_hold,42,-39.788800334100195,157.9095751361535,-197.69837547025367
244,XLK-ANET,kalman_lagged,train,reversion,3,76.34783567204285,11.23457576338058,65.11325990866226
244,XLK-ANET,kalman_lagged,train,stop_loss,52,-160.7489629857771,249.2900101895126,-410.03897317528964
244,XLK-ANET,kalman_lagged,validation,eod,3,5.291140939657635,23.534554993396146,-18.24341405373851
244,XLK-ANET,kalman_lagged,validation,max_hold,17,-10.412997775414498,69.49196175071776,-79.90495952613229
244,XLK-ANET,kalman_lagged,validation,stop_loss,2,-20.84889477659739,11.90409043642134,-32.75298521301873
244,XLK-ANET,kalman_lagged,test,eod,12,-19.339788611365467,39.25814990347469,-58.597938514840166
244,XLK-ANET,kalman_lagged,test,max_hold,40,-11.023475099192915,153.3499611659732,-164.3734362651661
244,XLK-ANET,kalman_lagged,test,reversion,2,21.698071807270125,18.772347931269334,2.9257238760007924
245,XLK-ANET,kalman_lagged,train,eod,13,15.096349449833426,50.3987255788112,-35.302376128977784
245,XLK-ANET,kalman_lagged,train,max_hold,43,-4.53002238717698,138.30469939486824,-142.83472178204522
245,XLK-ANET,kalman_lagged,train,reversion,3,76.34783567204285,11.23457576338058,65.11325990866226
245,XLK-ANET,kalman_lagged,validation,eod,3,5.291140939657635,23.534554993396146,-18.24341405373851
245,XLK-ANET,kalman_lagged,validation,max_hold,18,-7.520254285719889,56.76403757061207,-64.28429185633198
245,XLK-ANET,kalman_lagged,test,eod,12,-19.339788611365467,39.25814990347469,-58.597938514840166
245,XLK-ANET,kalman_lagged,test,max_hold,40,-11.023475099192915,153.3499611659732,-164.3734362651661
245,XLK-ANET,kalman_lagged,test,reversion,2,21.698071807270125,18.772347931269334,2.9257238760007924
246,XLK-APH,kalman_lagged,train,eod,40,44.70740420702748,127.36353810812801,-82.65613390110052
246,XLK-APH,kalman_lagged,train,max_hold,108,-59.163919277525586,339.5817030399678,-398.7456223174934
246,XLK-APH,kalman_lagged,train,reversion,34,308.51018340265364,176.73395521847632,131.77622818417728
246,XLK-APH,kalman_lagged,train,stop_loss,85,-145.42762767542743,438.58485861855513,-584.0124862939825
246,XLK-APH,kalman_lagged,validation,eod,9,17.379492875910483,51.519127651284705,-34.13963477537425
246,XLK-APH,kalman_lagged,validation,max_hold,23,-4.438361154888035,57.15025967660731,-61.588620831495355
246,XLK-APH,kalman_lagged,validation,reversion,16,213.23233211835597,45.50241707549366,167.72991504286233
246,XLK-APH,kalman_lagged,validation,stop_loss,15,-22.51636186171265,43.29955834626242,-65.81592020797507
246,XLK-APH,kalman_lagged,test,eod,34,-33.4582038661965,103.7062028057702,-137.16440667196673
246,XLK-APH,kalman_lagged,test,max_hold,96,26.20183123477185,299.7643153016485,-273.56248406687666
246,XLK-APH,kalman_lagged,test,reversion,17,193.00144154897538,66.09238455362176,126.90905699535361
247,XLK-APH,kalman_lagged,train,eod,39,49.92904022161776,121.44162293385403,-71.5125827122363
247,XLK-APH,kalman_lagged,train,max_hold,111,-83.39053891335818,343.744346153362,-427.13488506672
247,XLK-APH,kalman_lagged,train,reversion,34,308.51018340265364,176.73395521847632,131.77622818417728
247,XLK-APH,kalman_lagged,validation,eod,9,17.379492875910483,51.519127651284705,-34.13963477537425
247,XLK-APH,kalman_lagged,validation,max_hold,25,-9.167794180252722,56.555849823594656,-65.72364400384737
247,XLK-APH,kalman_lagged,validation,reversion,16,213.23233211835597,45.50241707549366,167.72991504286233
247,XLK-APH,kalman_lagged,test,eod,34,-33.4582038661965,103.7062028057702,-137.16440667196673
247,XLK-APH,kalman_lagged,test,max_hold,96,26.20183123477185,299.7643153016485,-273.56248406687666
247,XLK-APH,kalman_lagged,test,reversion,17,193.00144154897538,66.09238455362176,126.90905699535361
248,XLK-APH,kalman_lagged,train,eod,29,55.1047099336508,102.55094484539651,-47.4462349117457
248,XLK-APH,kalman_lagged,train,max_hold,81,-100.20486259220213,246.1309329548872,-346.3357955470893
248,XLK-APH,kalman_lagged,train,reversion,7,55.73410189617449,30.910964839869365,24.82313705630512
248,XLK-APH,kalman_lagged,train,stop_loss,85,-145.42762767542743,438.58485861855513,-584.0124862939825
248,XLK-APH,kalman_lagged,validation,eod,5,12.488625586899097,25.554094676505695,-13.065469089606598
248,XLK-APH,kalman_lagged,validation,max_hold,15,-0.12594796502850744,45.46386375557435,-45.58981172060286
248,XLK-APH,kalman_lagged,validation,reversion,2,42.28565280464482,5.856892259406745,36.42876054523807
248,XLK-APH,kalman_lagged,validation,stop_loss,15,-22.51636186171265,43.29955834626242,-65.81592020797507
248,XLK-APH,kalman_lagged,test,eod,22,-36.64899039798022,111.57887477915288,-148.2278651771331
248,XLK-APH,kalman_lagged,test,max_hold,70,43.06351289668627,225.92152121982377,-182.85800832313748
248,XLK-APH,kalman_lagged,test,reversion,7,83.80063063116935,37.557313148778704,46.24331748239065
249,XLK-APH,kalman_lagged,train,eod,29,55.1047099336508,102.55094484539651,-47.4462349117457
249,XLK-APH,kalman_lagged,train,max_hold,84,-91.92646429827639,296.00430425546176,-387.93076855373823
249,XLK-APH,kalman_lagged,train,reversion,6,54.79061487697486,29.885024943477685,24.905589933497172
249,XLK-APH,kalman_lagged,validation,eod,5,12.488625586899097,25.554094676505695,-13.065469089606598
249,XLK-APH,kalman_lagged,validation,max_hold,17,1.4481845737957406,39.96334171397739,-38.51515714018165
249,XLK-APH,kalman_lagged,validation,reversion,2,42.28565280464482,5.856892259406745,36.42876054523807
249,XLK-APH,kalman_lagged,test,eod,22,-36.64899039798022,111.57887477915288,-148.2278651771331
249,XLK-APH,kalman_lagged,test,max_hold,70,43.06351289668627,225.92152121982377,-182.85800832313748
249,XLK-APH,kalman_lagged,test,reversion,7,83.80063063116935,37.557313148778704,46.24331748239065
250,XLK-APH,kalman_lagged,train,eod,16,45.25517514749347,56.75067172601665,-11.495496578523177
250,XLK-APH,kalman_lagged,train,max_hold,42,18.313292527510836,140.1982013289954,-121.88490880148454
250,XLK-APH,kalman_lagged,train,reversion,4,35.54789467268559,23.115754650795726,12.432140021889863
250,XLK-APH,kalman_lagged,train,stop_loss,85,-145.42762767542743,438.58485861855513,-584.0124862939825
250,XLK-APH,kalman_lagged,validation,eod,4,10.827473669343458,24.261637689052428,-13.434164019708971
250,XLK-APH,kalman_lagged,validation,max_hold,11,29.485462207378774,53.959406474092525,-24.473944266713747
250,XLK-APH,kalman_lagged,validation,stop_loss,15,-22.51636186171265,43.29955834626242,-65.81592020797507
250,XLK-APH,kalman_lagged,test,eod,12,-16.341545083755022,72.10382611168149,-88.4453711954365
250,XLK-APH,kalman_lagged,test,max_hold,42,-70.09304421741736,157.91346640328646,-228.00651062070378
250,XLK-APH,kalman_lagged,test,reversion,1,7.742364019769354,5.117168135144646,2.6251958846247083
251,XLK-APH,kalman_lagged,train,eod,17,40.033539132903186,62.67258690029058,-22.6390477673874
251,XLK-APH,kalman_lagged,train,max_hold,44,16.219846446668434,159.8904803283445,-143.67063388167608
251,XLK-APH,kalman_lagged,train,reversion,3,34.60440765348596,22.089814754404046,12.514592899081913
251,XLK-APH,kalman_lagged,validation,eod,4,10.827473669343458,24.261637689052428,-13.434164019708971
251,XLK-APH,kalman_lagged,validation,max_hold,12,31.242793513673664,59.55295274705443,-28.310159233380755
251,XLK-APH,kalman_lagged,test,eod,12,-16.341545083755022,72.10382611168149,-88.4453711954365
251,XLK-APH,kalman_lagged,test,max_hold,42,-70.09304421741736,157.91346640328646,-228.00651062070378
251,XLK-APH,kalman_lagged,test,reversion,1,7.742364019769354,5.117168135144646,2.6251958846247083
252,XLK-NVDA,sscore_ou_gate,train,eod,22,41.26888585457451,147.46111372355392,-106.1922278689794
252,XLK-NVDA,sscore_ou_gate,train,max_hold,60,5.224105637988234,163.41762058958523,-158.193514951597
252,XLK-NVDA,sscore_ou_gate,train,reversion,22,213.38453493585862,130.27759263237516,83.10694230348346
252,XLK-NVDA,sscore_ou_gate,validation,eod,5,6.5153524312952085,16.86944662523962,-10.354094193944412
252,XLK-NVDA,sscore_ou_gate,validation,max_hold,16,21.036766159257727,26.007801492336466,-4.971035333078741
252,XLK-NVDA,sscore_ou_gate,validation,reversion,16,145.62763982328443,21.275624089587215,124.35201573369721
252,XLK-NVDA,sscore_ou_gate,validation,stop_loss,1,-8.323762768880231,0.8069530150223688,-9.1307157839026
252,XLK-NVDA,sscore_ou_gate,test,eod,19,-24.881762570822932,80.53559097839894,-105.41735354922186
252,XLK-NVDA,sscore_ou_gate,test,max_hold,47,18.80022239259196,144.76516346846216,-125.96494107587024
252,XLK-NVDA,sscore_ou_gate,test,reversion,25,234.0275824763588,73.05458209812409,160.97300037823473
252,XLK-NVDA,sscore_ou_gate,test,stop_loss,3,-78.16011074621625,20.00421861175777,-98.16432935797401
253,XLK-NVDA,sscore_ou_gate,train,eod,22,41.26888585457451,147.46111372355392,-106.1922278689794
253,XLK-NVDA,sscore_ou_gate,train,max_hold,60,5.224105637988234,163.41762058958523,-158.193514951597
253,XLK-NVDA,sscore_ou_gate,train,reversion,22,213.38453493585862,130.27759263237516,83.10694230348346
253,XLK-NVDA,sscore_ou_gate,validation,eod,5,6.5153524312952085,16.86944662523962,-10.354094193944412
253,XLK-NVDA,sscore_ou_gate,validation,max_hold,17,11.860470866209933,26.545542883178474,-14.685072016968537
253,XLK-NVDA,sscore_ou_gate,validation,reversion,16,145.62763982328443,21.275624089587215,124.35201573369721
253,XLK-NVDA,sscore_ou_gate,test,eod,19,-24.881762570822932,80.53559097839894,-105.41735354922186
253,XLK-NVDA,sscore_ou_gate,test,max_hold,48,17.2999920526953,145.32573241825227,-128.02574036555697
253,XLK-NVDA,sscore_ou_gate,test,reversion,25,234.0275824763588,73.05458209812409,160.97300037823473
254,XLK-NVDA,sscore_ou_gate,train,eod,10,26.056396948518312,91.49459080685419,-65.43819385833588
254,XLK-NVDA,sscore_ou_gate,train,max_hold,34,8.2024175132401,89.47024653354691,-81.26782902030682
254,XLK-NVDA,sscore_ou_gate,train,reversion,6,43.77971248617329,50.4518795448237,-6.672167058650395
254,XLK-NVDA,sscore_ou_gate,validation,eod,4,12.065050365944693,15.812593124350778,-3.7475427584060865
254,XLK-NVDA,sscore_ou_gate,validation,max_hold,15,24.725135979800612,27.063157279611083,-2.338021299810475
254,XLK-NVDA,sscore_ou_gate,validation,reversion,1,16.897575154836904,0.4481331353312684,16.449442019505636
254,XLK-NVDA,sscore_ou_gate,validation,stop_loss,1,-8.323762768880231,0.8069530150223688,-9.1307157839026
254,XLK-NVDA,sscore_ou_gate,test,eod,10,-13.61706211020879,46.81254198067879,-60.42960409088758
254,XLK-NVDA,sscore_ou_gate,test,max_hold,34,-27.998604784607203,69.35163384522735,-97.35023862983456
254,XLK-NVDA,sscore_ou_gate,test,reversion,8,81.94482113824938,28.54243263897773,53.402388499271666
254,XLK-NVDA,sscore_ou_gate,test,stop_loss,3,-78.16011074621625,20.00421861175777,-98.16432935797401
255,XLK-NVDA,sscore_ou_gate,train,eod,10,26.056396948518312,91.49459080685419,-65.43819385833588
255,XLK-NVDA,sscore_ou_gate,train,max_hold,34,8.2024175132401,89.47024653354691,-81.26782902030682
255,XLK-NVDA,sscore_ou_gate,train,reversion,6,43.77971248617329,50.4518795448237,-6.672167058650395
255,XLK-NVDA,sscore_ou_gate,validation,eod,3,11.53243499120269,12.45925582860127,-0.9268208373985811
255,XLK-NVDA,sscore_ou_gate,validation,max_hold,16,5.809690074614441,30.861597513353168,-25.05190743873873
255,XLK-NVDA,sscore_ou_gate,validation,reversion,1,16.897575154836904,0.4481331353312684,16.449442019505636
255,XLK-NVDA,sscore_ou_gate,test,eod,10,-13.61706211020879,46.81254198067879,-60.42960409088758
255,XLK-NVDA,sscore_ou_gate,test,max_hold,35,-45.95303444254484,70.37818992182056,-116.33122436436544
255,XLK-NVDA,sscore_ou_gate,test,reversion,8,81.94482113824938,28.54243263897773,53.402388499271666
256,XLK-NVDA,sscore_ou_gate,train,eod,2,-16.332122051211478,11.998798903505287,-28.330920954716763
256,XLK-NVDA,sscore_ou_gate,train,max_hold,9,-31.502220894057785,14.8297999029622,-46.33202079702
256,XLK-NVDA,sscore_ou_gate,train,reversion,1,14.93922240881013,19.61065832403999,-4.671435915229857
256,XLK-NVDA,sscore_ou_gate,validation,eod,2,7.680167934567925,4.319415637413252,3.3607522971546726
256,XLK-NVDA,sscore_ou_gate,validation,max_hold,6,5.111337119031023,5.731854799674284,-0.6205176806432604
256,XLK-NVDA,sscore_ou_gate,validation,reversion,2,19.882566599353922,2.0878533490843365,17.794713250269584
256,XLK-NVDA,sscore_ou_gate,validation,stop_loss,1,-8.323762768880231,0.8069530150223688,-9.1307157839026
256,XLK-NVDA,sscore_ou_gate,test,eod,5,1.9945674250409269,26.69858892110095,-24.704021496060022
256,XLK-NVDA,sscore_ou_gate,test,max_hold,17,4.543952484865823,38.31549031939376,-33.771537834527926
256,XLK-NVDA,sscore_ou_gate,test,reversion,1,10.19667843814291,5.064936564591725,5.131741873551187
256,XLK-NVDA,sscore_ou_gate,test,stop_loss,3,-78.16011074621625,20.00421861175777,-98.16432935797401
257,XLK-NVDA,sscore_ou_gate,train,eod,2,-16.332122051211478,11.998798903505287,-28.330920954716763
257,XLK-NVDA,sscore_ou_gate,train,max_hold,9,-31.502220894057785,14.8297999029622,-46.33202079702
257,XLK-NVDA,sscore_ou_gate,train,reversion,1,14.93922240881013,19.61065832403999,-4.671435915229857
257,XLK-NVDA,sscore_ou_gate,validation,eod,2,7.680167934567925,4.319415637413252,3.3607522971546726
257,XLK-NVDA,sscore_ou_gate,validation,max_hold,7,0.2074137221853514,7.165279110758267,-6.957865388572916
257,XLK-NVDA,sscore_ou_gate,validation,reversion,2,19.882566599353922,2.0878533490843365,17.794713250269584
257,XLK-NVDA,sscore_ou_gate,test,eod,5,1.9945674250409269,26.69858892110095,-24.704021496060022
257,XLK-NVDA,sscore_ou_gate,test,max_hold,18,-9.533110345166344,38.87493481487554,-48.40804516004189
257,XLK-NVDA,sscore_ou_gate,test,reversion,1,10.19667843814291,5.064936564591725,5.131741873551187
258,XLK-AAPL,sscore_ou_gate,train,eod,21,51.96392726667589,53.76868932573844,-1.804762059062564
258,XLK-AAPL,sscore_ou_gate,train,max_hold,51,-51.832781201998486,114.67690151862291,-166.50968272062138
258,XLK-AAPL,sscore_ou_gate,train,reversion,25,222.8010907970605,68.38682708746406,154.41426370959647
258,XLK-AAPL,sscore_ou_gate,train,stop_loss,11,-67.79333398060075,19.670521750826335,-87.46385573142709
258,XLK-AAPL,sscore_ou_gate,validation,eod,5,26.21509914540043,26.168000652815614,0.04709849258481558
258,XLK-AAPL,sscore_ou_gate,validation,max_hold,23,42.88990936024111,45.10070623059287,-2.2107968703517593
258,XLK-AAPL,sscore_ou_gate,validation,reversion,15,192.0912374930467,40.512495514846165,151.5787419782005
258,XLK-AAPL,sscore_ou_gate,test,eod,21,-19.329771970118063,69.53857891088668,-88.86835088100472
258,XLK-AAPL,sscore_ou_gate,test,max_hold,53,25.051081006590834,163.31184431428247,-138.2607633076916
258,XLK-AAPL,sscore_ou_gate,test,reversion,27,381.3425469627356,76.85242635561444,304.4901206071211
259,XLK-AAPL,sscore_ou_gate,train,eod,21,51.96392726667589,53.76868932573844,-1.804762059062564
259,XLK-AAPL,sscore_ou_gate,train,max_hold,52,-52.160469027724545,115.07134354553983,-167.2318125732644
259,XLK-AAPL,sscore_ou_gate,train,reversion,24,166.35426474858903,67.361430902508,98.99283384608107
259,XLK-AAPL,sscore_ou_gate,validation,eod,5,26.21509914540043,26.168000652815614,0.04709849258481558
259,XLK-AAPL,sscore_ou_gate,validation,max_hold,23,42.88990936024111,45.10070623059287,-2.2107968703517593
259,XLK-AAPL,sscore_ou_gate,validation,reversion,15,192.0912374930467,40.512495514846165,151.5787419782005
259,XLK-AAPL,sscore_ou_gate,test,eod,21,-19.329771970118063,69.53857891088668,-88.86835088100472
259,XLK-AAPL,sscore_ou_gate,test,max_hold,53,25.051081006590834,163.31184431428247,-138.2607633076916
259,XLK-AAPL,sscore_ou_gate,test,reversion,27,381.3425469627356,76.85242635561444,304.4901206071211
260,XLK-AAPL,sscore_ou_gate,train,eod,7,28.13372561178462,25.974146677599784,2.159578934184834
260,XLK-AAPL,sscore_ou_gate,train,max_hold,34,-35.633209522818696,75.02095022541307,-110.65415974823179
260,XLK-AAPL,sscore_ou_gate,train,reversion,4,135.37101149193754,23.44517475993197,111.92583673200556
260,XLK-AAPL,sscore_ou_gate,train,stop_loss,11,-67.79333398060075,19.670521750826335,-87.46385573142709
