pair,stock,beta,entry_z,exit_z,max_holding_minutes,stop_z,execution_model,sample,gross_bps,cost_bps,net_bps,num_trades,turnover,win_rate,avg_holding_minutes,max_drawdown_bps,sharpe_or_tstat
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.5,240,-1.0,actual_bidask_fills,test,749.1602397924523,662.5358138229753,86.62442596947706,6,12.0,0.3333333333333333,99.16666666666667,-83.33944874589604,0.5616473397281633
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,-1,-1.0,actual_bidask_fills,train,29.427452579060542,4.753360425358011,24.67409215370253,1,2.0,1.0,323.0,0.0,0.9999999999999545
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,-1,-1.0,actual_bidask_fills,validation,7.901477378586819,30.44499324836636,-22.54351586977954,1,2.0,0.0,347.0,-22.54351586977954,-1.0000000000000129
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,-1,-1.0,actual_bidask_fills,test,726.6154499222832,659.9731759945993,66.64227392768396,6,12.0,0.3333333333333333,119.16666666666667,-88.8863176430288,0.4607968028538325
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,30,-1.0,actual_bidask_fills,train,27.99505372116151,4.841658008380989,23.153395712780522,1,2.0,1.0,30.0,0.0,1.0000000000000746
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,30,-1.0,actual_bidask_fills,validation,-0.6036537619902305,12.691182063671036,-13.294835825661266,1,2.0,0.0,30.0,-13.294835825661266,-0.9999999999999934
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,30,-1.0,actual_bidask_fills,test,759.2511152145231,638.3963554611948,120.85475975332827,6,12.0,0.6666666666666666,23.833333333333332,-15.559773078273054,1.476971194637342
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,60,-1.0,actual_bidask_fills,train,51.5250322948102,4.872547269307859,46.652485025502344,1,2.0,1.0,60.0,0.0,0.9999999999999465
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,60,-1.0,actual_bidask_fills,validation,27.79290158595238,1.4199394356495532,26.372962150302826,1,2.0,1.0,60.0,0.0,1.0000000000000722
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,60,-1.0,actual_bidask_fills,test,790.8871174666476,639.5609850562067,151.3261324104409,6,12.0,0.6666666666666666,43.833333333333336,-16.030740496395538,1.4231772105440084
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,120,-1.0,actual_bidask_fills,train,49.65096437430816,4.948920816181257,44.7020435581269,1,2.0,1.0,120.0,0.0,0.9999999999999416
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,120,-1.0,actual_bidask_fills,validation,-45.36813250652472,1.1233843814917321,-46.49151688801645,1,2.0,0.0,120.0,-46.49151688801645,-1.0000000000002072
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,120,-1.0,actual_bidask_fills,test,781.7469156002232,658.9035479629235,122.84336763729975,6,12.0,0.5,72.33333333333333,-89.3219878758611,0.7355603666589262
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,240,-1.0,actual_bidask_fills,train,39.324313247810494,4.819297287426139,34.505015960384355,1,2.0,1.0,240.0,0.0,0.9999999999999268
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,240,-1.0,actual_bidask_fills,validation,-90.5180970663455,1.423105369040556,-91.94120243538606,1,2.0,0.0,240.0,-91.94120243538606,-1.000000000000264
XLK-AAPL,AAPL,0.027742057074438543,3.5,0.75,240,-1.0,actual_bidask_fills,test,731.425454140684,659.2363113158673,72.1891428248167,6,12.0,0.3333333333333333,98.66666666666667,-83.33944874589606,0.5063303570045112
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,-1,-1.0,actual_bidask_fills,train,29.427452579060542,4.753360425358011,24.67409215370253,1,2.0,1.0,323.0,0.0,0.9999999999999545
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,-1,-1.0,actual_bidask_fills,validation,7.901477378586819,30.44499324836636,-22.54351586977954,1,2.0,0.0,347.0,-22.54351586977954,-1.0000000000000129
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,-1,-1.0,actual_bidask_fills,test,719.1408975707247,654.5014591763909,64.63943839433384,6,12.0,0.3333333333333333,118.33333333333333,-88.88631764302878,0.4518045699352049
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,30,-1.0,actual_bidask_fills,train,27.99505372116151,4.841658008380989,23.153395712780522,1,2.0,1.0,30.0,0.0,1.0000000000000746
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,30,-1.0,actual_bidask_fills,validation,-0.6036537619902305,12.691182063671036,-13.294835825661266,1,2.0,0.0,30.0,-13.294835825661266,-0.9999999999999934
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,30,-1.0,actual_bidask_fills,test,759.2511152145231,638.3963554611948,120.85475975332827,6,12.0,0.6666666666666666,23.833333333333332,-15.559773078273054,1.476971194637342
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,60,-1.0,actual_bidask_fills,train,51.5250322948102,4.872547269307859,46.652485025502344,1,2.0,1.0,60.0,0.0,0.9999999999999465
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,60,-1.0,actual_bidask_fills,validation,27.79290158595238,1.4199394356495532,26.372962150302826,1,2.0,1.0,60.0,0.0,1.0000000000000722
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,60,-1.0,actual_bidask_fills,test,790.8871174666476,639.5609850562067,151.3261324104409,6,12.0,0.6666666666666666,43.833333333333336,-16.030740496395538,1.4231772105440084
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,120,-1.0,actual_bidask_fills,train,49.65096437430816,4.948920816181257,44.7020435581269,1,2.0,1.0,120.0,0.0,0.9999999999999416
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,120,-1.0,actual_bidask_fills,validation,-45.36813250652472,1.1233843814917321,-46.49151688801645,1,2.0,0.0,120.0,-46.49151688801645,-1.0000000000002072
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,120,-1.0,actual_bidask_fills,test,774.2723632486648,653.4318311447151,120.84053210394963,6,12.0,0.5,71.5,-89.3219878758611,0.7294392768660615
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,240,-1.0,actual_bidask_fills,train,39.324313247810494,4.819297287426139,34.505015960384355,1,2.0,1.0,240.0,0.0,0.9999999999999268
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,240,-1.0,actual_bidask_fills,validation,-90.5180970663455,1.423105369040556,-91.94120243538606,1,2.0,0.0,240.0,-91.94120243538606,-1.000000000000264
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.0,240,-1.0,actual_bidask_fills,test,723.9509017891255,653.7645944976589,70.18630729146658,6,12.0,0.3333333333333333,97.83333333333333,-83.33944874589604,0.4977890705316687
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,-1,-1.0,actual_bidask_fills,train,29.427452579060542,4.753360425358011,24.67409215370253,1,2.0,1.0,323.0,0.0,0.9999999999999545
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,-1,-1.0,actual_bidask_fills,validation,7.901477378586819,30.44499324836636,-22.54351586977954,1,2.0,0.0,347.0,-22.54351586977954,-1.0000000000000129
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,-1,-1.0,actual_bidask_fills,test,704.4323573761701,662.9191154359138,41.51324194025641,6,12.0,0.3333333333333333,114.5,-88.88631764302879,0.3293665005863472
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,30,-1.0,actual_bidask_fills,train,27.99505372116151,4.841658008380989,23.153395712780522,1,2.0,1.0,30.0,0.0,1.0000000000000746
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,30,-1.0,actual_bidask_fills,validation,-0.6036537619902305,12.691182063671036,-13.294835825661266,1,2.0,0.0,30.0,-13.294835825661266,-0.9999999999999934
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,30,-1.0,actual_bidask_fills,test,759.2511152145231,638.3963554611948,120.85475975332827,6,12.0,0.6666666666666666,23.833333333333332,-15.559773078273054,1.476971194637342
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,60,-1.0,actual_bidask_fills,train,51.5250322948102,4.872547269307859,46.652485025502344,1,2.0,1.0,60.0,0.0,0.9999999999999465
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,60,-1.0,actual_bidask_fills,validation,27.79290158595238,1.4199394356495532,26.372962150302826,1,2.0,1.0,60.0,0.0,1.0000000000000722
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,60,-1.0,actual_bidask_fills,test,790.8871174666476,639.5609850562067,151.3261324104409,6,12.0,0.6666666666666666,43.833333333333336,-16.030740496395538,1.4231772105440084
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,120,-1.0,actual_bidask_fills,train,49.65096437430816,4.948920816181257,44.7020435581269,1,2.0,1.0,120.0,0.0,0.9999999999999416
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,120,-1.0,actual_bidask_fills,validation,-45.36813250652472,1.1233843814917321,-46.49151688801645,1,2.0,0.0,120.0,-46.49151688801645,-1.0000000000002072
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,120,-1.0,actual_bidask_fills,test,759.5638230541102,661.849487404238,97.7143356498722,6,12.0,0.5,67.66666666666667,-89.32198787586108,0.6462594110609088
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,240,-1.0,actual_bidask_fills,train,39.324313247810494,4.819297287426139,34.505015960384355,1,2.0,1.0,240.0,0.0,0.9999999999999268
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,240,-1.0,actual_bidask_fills,validation,-90.5180970663455,1.423105369040556,-91.94120243538606,1,2.0,0.0,240.0,-91.94120243538606,-1.000000000000264
XLK-AAPL,AAPL,0.027742057074438543,3.5,1.25,240,-1.0,actual_bidask_fills,test,709.2423615945709,662.1822507571817,47.060110837389146,6,12.0,0.3333333333333333,94.0,-83.33944874589605,0.3804951506798314
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,-1,-1.0,actual_bidask_fills,train,260.592101456405,467.10388233186075,-206.51178087545574,22,44.0,0.4090909090909091,266.6363636363636,-279.2736480940672,-0.6750254500268591
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,-1,-1.0,actual_bidask_fills,validation,840.1768931000664,870.0250335345761,-29.848140434509673,22,44.0,0.5,232.36363636363637,-506.58688424960906,-0.059105968867276995
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,-1,-1.0,actual_bidask_fills,test,942.9111191906259,1950.4089367572951,-1007.4978175666694,37,75.0,0.40540540540540543,184.48648648648648,-1007.4978175666694,-2.063934001859375
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,30,-1.0,actual_bidask_fills,train,491.51646362506796,989.8470774603308,-498.3306138352628,168,334.0,0.43452380952380953,28.80952380952381,-598.569263924631,-1.3467408379735417
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,30,-1.0,actual_bidask_fills,validation,495.3651754330668,1289.8631558191641,-794.4979803860974,139,278.0,0.460431654676259,28.14388489208633,-907.8517500809635,-1.6702833695472674
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,30,-1.0,actual_bidask_fills,test,1754.1632148757724,2887.972040363902,-1133.8088254881295,218,437.0,0.43119266055045874,27.642201834862384,-1317.344970822063,-2.1296802240917554
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,60,-1.0,actual_bidask_fills,train,288.58863782912357,796.7960357055226,-508.207397876399,94,188.0,0.4148936170212766,53.776595744680854,-572.4075192564815,-1.305511567644683
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,60,-1.0,actual_bidask_fills,validation,649.571938950162,1046.3229979713074,-396.75105902114535,78,156.0,0.44871794871794873,52.43589743589744,-748.9370505182613,-0.8044000653282453
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,60,-1.0,actual_bidask_fills,test,1803.017979206194,2682.1484619978974,-879.1304827917035,127,255.0,0.4015748031496063,49.95275590551181,-1126.4496593328577,-1.6926849367336092
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,120,-1.0,actual_bidask_fills,train,328.32195426488295,577.8995998739678,-249.5776456090848,58,114.0,0.4482758620689655,93.32758620689656,-349.5699692824772,-0.7251292197056927
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,120,-1.0,actual_bidask_fills,validation,747.9374667524041,967.7595749396328,-219.8221081872287,48,96.0,0.5416666666666666,91.39583333333333,-569.6741538612571,-0.43207420258639534
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,120,-1.0,actual_bidask_fills,test,1135.9137090175952,2274.418976453063,-1138.5052674354679,78,157.0,0.4358974358974359,84.65384615384616,-1388.029188144886,-1.878741628303547
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,240,-1.0,actual_bidask_fills,train,318.98109427562105,538.9348329097388,-219.9537386341177,36,72.0,0.4444444444444444,154.72222222222223,-331.66153970701555,-0.6909437818056655
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,240,-1.0,actual_bidask_fills,validation,798.0952503174699,891.5962758761165,-93.50102555864659,31,62.0,0.5806451612903226,151.0,-517.6545798339216,-0.1655468183936391
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.0,240,-1.0,actual_bidask_fills,test,1192.4007741418752,2053.5452540548426,-861.1444799129675,52,105.0,0.38461538461538464,131.42307692307693,-1050.7027792928359,-1.572823934573929
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,-1,-1.0,actual_bidask_fills,train,603.1128204342284,743.1343408621593,-140.0215204279309,25,50.0,0.44,223.84,-282.4582728338232,-0.4096805845123258
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,-1,-1.0,actual_bidask_fills,validation,748.2735580168143,873.2186223195981,-124.94506430278385,22,44.0,0.5,215.6818181818182,-506.58688424960906,-0.25547072555233813
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,-1,-1.0,actual_bidask_fills,test,1647.4383930451797,2139.3925696797123,-491.9541766345326,46,92.0,0.4782608695652174,146.04347826086956,-766.9802013054828,-0.8587206743745371
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,30,-1.0,actual_bidask_fills,train,488.4740185941627,1006.1472507865154,-517.6732321923528,168,334.0,0.44047619047619047,28.36904761904762,-618.5028632234779,-1.4497157526943685
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,30,-1.0,actual_bidask_fills,validation,511.66733185455723,1281.603542713059,-769.9362108585017,139,278.0,0.460431654676259,28.06474820143885,-907.8517500809635,-1.6109734092254577
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,30,-1.0,actual_bidask_fills,test,2168.481930356743,3236.180470542394,-1067.698540185651,222,444.0,0.43243243243243246,26.89189189189189,-1245.0190417825625,-1.9960493848227279
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,60,-1.0,actual_bidask_fills,train,500.158799311512,1053.8948034686334,-553.7360041571216,95,190.0,0.4105263157894737,51.76842105263158,-617.020122195786,-1.4328431005675155
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,60,-1.0,actual_bidask_fills,validation,570.8844991802841,1045.1890368294592,-474.304537649175,78,156.0,0.44871794871794873,51.91025641025641,-748.9370505182613,-0.9846694725647958
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,60,-1.0,actual_bidask_fills,test,2253.416265389312,3049.897169108808,-796.4809037194964,133,264.0,0.39849624060150374,46.86466165413534,-1037.5844365236287,-1.5293243707878752
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,120,-1.0,actual_bidask_fills,train,614.3168241000918,820.5016295203826,-206.18480542029084,60,118.0,0.48333333333333334,86.43333333333334,-372.41960972445474,-0.5755701537443785
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,120,-1.0,actual_bidask_fills,validation,660.452595786838,971.7240820921802,-311.2714863053423,48,96.0,0.5416666666666666,89.8125,-569.6741538612571,-0.632085865802307
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,120,-1.0,actual_bidask_fills,test,1681.742019904835,2653.504497435133,-971.7624775302979,85,170.0,0.43529411764705883,75.95294117647059,-1215.070754502694,-1.582371634702654
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,240,-1.0,actual_bidask_fills,train,550.2856702444436,797.7468826688039,-247.46121242436027,38,76.0,0.5,139.8684210526316,-358.60269277819157,-0.6875191304174464
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,240,-1.0,actual_bidask_fills,validation,658.3266802522126,895.0130564821545,-236.68637622994203,31,62.0,0.5806451612903226,144.41935483870967,-517.6545798339216,-0.436484431559251
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.25,240,-1.0,actual_bidask_fills,test,1796.9382725761473,2397.4528538363593,-600.5145812602119,59,118.0,0.4406779661016949,110.35593220338983,-783.8572369030583,-1.0729368127106964
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,-1,-1.0,actual_bidask_fills,train,571.718941540178,767.8481115829338,-196.12917004275587,29,58.0,0.5517241379310345,180.86206896551724,-304.7419024202469,-0.6387692216894313
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,-1,-1.0,actual_bidask_fills,validation,615.8235604851825,878.8629921805402,-263.03943169535773,23,46.0,0.5217391304347826,187.8695652173913,-510.0128962489148,-0.5859400914416304
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,-1,-1.0,actual_bidask_fills,test,1824.178596827899,2269.1383523616882,-444.9597555337892,55,110.0,0.5454545454545454,114.56363636363636,-656.7410884053882,-0.8119817847613611
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,30,-1.0,actual_bidask_fills,train,450.43898343846143,1000.8664397944234,-550.4274563559619,169,336.0,0.4437869822485207,27.846153846153847,-634.0620015716158,-1.5744588091638199
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,30,-1.0,actual_bidask_fills,validation,514.0107849243681,1281.4898485789338,-767.4790636545658,139,278.0,0.460431654676259,27.654676258992804,-907.8517500809635,-1.6061334639170537
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,30,-1.0,actual_bidask_fills,test,2113.816308883303,3230.7454799025236,-1116.9291710192208,224,448.0,0.4330357142857143,26.223214285714285,-1281.7291322443846,-2.090519514904171
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,60,-1.0,actual_bidask_fills,train,464.8180173913019,1043.5680682558868,-578.7500508645849,96,192.0,0.4375,50.333333333333336,-651.684157618444,-1.538879394966971
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,60,-1.0,actual_bidask_fills,validation,533.2830335786731,1044.9697161182935,-511.68668253962045,78,156.0,0.44871794871794873,50.794871794871796,-748.9370505182613,-1.0739031890218587
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,60,-1.0,actual_bidask_fills,test,2150.23590558177,2970.0294097753767,-819.7935041936066,135,268.0,0.4074074074074074,44.65185185185185,-1048.3764966259912,-1.5922454531019485
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,120,-1.0,actual_bidask_fills,train,535.9339735690937,830.7380839112354,-294.8041103421417,61,120.0,0.4918032786885246,82.59016393442623,-394.70207971566754,-0.8817844254733452
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,120,-1.0,actual_bidask_fills,validation,602.6872557634189,963.3912313874582,-360.70397562403934,49,98.0,0.5714285714285714,84.51020408163265,-604.4481938294056,-0.7698202962442571
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,120,-1.0,actual_bidask_fills,test,1681.8244190257658,2563.8446942349356,-882.0202752091699,88,176.0,0.4659090909090909,70.30681818181819,-1112.8080118098183,-1.4540830262556521
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,240,-1.0,actual_bidask_fills,train,543.3144587639838,811.0671536507397,-267.7526948867559,40,80.0,0.575,126.95,-366.66237954576354,-0.8158328612974368
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,240,-1.0,actual_bidask_fills,validation,594.6874648080325,890.02847754311,-295.3410127350776,32,64.0,0.59375,134.53125,-540.8752329801736,-0.5691057564609693
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.5,240,-1.0,actual_bidask_fills,test,1793.3245572349056,2322.649602425466,-529.3250451905607,65,130.0,0.5076923076923077,95.72307692307692,-700.1471604616594,-0.9526794023480942
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,-1,-1.0,actual_bidask_fills,train,670.6090927976227,786.0457110618579,-115.43661826423524,38,76.0,0.6578947368421053,126.42105263157895,-286.91521484494945,-0.3927284359288195
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,-1,-1.0,actual_bidask_fills,validation,580.8671116791686,908.2143355998262,-327.3472239206576,27,54.0,0.5925925925925926,145.25925925925927,-511.8310431972617,-0.7639655473649158
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,-1,-1.0,actual_bidask_fills,test,2173.4500767625777,2985.720323297034,-812.2702465344566,72,144.0,0.5694444444444444,81.43055555555556,-994.645908301095,-1.479832150855014
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,30,-1.0,actual_bidask_fills,train,547.7420239325514,1123.246155908202,-575.5041319756505,170,338.0,0.4470588235294118,26.929411764705883,-612.0445553172882,-1.6457289044356478
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,30,-1.0,actual_bidask_fills,validation,606.1215191768276,1307.5528924545843,-701.4313732777566,140,280.0,0.4714285714285714,26.892857142857142,-850.766234188578,-1.4351356061309863
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,30,-1.0,actual_bidask_fills,test,2383.605664751434,3719.063591499934,-1335.4579267485,231,462.0,0.45021645021645024,24.593073593073594,-1501.8438449534344,-2.3860022512327363
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,60,-1.0,actual_bidask_fills,train,578.4643860257521,1038.6496683992075,-460.1852823734554,100,200.0,0.45,47.1,-538.3624642951102,-1.2786223862522388
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,60,-1.0,actual_bidask_fills,validation,616.0457754413961,1078.5165726839807,-462.4707972425846,81,162.0,0.4691358024691358,47.20987654320987,-646.0259618753294,-0.9499415299741828
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,60,-1.0,actual_bidask_fills,test,2182.449550242911,3359.1946259117212,-1176.7450756688102,145,288.0,0.4413793103448276,39.889655172413796,-1386.3220089952488,-2.2022664862255197
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,120,-1.0,actual_bidask_fills,train,632.0567788258913,874.0530244301947,-241.99624560430345,67,132.0,0.5522388059701493,70.85074626865672,-366.4191520476479,-0.7469557707128615
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,120,-1.0,actual_bidask_fills,validation,625.6637625796824,985.0214066030283,-359.3576440233459,52,104.0,0.6153846153846154,74.9423076923077,-546.1038871644596,-0.7850082399478105
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,120,-1.0,actual_bidask_fills,test,2033.8215127209303,3271.0065482561213,-1237.185035535191,104,208.0,0.5096153846153846,56.05769230769231,-1466.2817964832443,-2.007548118301642
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,240,-1.0,actual_bidask_fills,train,635.2374858908316,861.6082014205163,-226.37071552968456,48,96.0,0.625,99.79166666666667,-340.69742255449677,-0.737245884659921
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,240,-1.0,actual_bidask_fills,validation,573.4738205754652,922.5640903341681,-349.09026975870285,36,72.0,0.6388888888888888,108.69444444444444,-532.1348447268459,-0.6927487494755367
XLK-MSFT,MSFT,0.027740336084809893,1.0,0.75,240,-1.0,actual_bidask_fills,test,2165.5649083587746,3024.3031740582005,-858.7382656994258,82,164.0,0.5487804878048781,71.35365853658537,-1041.113927466064,-1.5191203528773474
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,-1,-1.0,actual_bidask_fills,train,418.8806161437597,538.9651596005596,-120.08454345679986,19,38.0,0.42105263157894735,299.7894736842105,-366.0079717326337,-0.4207698927365339
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,-1,-1.0,actual_bidask_fills,validation,864.9626400170174,800.6275615726022,64.33507844441522,20,40.0,0.45,238.5,-474.34309902367744,0.13756477886729251
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,-1,-1.0,actual_bidask_fills,test,1232.7459015653376,1922.6378726561056,-689.891971090768,36,73.0,0.4444444444444444,179.86111111111111,-689.891971090768,-1.4462407082450282
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,30,-1.0,actual_bidask_fills,train,782.7288036991398,1205.0644439802304,-422.3356402810907,139,278.0,0.4244604316546763,29.287769784172664,-513.7001883454761,-1.3149051344898284
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,30,-1.0,actual_bidask_fills,validation,554.3049071785422,1200.5232973236434,-646.2183901451012,119,238.0,0.4369747899159664,28.025210084033613,-720.4644004148087,-1.489283404167357
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,30,-1.0,actual_bidask_fills,test,1953.5186954250871,2743.6869200656934,-790.1682246406061,184,368.0,0.45108695652173914,27.815217391304348,-973.7043699745395,-1.4877234369779058
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,60,-1.0,actual_bidask_fills,train,539.305613987402,894.4442286562903,-355.1386146688884,80,160.0,0.4,55.95,-473.88246218227795,-0.9704302272882992
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,60,-1.0,actual_bidask_fills,validation,832.2704351058529,1052.3839939924694,-220.11355888661654,70,140.0,0.4142857142857143,52.0,-516.5726113340962,-0.4797792433994809
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,60,-1.0,actual_bidask_fills,test,2097.463403216793,2853.4999044693964,-756.0365012526038,112,222.0,0.4107142857142857,49.892857142857146,-1003.355677793758,-1.4183975875781167
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,120,-1.0,actual_bidask_fills,train,483.79576394068204,665.1241449274714,-181.3283809867894,48,96.0,0.4166666666666667,101.41666666666667,-386.75332376760355,-0.5773272608086757
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,120,-1.0,actual_bidask_fills,validation,821.7604330683592,894.40060608033,-72.64017301197079,44,88.0,0.5227272727272727,88.29545454545455,-487.0090620053702,-0.15361350253998948
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,120,-1.0,actual_bidask_fills,test,1681.3683418239923,2313.4384579931134,-632.0701161691211,73,146.0,0.4383561643835616,81.0,-881.5940368785391,-1.177496502688668
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,240,-1.0,actual_bidask_fills,train,392.1105608011555,593.6851914822139,-201.5746306810584,31,62.0,0.4838709677419355,167.8709677419355,-411.5603948394053,-0.718266693944253
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,240,-1.0,actual_bidask_fills,validation,806.5789528639655,819.6110877003182,-13.032134836352647,28,56.0,0.5,152.28571428571428,-492.5111149301919,-0.024618522320163486
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.0,240,-1.0,actual_bidask_fills,test,1600.551424058665,1996.0280544035136,-395.4766303448487,50,100.0,0.44,128.32,-605.1990429505415,-0.7328579399646186
XLK-MSFT,MSFT,0.027740336084809893,1.25,0.25,-1,-1.0,actual_bidask_fills,train,689.7664802718584,709.7310791249356,-19.96459885307722,21,42.0,0.42857142857142855,260.1904761904762,-333.3471218313733,-0.061054209581543284
