strategy,gate_mode,state_kind,lookback_min,trend_threshold_bps,gate_action,m2025_05_gross_bps,m2025_05_cost_bps,m2025_05_net_bps,m2025_05_trades,m2025_05_avg_abs_position,m2025_06_gross_bps,m2025_06_cost_bps,m2025_06_net_bps,m2025_06_trades,m2025_06_avg_abs_position,m2025_07_gross_bps,m2025_07_cost_bps,m2025_07_net_bps,m2025_07_trades,m2025_07_avg_abs_position,m2025_08_gross_bps,m2025_08_cost_bps,m2025_08_net_bps,m2025_08_trades,m2025_08_avg_abs_position,m2025_09_gross_bps,m2025_09_cost_bps,m2025_09_net_bps,m2025_09_trades,m2025_09_avg_abs_position,m2025_10_gross_bps,m2025_10_cost_bps,m2025_10_net_bps,m2025_10_trades,m2025_10_avg_abs_position,m2025_11_gross_bps,m2025_11_cost_bps,m2025_11_net_bps,m2025_11_trades,m2025_11_avg_abs_position,m2025_12_gross_bps,m2025_12_cost_bps,m2025_12_net_bps,m2025_12_trades,m2025_12_avg_abs_position,m2026_01_gross_bps,m2026_01_cost_bps,m2026_01_net_bps,m2026_01_trades,m2026_01_avg_abs_position,m2026_02_gross_bps,m2026_02_cost_bps,m2026_02_net_bps,m2026_02_trades,m2026_02_avg_abs_position,m2026_03_gross_bps,m2026_03_cost_bps,m2026_03_net_bps,m2026_03_trades,m2026_03_avg_abs_position,m2026_04_gross_bps,m2026_04_cost_bps,m2026_04_net_bps,m2026_04_trades,m2026_04_avg_abs_position,m2026_05_gross_bps,m2026_05_cost_bps,m2026_05_net_bps,m2026_05_trades,m2026_05_avg_abs_position,nov_gross_bps,nov_cost_bps,nov_net_bps,nov_trades,nov_avg_abs_position,dec_gross_bps,dec_cost_bps,dec_net_bps,dec_trades,dec_avg_abs_position,jan_gross_bps,jan_cost_bps,jan_net_bps,jan_trades,jan_avg_abs_position,feb_gross_bps,feb_cost_bps,feb_net_bps,feb_trades,feb_avg_abs_position,mar_gross_bps,mar_cost_bps,mar_net_bps,mar_trades,mar_avg_abs_position,apr_gross_bps,apr_cost_bps,apr_net_bps,apr_trades,apr_avg_abs_position,train_gross_bps,train_cost_bps,train_net_bps,train_trades,train_avg_abs_position,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_avg_abs_position,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_avg_abs_position,train_fold_positive_rate,train_worst_month_bps,all_net_bps,long_gross_bps,short_gross_bps,long_minutes,short_minutes,test_2x_cost_net_bps,train_selection_score,blocked_short_frac,blocked_long_frac
two_sided_multi_day_trend_lb3900_thr300_flat,two_sided,multi_day_trend,3900,300.0,flat,-261.26961184767873,194.91417379551277,-456.1837856431915,58,0.6736893679568838,31.718798887787614,409.0390567641097,-377.3202578763221,134,0.89184670781893,94.92364078676374,237.6654059397447,-142.74176515298095,90,0.7902346527613179,100.10513118720255,168.66393071504186,-68.55879952783934,60,0.7138121546961326,195.41724321366695,161.28341209038388,34.13383112328304,68,0.8011049723756906,188.3572341069151,367.72958398322714,-179.37234987631206,140,0.8485017889087657,-275.3882149227227,370.57503120240756,-645.9632461251302,80,0.7425581079244257,-712.0664079338112,367.5759937987144,-1079.6424017325257,134,0.8105882352941176,-22.723235542825293,144.01277767073785,-166.7360132135631,58,0.7208134895095893,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,274.06417631605785,174.7793918054364,99.28478451062144,72,0.8084381243389352,-48.938023095495,84.98357307165607,-133.9215961671511,51,0.34899987728555654,0.0,0.0,0.0,0,0.0,-275.3882149227227,370.57503120240756,-645.9632461251302,80,0.7425581079244257,-712.0664079338112,367.5759937987144,-1079.6424017325257,134,0.8105882352941176,-22.723235542825293,144.01277767073785,-166.7360132135631,58,0.7208134895095893,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,274.06417631605785,174.7793918054364,99.28478451062144,72,0.8084381243389352,-48.938023095495,84.98357307165607,-133.9215961671511,51,0.34899987728555654,-660.925422064702,2421.4593659598795,-3082.3847880245826,822,0.7780660312952292,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,225.12615322056286,259.7629648770925,-34.63681165652965,123,0.5836835154280225,0.1111111111111111,-1079.6424017325257,-3092.4792846021824,345.9441018469711,-120.81794862640827,4843,4880,-294.3997765336221,-3314.323071536321,0.07977995989923398,0.02012235874762223
flip_short_uptrend_intraday_trend_lb240_thr50_flip,flip_short_uptrend,intraday_trend,240,50.0,flip,-550.6574769682793,215.03233259255813,-765.6898095608375,66,0.7964233219010289,-6.619454021192794,237.25741955012714,-243.8768735713199,76,0.9412294238683128,-106.47393066228972,246.50037280739608,-352.97430346968576,82,0.9173974875562929,151.8583714508992,168.6639306963107,-16.80555924541154,60,0.7138121546961326,242.50649551825097,161.28865516784634,81.21784035040466,68,0.8011049723756906,422.505351384741,273.9740254525802,148.53132593216083,86,0.9274373881932021,-97.72772338712876,353.52259854829094,-451.25032193541983,62,0.7929862715780889,-983.066765306333,285.36611643472736,-1268.4328817410603,84,0.9492941176470588,-40.93407333225052,144.0128353156758,-184.9469086479263,58,0.7208134895095893,102.18707657994486,143.34668335167348,-41.15960677172868,70,0.9122163337409974,251.60142276273058,188.97238117204918,62.6290415906813,76,0.8534492889881302,-499.0889051033598,138.19709849292758,-637.2860035962874,75,0.9117683151306909,0.0,0.0,0.0,0,0.0,-97.72772338712876,353.52259854829094,-451.25032193541983,62,0.7929862715780889,-983.066765306333,285.36611643472736,-1268.4328817410603,84,0.9492941176470588,-40.93407333225052,144.0128353156758,-184.9469086479263,58,0.7208134895095893,102.18707657994486,143.34668335167348,-41.15960677172868,70,0.9122163337409974,251.60142276273058,188.97238117204918,62.6290415906813,76,0.8534492889881302,-499.0889051033598,138.19709849292758,-637.2860035962874,75,0.9117683151306909,-968.6092053235828,2085.6182865655123,-3054.2274918890953,642,0.842445178732352,102.18707657994486,143.34668335167348,-41.15960677172868,70,0.9122163337409974,-247.48748234062924,327.1694796649768,-574.6569620056061,151,0.8819786288870213,0.2222222222222222,-1268.4328817410603,-3670.04406066643,388.49974151419883,-635.9872238548281,6249,8443,-901.8264416705828,-3318.2835956525428,0.041519716209963496,0.0
short_uptrend_multi_day_trend_lb1950_thr100_flat,short_uptrend,multi_day_trend,1950,100.0,flat,-9.268433703111256,158.13792879240484,-167.4063624955161,50,0.5313571778539932,-61.05457708679651,368.3750531764817,-429.42963026327817,128,0.6129115226337448,-39.50289452122391,333.4790135671797,-372.9819080884036,164,0.8229438255510785,151.2088033451153,166.61439915291908,-15.405595807803808,56,0.6551258440761203,71.2096930539996,219.80575749371948,-148.59606443971984,112,0.6737875997544506,216.17118119173995,363.3894213548621,-147.21824016312223,148,0.6762075134168157,28.022337649167284,338.1972843309467,-310.1749466817795,64,0.7653935027864619,-773.0299629153947,231.68575410173736,-1004.7157170171321,84,0.7290588235294118,-153.2936130411855,214.3008566411698,-367.5944696823553,86,0.5879778607285365,28.648076585708893,135.99979395958414,-107.35171737387535,76,0.8430493273542601,156.5678691378469,188.97238171266886,-32.40451257482201,76,0.8534492889881302,-77.8407269801562,65.99171245241752,-143.83243943257375,32,0.2099644128113879,0.0,0.0,0.0,0,0.0,28.022337649167284,338.1972843309467,-310.1749466817795,64,0.7653935027864619,-773.0299629153947,231.68575410173736,-1004.7157170171321,84,0.7290588235294118,-153.2936130411855,214.3008566411698,-367.5944696823553,86,0.5879778607285365,28.648076585708893,135.99979395958414,-107.35171737387535,76,0.8430493273542601,156.5678691378469,188.97238171266886,-32.40451257482201,76,0.8534492889881302,-77.8407269801562,65.99171245241752,-143.83243943257375,32,0.2099644128113879,-569.5374660276898,2393.985468611421,-2963.5229346391106,892,0.6733662852617494,28.648076585708893,135.99979395958414,-107.35171737387535,76,0.8430493273542601,78.72714215769072,254.96409416508638,-176.23695200739573,108,0.538660103253692,0.0,-1004.7157170171321,-3247.111604020382,228.4477946687602,-149.7206525110695,5226,3747,-431.20104617248205,-3323.8731782700866,0.1916096858773328,0.0
two_sided_multi_day_trend_premium_lb390_thr100_flat,two_sided,multi_day_trend_premium,390,100.0,flat,-438.3343340305945,343.02427738892067,-781.3586114195153,116,0.7103135717785399,45.69325947361591,289.6457968171867,-243.95253734357078,106,0.8805298353909465,28.427266186277222,287.68997022023956,-259.26270403396234,110,0.9013984356482578,15.950136057654163,204.86584883495186,-188.91571277729773,94,0.6893799877225292,245.17042447200765,181.97176243856327,63.198662033444386,92,0.7531000613873542,367.388664041961,447.0775941308168,-79.68893008885573,156,0.8386627906976745,-73.81537462931576,341.35880640697917,-415.17418103629507,100,0.7119749898056273,-799.8706017154955,398.277527300315,-1198.1481290158106,134,0.869764705882353,-1.9126970705141133,152.6376743319148,-154.5503714024289,84,0.6810400308920067,359.53962406130915,237.5029908551136,122.0366332061955,108,0.8347601576301128,-92.93706789894607,352.4589826332484,-445.3960505321945,148,0.8058526266306264,-510.6310676278092,394.73474866336153,-905.3658162911707,207,0.6689164314639833,0.0,0.0,0.0,0,0.0,-73.81537462931576,341.35880640697917,-415.17418103629507,100,0.7119749898056273,-799.8706017154955,398.277527300315,-1198.1481290158106,134,0.869764705882353,-1.9126970705141133,152.6376743319148,-154.5503714024289,84,0.6810400308920067,359.53962406130915,237.5029908551136,122.0366332061955,108,0.8347601576301128,-92.93706789894607,352.4589826332484,-445.3960505321945,148,0.8058526266306264,-510.6310676278092,394.73474866336153,-905.3658162911707,207,0.6689164314639833,-611.303257214404,2646.5492578698886,-3257.852515084292,992,0.7840738414484284,359.53962406130915,237.5029908551136,122.0366332061955,108,0.8347601576301128,-603.5681355267552,747.1937312966099,-1350.7618668233654,355,0.7388642093888822,0.1111111111111111,-1198.1481290158106,-4486.577748701462,-44.41019829375392,-559.1579372330013,4879,7429,-2097.955598119975,-3424.221106750597,0.05242918101897075,0.022261066269086423
two_sided_multi_day_trend_lb1950_thr50_flat,two_sided,multi_day_trend,1950,50.0,flat,-11.064135397109709,121.88573858016777,-132.94987397727752,44,0.5025722684958354,-147.40453828181012,324.61440109233143,-472.01893937414155,122,0.5045010288065843,-73.30117371844302,568.9918435156214,-642.2930172340643,294,0.6406731452950937,25.679584829596536,173.32140739055507,-147.64182256095856,58,0.5711479435236342,97.15155228129824,234.978961172655,-137.82740889135678,118,0.5809699201964396,227.86158187157568,271.66407092925505,-43.80248905767938,118,0.6077817531305904,-124.55717209460815,256.5497823728135,-381.1069544674216,84,0.6090797879570478,-487.78103425531685,317.12388719707246,-804.9049214523893,132,0.4752941176470588,-30.42306188723032,140.43676498397716,-170.85982687120747,62,0.5171836787231304,-72.94103415999231,162.4011550373932,-235.34218919738555,86,0.5896181546405762,245.28134696885752,220.1944903541678,25.086856614689733,104,0.7730638147843459,-70.04887511421032,43.2931711009229,-113.34204621513324,20,0.20100625843661798,0.0,0.0,0.0,0,0.0,-124.55717209460815,256.5497823728135,-381.1069544674216,84,0.6090797879570478,-487.78103425531685,317.12388719707246,-804.9049214523893,132,0.4752941176470588,-30.42306188723032,140.43676498397716,-170.85982687120747,62,0.5171836787231304,-72.94103415999231,162.4011550373932,-235.34218919738555,86,0.5896181546405762,245.28134696885752,220.1944903541678,25.086856614689733,104,0.7730638147843459,-70.04887511421032,43.2931711009229,-113.34204621513324,20,0.20100625843661798,-523.8383966520477,2409.566857234449,-2933.4052538864967,1032,0.5569649635435157,-72.94103415999231,162.4011550373932,-235.34218919738555,86,0.5896181546405762,175.2324718546472,263.4876614550907,-88.25518960044354,124,0.4932164725657342,0.0,-804.9049214523893,-3257.0026326843254,317.882515180834,-142.6500433261868,4558,3658,-351.7428510555342,-3425.944244311066,0.24073826538481313,0.06617654619299779
two_sided_multi_day_trend_premium_lb1950_thr100_flat,two_sided,multi_day_trend_premium,1950,100.0,flat,-284.5867346061315,143.7891703765681,-428.3759049826997,52,0.6153846153846154,-79.33225134617139,399.2999221375285,-478.63217348369983,134,0.8486368312757202,-12.84364597352372,327.11710237007213,-339.96074834359587,126,0.8934581654420479,116.51171635815416,168.85297098622695,-52.34125462807283,60,0.687292817679558,88.38817515479214,201.12334659464818,-112.73517143985605,106,0.6761203192142419,328.36467044544014,355.46947840575746,-27.10480796031726,142,0.7523479427549195,-52.37440057875631,431.57630051992413,-483.95070109868055,94,0.7213538126953921,-573.4470902697453,278.36754958964843,-851.8146398593935,88,0.7054117647058824,-186.82194342800608,213.7917455433875,-400.6136889713936,84,0.6671386278800361,114.30077478573608,129.38702809687643,-15.086253311140386,64,0.7891017801331702,146.32635953898188,206.51527283073747,-60.18891329175558,88,0.8474556352097778,30.069419743314896,70.22849601884093,-40.15907627552608,37,0.26800834458215733,0.0,0.0,0.0,0,0.0,-52.37440057875631,431.57630051992413,-483.95070109868055,94,0.7213538126953921,-573.4470902697453,278.36754958964843,-851.8146398593935,88,0.7054117647058824,-186.82194342800608,213.7917455433875,-400.6136889713936,84,0.6671386278800361,114.30077478573608,129.38702809687643,-15.086253311140386,64,0.7891017801331702,146.32635953898188,206.51527283073747,-60.18891329175558,88,0.8474556352097778,30.069419743314896,70.22849601884093,-40.15907627552608,37,0.26800834458215733,-656.1415042439478,2519.3875865237615,-3175.529090767709,886,0.7302493241213578,114.30077478573608,129.38702809687643,-15.086253311140386,64,0.7891017801331702,176.39577928229676,276.74376884957843,-100.34798956728162,125,0.563993276503782,0.0,-851.8146398593935,-3290.963333646131,218.20628506989516,-41.81050578759837,5175,4220,-377.09175841686005,-3455.492805540913,0.11903758161534111,0.02969513135571436
short_uptrend_multi_day_trend_lb3900_thr200_flat,short_uptrend,multi_day_trend,3900,200.0,flat,-261.26961184767873,194.91417379551277,-456.1837856431915,58,0.6736893679568838,-71.1805090028772,351.09055205410453,-422.27106105698175,108,0.7013888888888888,-27.94774830730873,270.3399714161268,-298.2877197234355,104,0.7351268073003081,100.10513118720255,168.66393071504186,-68.55879952783934,60,0.7138121546961326,96.27023436757476,278.2398306614139,-181.96959629383917,166,0.7448741559238797,263.8275076056118,350.26245376391205,-86.4349461583003,138,0.7646466905187835,12.463530508890486,353.5225755403694,-341.05904503147906,62,0.7929862715780889,-961.782558096882,285.36605242401316,-1247.1486105208949,84,0.9492941176470588,-22.723235542825293,144.01277767073785,-166.7360132135631,58,0.7208134895095893,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,156.5678691378469,188.97238171266886,-32.40451257482201,76,0.8534492889881302,45.45789338897599,50.764844412504345,-5.306951023528391,28,0.31942569640446683,0.0,0.0,0.0,0,0.0,12.463530508890486,353.5225755403694,-341.05904503147906,62,0.7929862715780889,-961.782558096882,285.36605242401316,-1247.1486105208949,84,0.9492941176470588,-22.723235542825293,144.01277767073785,-166.7360132135631,58,0.7208134895095893,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,156.5678691378469,188.97238171266886,-32.40451257482201,76,0.8534492889881302,45.45789338897599,50.764844412504345,-5.306951023528391,28,0.31942569640446683,-872.2372591282923,2396.4123180412325,-3268.649577169525,838,0.7561648324640214,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,202.02576252682292,239.7372261251732,-37.71146359835037,104,0.5922079481330291,0.0,-1247.1486105208949,-3281.8187256889455,228.4477946687602,-26.42203214193728,5226,4639,-277.4486897235235,-3498.0831558893988,0.11471903758161534,0.0
two_sided_multi_day_trend_lb780_thr200_flat,two_sided,multi_day_trend,780,200.0,flat,-422.13772405068187,175.95503155401585,-598.0927556046978,60,0.70578147966683,91.43902911194601,312.6813627068252,-221.2423335948791,108,0.8496656378600823,43.495786726062136,245.1359195710326,-201.64013284497045,90,0.9060203839772458,119.83454621170786,176.57711714314448,-56.74257093143663,64,0.6848373235113566,200.59707312835684,172.26346462468877,28.3336085036681,78,0.7763044812768569,370.7485384068132,317.32073478733884,53.42780361947441,114,0.8965787119856887,-215.51661399588085,366.5626087831954,-582.0792227790762,100,0.6777218975125731,-1033.5878119363251,389.7447629874727,-1423.332574923798,144,0.8817647058823529,10.433757772840835,188.41621953772056,-177.98246176487967,78,0.6699703951602523,108.7949310254821,191.48062198048592,-82.68569095500378,106,0.7721157766000816,114.20107306059357,218.03454433938808,-103.8334712787945,106,0.791162298742508,-347.0105655537825,237.104471555988,-584.1150371097705,145,0.6578721315498834,0.0,0.0,0.0,0,0.0,-215.51661399588085,366.5626087831954,-582.0792227790762,100,0.6777218975125731,-1033.5878119363251,389.7447629874727,-1423.332574923798,144,0.8817647058823529,10.433757772840835,188.41621953772056,-177.98246176487967,78,0.6699703951602523,108.7949310254821,191.48062198048592,-82.68569095500378,106,0.7721157766000816,114.20107306059357,218.03454433938808,-103.8334712787945,106,0.791162298742508,-347.0105655537825,237.104471555988,-584.1150371097705,145,0.6578721315498834,-834.6934186251609,2344.6572216954346,-3179.350640320595,836,0.7867500477893989,108.7949310254821,191.48062198048592,-82.68569095500378,106,0.7721157766000816,-232.80949249318894,455.1390158953761,-687.9485083885652,251,0.7259574978989074,0.2222222222222222,-1423.332574923798,-3949.984839664164,186.08099859150684,-418.8904910846958,4696,7397,-1143.087524283941,-3515.650115643191,0.048007814508251506,0.0318235566294792
short_uptrend_multi_day_trend_lb1950_thr50_flat,short_uptrend,multi_day_trend,1950,50.0,flat,-11.064135397109709,121.88573858016777,-132.94987397727752,44,0.5025722684958354,-131.37065345126155,335.5826862342484,-466.95333968550995,122,0.5056584362139918,-73.30117371844302,568.9918435156214,-642.2930172340643,294,0.6406731452950937,147.81212827990942,166.9915938585178,-19.17946557860841,56,0.6541436464088398,97.15155228129824,234.978961172655,-137.82740889135678,118,0.5809699201964396,227.86158187157568,271.66407092925505,-43.80248905767938,118,0.6077817531305904,39.75676601324807,313.14275377462855,-273.38598776138065,60,0.7645779529699606,-794.2507851386349,312.0516155494648,-1106.3024006880996,102,0.6970588235294117,-74.17302229571376,158.33323447896188,-232.50625677467565,64,0.5480756854163985,-64.34299491570705,160.35969823436415,-224.70269315007133,82,0.8316347329800244,155.84662645678372,219.1547466140131,-63.308120157229475,86,0.8515689270184511,-70.04887511421032,43.2931711009229,-113.34204621513324,20,0.20100625843661798,0.0,0.0,0.0,0,0.0,39.75676601324807,313.14275377462855,-273.38598776138065,60,0.7645779529699606,-794.2507851386349,312.0516155494648,-1106.3024006880996,102,0.6970588235294117,-74.17302229571376,158.33323447896188,-232.50625677467565,64,0.5480756854163985,-64.34299491570705,160.35969823436415,-224.70269315007133,82,0.8316347329800244,155.84662645678372,219.1547466140131,-63.308120157229475,86,0.8515689270184511,-70.04887511421032,43.2931711009229,-113.34204621513324,20,0.20100625843661798,-571.5777415551315,2483.622498093521,-3055.2002396486528,978,0.6109533302384008,-64.34299491570705,160.35969823436415,-224.70269315007133,82,0.8316347329800244,85.79775134257339,262.44791771493595,-176.65016637236278,106,0.5333173250090046,0.0,-1106.3024006880996,-3456.553099171087,228.4477946687602,-142.6500433261868,5226,3658,-439.09808408729856,-3544.3011524315125,0.24073826538481313,0.0
flip_short_uptrend_multi_day_trend_premium_lb1950_thr50_flip,flip_short_uptrend,multi_day_trend_premium,1950,50.0,flip,-163.593805340998,214.9814582334774,-378.5752635744755,66,0.7964233219010289,-296.5161426539442,237.1374213125825,-533.6535639665267,76,0.9412294238683128,-124.52349110748884,246.53363796371966,-371.0571290712084,82,0.9173974875562929,100.10513118720255,168.66393071504186,-68.55879952783934,60,0.7138121546961326,-226.1310814056916,161.28708886015127,-387.4181702658429,68,0.8011049723756906,488.1006456791059,273.9236049580971,214.17704072100884,86,0.9274373881932021,12.463530508890486,353.5225755403694,-341.05904503147906,62,0.7929862715780889,-669.1246053000377,285.3077308807345,-954.432336180772,84,0.9492941176470588,-441.5615632044112,144.02105453392488,-585.5826177383361,58,0.7208134895095893,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,156.5678691378469,188.97238171266886,-32.40451257482201,76,0.8534492889881302,591.888133465126,138.15654386118837,453.7315896039376,75,0.9117683151306909,0.0,0.0,0.0,0,0.0,12.463530508890486,353.5225755403694,-341.05904503147906,62,0.7929862715780889,-669.1246053000377,285.3077308807345,-954.432336180772,84,0.9492941176470588,-441.5615632044112,144.02105453392488,-585.5826177383361,58,0.7208134895095893,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,156.5678691378469,188.97238171266886,-32.40451257482201,76,0.8534492889881302,591.888133465126,138.15654386118837,453.7315896039376,75,0.9117683151306909,-1320.7813816373725,2085.3785029980986,-3406.1598846354714,642,0.842445178732352,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,748.456002602973,327.1289255738572,421.3270770291157,151,0.8819786288870213,0.1111111111111111,-954.432336180772,-2960.290492527426,886.471483986,-138.015481383027,10875,3817,94.19815145525854,-3604.490081851032,0.1780062721710966,0.0
flip_short_uptrend_multi_day_trend_premium_lb390_thr50_flip,flip_short_uptrend,multi_day_trend_premium,390,50.0,flip,-212.76125227267073,215.01083035639988,-427.77208262907067,66,0.7964233219010289,85.29095371314632,237.221406437017,-151.93045272387073,76,0.9412294238683128,-238.52203073060352,246.51853742926653,-485.04056815987013,82,0.9173974875562929,-277.3524123358584,168.680663180889,-446.0330755167474,60,0.7138121546961326,249.2132637856326,161.27539813663054,87.93786564900206,68,0.8011049723756906,528.1309544947011,273.94765639667236,254.18329809802873,86,0.9274373881932021,-97.72772338712876,353.52259854829094,-451.25032193541983,62,0.7929862715780889,-954.6165077960289,285.3240600609811,-1239.94056785701,84,0.9492941176470588,-258.37516685599303,143.9780208267579,-402.3531876827509,58,0.7208134895095893,2.3792126369848177,143.3451556122049,-140.96594297522012,70,0.9122163337409974,251.60142276273058,188.97238117204918,62.6290415906813,76,0.8534492889881302,139.59822848935488,138.2220264818422,1.376202007512678,75,0.9117683151306909,0.0,0.0,0.0,0,0.0,-97.72772338712876,353.52259854829094,-451.25032193541983,62,0.7929862715780889,-954.6165077960289,285.3240600609811,-1239.94056785701,84,0.9492941176470588,-258.37516685599303,143.9780208267579,-402.3531876827509,58,0.7208134895095893,2.3792126369848177,143.3451556122049,-140.96594297522012,70,0.9122163337409974,251.60142276273058,188.97238117204918,62.6290415906813,76,0.8534492889881302,139.59822848935488,138.2220264818422,1.376202007512678,75,0.9117683151306909,-1176.7199213848035,2085.479171372905,-3262.199092757709,642,0.842445178732352,2.3792126369848177,143.3451556122049,-140.96594297522012,70,0.9122163337409974,391.19965125208546,327.19440765389135,64.00524359819397,151,0.8819786288870213,0.2222222222222222,-1239.94056785701,-3339.159792134735,707.8433083105562,-316.64365705847075,8222,6470,-263.1891640556973,-3626.04746843144,0.13459462238445324,0.0
two_sided_multi_day_trend_lb390_thr100_flat,two_sided,multi_day_trend,390,100.0,flat,-438.3343340305945,343.02427738892067,-781.3586114195153,116,0.7103135717785399,126.01078531033316,325.339429971353,-199.32864466101984,116,0.8413065843621399,71.05117424052843,278.08099954717125,-207.02982530664278,118,0.8733112111874852,-22.48963623439515,189.31016110760328,-211.7997973419984,92,0.6046654389195826,237.57655461309037,176.33469283387598,61.24186177921442,92,0.7529772866789441,367.388664041961,447.0775941308168,-79.68893008885573,156,0.8386627906976745,-61.205199021854284,291.4243820042671,-352.62958102612146,118,0.5828462688595895,-797.5154404476825,425.92978969652603,-1223.4452301442086,158,0.8604705882352941,-32.940734451027964,221.88065566115245,-254.8213901121804,112,0.6542669584245077,139.33625519475078,228.9229412484797,-89.58668605372897,132,0.7435792906644925,57.43128852806478,337.1348546231445,-279.70356609507974,142,0.7445058173698437,-760.3623318375342,442.5821556014102,-1202.9444874389444,225,0.6298932384341637,0.0,0.0,0.0,0,0.0,-61.205199021854284,291.4243820042671,-352.62958102612146,118,0.5828462688595895,-797.5154404476825,425.92978969652603,-1223.4452301442086,158,0.8604705882352941,-32.940734451027964,221.88065566115245,-254.8213901121804,112,0.6542669584245077,139.33625519475078,228.9229412484797,-89.58668605372897,132,0.7435792906644925,57.43128852806478,337.1348546231445,-279.70356609507974,142,0.7445058173698437,-760.3623318375342,442.5821556014102,-1202.9444874389444,225,0.6298932384341637,-550.4581659796415,2698.4019823416866,-3248.860148321328,1078,0.7503481799066058,139.33625519475078,228.9229412484797,-89.58668605372897,132,0.7435792906644925,-702.9310433094693,779.7170102245548,-1482.6480535340243,367,0.6884379877536319,0.1111111111111111,-1223.4452301442086,-4821.094887909081,-40.53823833642056,-662.3928049730488,4321,7147,-2262.365063758579,-3631.1793267340736,0.07454629582026631,0.04277415042928384
short_uptrend_multi_day_trend_lb3900_thr50_flat,short_uptrend,multi_day_trend,3900,50.0,flat,-261.26961184767873,194.91417379551277,-456.1837856431915,58,0.6736893679568838,75.50017021334732,392.96651123112986,-317.4663410177825,136,0.4876543209876543,96.89007942784045,244.26757827391427,-147.3774988460738,176,0.5184877933159516,100.10513118720255,168.66393071504186,-68.55879952783934,60,0.7138121546961326,71.07136566210315,205.0639615839643,-133.99259592186112,100,0.45205647636586865,65.49865897904183,286.40150291950965,-220.90284394046776,132,0.5550089445438283,12.758382261957024,375.4312947265159,-362.67291246455903,66,0.7663449775723801,-996.1769097802264,368.3094610298664,-1364.486370810093,102,0.945764705882353,-203.82683889995866,168.66459828100147,-372.49143718096013,106,0.6668811944909254,148.49115359817588,143.34700744274014,5.144146155435653,70,0.8755265661095257,-17.83083364097493,264.9071193014864,-282.73795294246133,112,0.8279468797743565,-16.052795129057884,79.6935966710864,-95.74639180014434,60,0.27659835562645724,0.0,0.0,0.0,0,0.0,12.758382261957024,375.4312947265159,-362.67291246455903,66,0.7663449775723801,-996.1769097802264,368.3094610298664,-1364.486370810093,102,0.945764705882353,-203.82683889995866,168.66459828100147,-372.49143718096013,106,0.6668811944909254,148.49115359817588,143.34700744274014,5.144146155435653,70,0.8755265661095257,-17.83083364097493,264.9071193014864,-282.73795294246133,112,0.8279468797743565,-16.052795129057884,79.6935966710864,-95.74639180014434,60,0.27659835562645724,-1039.4495727963715,2404.683012556456,-3444.1325853528283,936,0.6415385455637783,148.49115359817588,143.34700744274014,5.144146155435653,70,0.8755265661095257,-33.883628770032814,344.6007159725728,-378.48434474260563,172,0.5582302797454677,0.0,-1364.486370810093,-3817.4727839399984,228.4477946687602,-262.331423438793,5226,4073,-723.0850607151784,-3693.7914411973125,0.21123849673538636,0.0
