trial_id,strategy_family,universe,pair_or_basket,method,signal,hedge_method,execution_mode,passive_fill_prob,adverse_selection_bps,entry_z,exit_z,max_hold,z_stop,beta,adf_p,ou_half_life_minutes,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_cost_share,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_cost_share,test_2x_cost_net_bps,test_latency1_net_bps,sharpe,dsr_pvalue,selected_flag,gate_selected_flag,skip_reason
267,pair_trading,XLK_top20_cleaned,XLK-SNDK,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.03695038376325518,0.899991533643907,225.9975131456135,216.62864967374736,125.58366739522268,91.04498227852461,30.0,0.5797186456378572,-455.8113774561504,475.12457031404944,-930.9359477701997,129.0,1.042371019709259,-1406.0605180842495,-923.5253495504684,-4.691360222967372,1.0,True,False,
268,pair_trading,XLK_top20_cleaned,XLK-SNDK,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.03695038376325518,0.899991533643907,225.9975131456135,216.62864967374736,125.58366739522268,91.04498227852461,30.0,0.5797186456378572,-455.8113774561504,475.12457031404944,-930.9359477701997,129.0,1.042371019709259,-1406.0605180842495,-923.5253495504684,-4.691360222967372,1.0,False,False,
269,pair_trading,XLK_top20_cleaned,XLK-APH,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.15406667837735122,0.8365306258662117,209.42845701361068,54.63891714884393,485.0319233152556,-430.39300616641174,122.0,8.87704128531614,-1118.5529170072248,1078.1893663963303,-2196.742283403555,291.0,0.963914491664024,-3274.9316497998852,-2414.275858744552,-7.711792091739963,1.0,False,False,
270,pair_trading,XLK_top20_cleaned,XLK-APH,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.15406667837735122,0.8365306258662117,209.42845701361068,95.5763996534477,419.00802499553436,-323.4316253420869,98.0,4.384011393134954,-1118.5529170072248,1078.1893663963303,-2196.742283403555,291.0,0.963914491664024,-3274.9316497998852,-2414.275858744552,-7.711792091739963,1.0,False,False,
271,pair_trading,XLK_top20_cleaned,XLK-APH,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.15406667837735122,0.8365306258662117,209.42845701361068,-129.10553628691846,272.18463960602514,-401.2901758929435,76.0,2.108233677920163,-603.7051466908388,774.587337932164,-1378.2924846230028,195.0,1.2830557138331555,-2152.8798225551673,-1493.7597623865272,-5.714459241109312,1.0,False,False,
272,pair_trading,XLK_top20_cleaned,XLK-APH,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.15406667837735122,0.8365306258662117,209.42845701361068,-62.35623555597501,189.22602871474035,-251.5822642707152,52.0,3.0345967332309334,-603.7051466908388,774.587337932164,-1378.2924846230028,195.0,1.2830557138331555,-2152.8798225551673,-1493.7597623865272,-5.714459241109312,1.0,True,False,
273,pair_trading,XLK_top20_cleaned,XLK-APH,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.15406667837735122,0.8365306258662117,209.42845701361068,-252.96595171622008,241.94869417552474,-494.9146458917447,56.0,0.9564476663126008,-85.37881336063441,467.0515170439635,-552.4303304045978,117.0,5.470344440970022,-1019.4818474485613,-570.1914342303385,-2.797499170718578,1.0,False,False,
274,pair_trading,XLK_top20_cleaned,XLK-APH,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.15406667837735122,0.8365306258662117,209.42845701361068,-192.84923628605492,164.3249123314099,-357.1741486174648,32.0,0.8520900341428647,-85.37881336063441,467.0515170439635,-552.4303304045978,117.0,5.470344440970022,-1019.4818474485613,-570.1914342303385,-2.797499170718578,1.0,False,False,
275,pair_trading,XLK_top20_cleaned,XLK-NVDA,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.3337749645659467,0.46185850937126405,162.55641808859653,165.27114742805082,667.6463614963479,-502.3752140682972,268.0,4.039703069085312,51.15671964518266,1168.1212044493502,-1116.9644848041676,395.0,22.83416944149878,-2285.085689253518,-1241.6899450435455,-5.170930668570519,1.0,False,False,
276,pair_trading,XLK_top20_cleaned,XLK-NVDA,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.3337749645659467,0.46185850937126405,162.55641808859653,116.37883777687522,317.5784274228895,-201.19958964601435,108.0,2.728833123696937,129.32793208159245,852.6973602871868,-723.3694282055943,259.0,6.593296177883859,-1576.066788492781,-811.7737410303952,-3.3292284520505686,1.0,False,False,
277,pair_trading,XLK_top20_cleaned,XLK-NVDA,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.3337749645659467,0.46185850937126405,162.55641808859653,204.36408760467296,530.4482065419231,-326.0841189372502,228.0,2.595603820413083,-391.09539417540054,761.4170582361747,-1152.5124524115752,289.0,1.9468832146222883,-1913.92951064775,-1129.1812045428794,-6.115946109616527,1.0,False,False,
278,pair_trading,XLK_top20_cleaned,XLK-NVDA,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.3337749645659467,0.46185850937126405,162.55641808859653,111.28795649070143,187.4098804176205,-76.12192392691905,66.0,1.6840086414317381,-322.56291491951424,423.6775127554242,-746.2404276749384,153.0,1.3134724829143487,-1169.9179404303625,-698.430923247852,-3.92906322360041,1.0,True,False,
279,pair_trading,XLK_top20_cleaned,XLK-NVDA,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.3337749645659467,0.46185850937126405,162.55641808859653,6.114964657316778,451.4360270515315,-445.32106239421483,204.0,73.82479741912682,-425.428621497423,635.6853436160791,-1061.113965113502,239.0,1.4942232644775868,-1696.7993087295813,-974.8583181750997,-6.836535835894548,1.0,False,False,
280,pair_trading,XLK_top20_cleaned,XLK-NVDA,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.3337749645659467,0.46185850937126405,162.55641808859653,-84.90225279947474,107.86649219197503,-192.76874499144978,42.0,1.270478563704759,-360.129568311665,328.9825668078654,-689.1121351195303,101.0,0.9135116795607179,-1018.0947019273958,-566.1874626749133,-4.386934228586219,1.0,False,False,
281,pair_trading,XLK_top20_cleaned,XLK-AAPL,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.13016682388301618,0.189768076937123,238.85365754927724,-210.5692288869107,516.6884131592901,-727.2576420462007,216.0,2.4537697929111246,14.888851512642951,692.7968983353846,-677.9080468227418,269.0,46.53125177231382,-1370.7049451581263,-931.377009996717,-2.7020124544923334,1.0,False,False,
282,pair_trading,XLK_top20_cleaned,XLK-AAPL,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.13016682388301618,0.189768076937123,238.85365754927724,-255.17289243854768,281.28968968555637,-536.4625821241038,98.0,1.1023494188486276,34.84741481597921,635.6626324075454,-600.8152175915662,245.0,18.24131390418275,-1236.4778499991116,-763.9938680368493,-2.391112218752121,1.0,False,False,
283,pair_trading,XLK_top20_cleaned,XLK-AAPL,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.13016682388301618,0.189768076937123,238.85365754927724,-164.23768331233234,392.20739572539554,-556.4450790377279,182.0,2.388047540706788,7.620597167990184,404.3937299163518,-396.77313274836155,164.0,53.065884602191154,-801.1668626647132,-779.6534986758902,-1.8935128075137582,1.0,False,False,
284,pair_trading,XLK_top20_cleaned,XLK-AAPL,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.13016682388301618,0.189768076937123,238.85365754927724,-245.96122067781354,145.997166142274,-391.9583868200875,62.0,0.5935779865620231,19.649027176544266,360.9044648447434,-341.2554376681992,140.0,18.367548764733133,-702.1599025129426,-620.1729724485739,-1.6238408001959672,1.0,True,False,
285,pair_trading,XLK_top20_cleaned,XLK-AAPL,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.13016682388301618,0.189768076937123,238.85365754927724,-244.40973683393457,372.94029030474843,-617.350027138683,160.0,1.5258814772921447,-141.77266130734375,229.89584365296918,-371.668504960313,100.0,1.6215809277543745,-601.5643486132822,-524.1204970132906,-2.2980598103295953,1.0,False,False,
286,pair_trading,XLK_top20_cleaned,XLK-AAPL,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.13016682388301618,0.189768076937123,238.85365754927724,-313.4954494047029,131.51545191898904,-445.01090132369194,42.0,0.4195131130889586,-137.37897256441042,203.4929000959476,-340.8718726603581,74.0,1.4812521617930976,-544.3647727563056,-376.74235061010177,-2.0924531583052217,1.0,False,False,
287,pair_trading,XLK_top20_cleaned,XLK-MSFT,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.09890189312907406,0.2977819522775341,241.53562168395032,96.39757022967588,662.0847816282022,-565.6872113985263,248.0,6.868272509885111,-89.17506884253565,704.0480810669859,-793.2231499095215,287.0,7.895122372265125,-1497.2712309765075,-1014.9549979207286,-3.226981816046535,1.0,False,False,
288,pair_trading,XLK_top20_cleaned,XLK-MSFT,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.09890189312907406,0.2977819522775341,241.53562168395032,15.36550638083549,330.87175688923514,-315.50625050839983,96.0,21.533410529308192,-142.53992188737624,596.4939130009864,-739.0338348883625,231.0,4.184749823788234,-1335.5277478893488,-789.483317378859,-2.9991484977285476,1.0,False,False,
289,pair_trading,XLK_top20_cleaned,XLK-MSFT,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.09890189312907406,0.2977819522775341,241.53562168395032,-61.29259853563749,503.7958688468087,-565.0884673824461,210.0,8.219522110061716,-111.75537010338695,440.1105286617994,-551.8658987651863,190.0,3.938160003001601,-991.9764274269858,-835.1444821855853,-2.7205030432837587,1.0,False,False,
290,pair_trading,XLK_top20_cleaned,XLK-MSFT,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.09890189312907406,0.2977819522775341,241.53562168395032,-187.65002763468573,168.6303784689249,-356.2804061036108,58.0,0.8986429716771053,-187.45433480914903,325.0695918449386,-512.5239266540877,134.0,1.7341268324144032,-837.5935184990265,-617.5298559362841,-2.5161826798103952,1.0,False,False,
291,pair_trading,XLK_top20_cleaned,XLK-MSFT,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.09890189312907406,0.2977819522775341,241.53562168395032,117.83990875817611,435.0158583946076,-317.1759496364315,192.0,3.6915834625035284,-152.20596112892233,363.88267599087834,-516.0886371198008,128.0,2.39072552278462,-879.971313110679,-612.0448069320939,-3.171440748994466,1.0,False,False,
292,pair_trading,XLK_top20_cleaned,XLK-MSFT,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.09890189312907406,0.2977819522775341,241.53562168395032,-27.85350857466103,91.332072258887,-119.18558083354804,36.0,3.279014994253681,-239.2138454320637,265.36492285202104,-504.57876828408484,72.0,1.1093209189991646,-769.9436911361057,-427.43078663971505,-3.0785157871914275,1.0,True,False,
293,pair_trading,XLK_top20_cleaned,XLK-AVGO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.1460693017072228,0.0768712027156273,199.77179405295615,321.32049064115677,963.5039108400696,-642.1834201989129,274.0,2.9985759978067765,19.213923424970663,816.0858526758651,-796.8719292508943,295.0,42.473670505799426,-1612.9577819267593,-1289.865660262976,-3.3390994046644713,1.0,False,False,
294,pair_trading,XLK_top20_cleaned,XLK-AVGO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.1460693017072228,0.0768712027156273,199.77179405295615,264.57051805851216,415.30588089508285,-150.73536283657063,106.0,1.5697360535206504,-12.804142281585412,692.706923807632,-705.5110660892174,239.0,54.100220739023285,-1398.217989896849,-980.6604585062244,-2.9429552974979303,1.0,True,False,
295,pair_trading,XLK_top20_cleaned,XLK-AVGO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.1460693017072228,0.0768712027156273,199.77179405295615,-28.5226419200843,755.6071159073084,-784.1297578273925,224.0,26.491484134758412,-160.51668158279276,518.6501917707105,-679.1668733535032,190.0,3.2311295415311485,-1197.8170651242137,-1097.5901432888893,-3.5075612231193456,1.0,False,False,
296,pair_trading,XLK_top20_cleaned,XLK-AVGO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.1460693017072228,0.0768712027156273,199.77179405295615,-114.32940008799221,196.66154657333266,-310.9909466613248,56.0,1.720131011113279,-212.22721467974873,389.3527143115938,-601.5799289913425,134.0,1.8346031393717708,-990.9326433029364,-796.0694133405547,-3.084050580926112,1.0,False,False,
297,pair_trading,XLK_top20_cleaned,XLK-AVGO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.1460693017072228,0.0768712027156273,199.77179405295615,82.20866817927356,682.0950285611505,-599.886360381877,204.0,8.29711809798082,-512.0317628754655,351.90633334548113,-863.9380962209464,130.0,0.6872744209641356,-1215.8444295664276,-1075.259426668563,-5.612114827080938,1.0,False,False,
298,pair_trading,XLK_top20_cleaned,XLK-AVGO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.1460693017072228,0.0768712027156273,199.77179405295615,-19.63667164989392,132.37915172995375,-152.01582337984775,34.0,6.741425129989831,-582.6228574221698,242.79923612740834,-825.4220935495782,74.0,0.41673482774376547,-1068.2213296769867,-822.1480178710244,-5.285517987952808,1.0,False,False,
299,pair_trading,XLK_top20_cleaned,XLK-MU,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.1582443979810445,0.7709219780992628,188.88487227975978,-76.79492850958202,895.170609696989,-971.9655382065712,308.0,11.656637060158143,-37.86321755304016,1054.061355939334,-1091.924573492374,265.0,27.838663062978387,-2145.985929431708,-1295.059160776385,-4.434487619241184,1.0,False,False,
300,pair_trading,XLK_top20_cleaned,XLK-MU,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.1582443979810445,0.7709219780992628,188.88487227975978,-108.79929832316934,370.21566837024426,-479.01496669341367,112.0,3.40273948523623,-37.86321755304016,1054.061355939334,-1091.924573492374,265.0,27.838663062978387,-2145.985929431708,-1295.059160776385,-4.434487619241184,1.0,False,False,
301,pair_trading,XLK_top20_cleaned,XLK-MU,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.1582443979810445,0.7709219780992628,188.88487227975978,-115.78257989205882,761.6088119495964,-877.3913918416553,266.0,6.577922280360527,-27.042597113589366,511.2953257525017,-538.337922866091,149.0,18.907034838586828,-1049.633248618593,-704.8920143339191,-2.616607012961977,1.0,False,False,
302,pair_trading,XLK_top20_cleaned,XLK-MU,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.1582443979810445,0.7709219780992628,188.88487227975978,-141.76367771607985,225.052108287614,-366.81578600369386,70.0,1.5875160119529474,-27.042597113589366,511.2953257525017,-538.337922866091,149.0,18.907034838586828,-1049.633248618593,-704.8920143339191,-2.616607012961977,1.0,True,False,
303,pair_trading,XLK_top20_cleaned,XLK-MU,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.1582443979810445,0.7709219780992628,188.88487227975978,-110.77529617327076,727.9005971755448,-838.6758933488156,248.0,6.570965028493254,-115.42567526791282,267.0028222965665,-382.4284975644794,79.0,2.3132013018492654,-649.4313198610457,-418.38755841257984,-2.365372857641499,1.0,False,False,
304,pair_trading,XLK_top20_cleaned,XLK-MU,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.1582443979810445,0.7709219780992628,188.88487227975978,-179.15229675311167,188.27577096832374,-367.4280677214353,50.0,1.0509258010115552,-115.42567526791282,267.0028222965665,-382.4284975644794,79.0,2.3132013018492654,-649.4313198610457,-418.38755841257984,-2.365372857641499,1.0,False,False,
305,pair_trading,XLK_top20_cleaned,XLK-AMD,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.14474834488538607,0.13917399440730255,195.91361381431693,210.79963377820872,733.3706766670578,-522.5710428888491,250.0,3.478994073768972,373.55118806034415,760.7992760817561,-387.2480880214121,236.0,2.036666728413283,-1148.047364103168,-533.9362667944991,-1.7187014186784833,1.0,False,False,
306,pair_trading,XLK_top20_cleaned,XLK-AMD,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.14474834488538607,0.13917399440730255,195.91361381431693,272.52165286640366,332.9179414771903,-60.39628861078672,102.0,1.2216201464196839,415.3225351837944,729.0970975767519,-313.7745623929575,232.0,1.75549611641974,-1042.871659969709,-428.6617970923088,-1.391314604456184,1.0,False,False,
307,pair_trading,XLK_top20_cleaned,XLK-AMD,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.14474834488538607,0.13917399440730255,195.91361381431693,100.01341448178745,587.0938377468706,-487.08042326508325,202.0,5.8701509271416885,210.8112097820722,439.070615641384,-228.25940585931176,134.0,2.082766927315093,-667.3300215006958,-343.2137212882119,-1.2161630557112784,1.0,False,False,
308,pair_trading,XLK_top20_cleaned,XLK-AMD,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.14474834488538607,0.13917399440730255,195.91361381431693,143.34277034750218,190.11954656066428,-46.77677621316214,54.0,1.3263281161635314,224.56836900431853,401.0469390778623,-176.47857007354378,130.0,1.7858567564791372,-577.5255091514061,-242.73942539223276,-0.9382901241771584,1.0,False,False,
309,pair_trading,XLK_top20_cleaned,XLK-AMD,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.14474834488538607,0.13917399440730255,195.91361381431693,262.17384061241626,516.7733395500497,-254.59949893763343,186.0,1.9711094682173869,-129.1115002544229,185.6301774947119,-314.74167774913485,74.0,1.437750913969051,-500.3718552438466,-397.07514759776853,-2.1400161842853165,1.0,False,False,
310,pair_trading,XLK_top20_cleaned,XLK-AMD,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.14474834488538607,0.13917399440730255,195.91361381431693,296.6240483767683,107.78333126564175,188.84071711112657,36.0,0.36336680001324995,-131.53844702141106,162.64266311000281,-294.18111013141385,68.0,1.2364648267706004,-456.82377324141663,-323.5682425087814,-1.988930923797675,1.0,True,False,
311,pair_trading,XLK_top20_cleaned,XLK-INTC,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.183482887849806,0.7227834737386631,236.5078132152961,318.38730909621415,353.3195661323535,-34.9322570361392,164.0,1.1097162356605836,104.95251663175067,588.1923813113059,-483.2398646795551,236.0,5.604366623957291,-1071.432245990861,-661.5692500678772,-2.209883698440372,1.0,False,False,
312,pair_trading,XLK_top20_cleaned,XLK-INTC,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.183482887849806,0.7227834737386631,236.5078132152961,244.4737734712152,219.78855518383133,24.685218287383847,96.0,0.8990271310624232,104.95251663175067,588.1923813113059,-483.2398646795551,236.0,5.604366623957291,-1071.432245990861,-661.5692500678772,-2.209883698440372,1.0,True,False,
313,pair_trading,XLK_top20_cleaned,XLK-INTC,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.183482887849806,0.7227834737386631,236.5078132152961,250.97546213686746,274.14771686321706,-23.17225472634965,124.0,1.092328766043721,-255.53596138153875,317.3081119835466,-572.8440733650854,124.0,1.2417356456134028,-890.1521853486322,-595.7558352675268,-3.2888069037369236,1.0,False,False,
314,pair_trading,XLK_top20_cleaned,XLK-INTC,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.183482887849806,0.7227834737386631,236.5078132152961,129.32670008140516,140.87407145334137,-11.547371371936274,56.0,1.0892883786926264,-255.53596138153875,317.3081119835466,-572.8440733650854,124.0,1.2417356456134028,-890.1521853486322,-595.7558352675268,-3.2888069037369236,1.0,False,False,
315,pair_trading,XLK_top20_cleaned,XLK-INTC,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.183482887849806,0.7227834737386631,236.5078132152961,76.93857303790165,213.91135191281288,-136.9727788749111,96.0,2.7802874873626187,-14.2149932998279,116.14446358279058,-130.35945688261845,60.0,8.170560557647025,-246.50392046540904,-84.48047326253922,-1.0111473653730356,1.0,False,False,
316,pair_trading,XLK_top20_cleaned,XLK-INTC,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.183482887849806,0.7227834737386631,236.5078132152961,-14.533467540988493,78.90946592716658,-93.442933468155,26.0,5.429500269266061,-14.2149932998279,116.14446358279058,-130.35945688261845,60.0,8.170560557647025,-246.50392046540904,-84.48047326253922,-1.0111473653730356,1.0,False,False,
317,pair_trading,XLK_top20_cleaned,XLK-CSCO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.3205828327940572,0.7699862889737213,229.17793265691677,15.918091308893128,344.5133888962426,-328.59529758734936,104.0,21.642883070017927,-575.0469340151861,630.6302489712515,-1205.6771829864374,224.0,1.0966587449966259,-1836.3074319576892,-1421.7033483815073,-5.392843797938607,1.0,False,False,
318,pair_trading,XLK_top20_cleaned,XLK-CSCO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.3205828327940572,0.7699862889737213,229.17793265691677,15.918091308893128,344.5133888962426,-328.59529758734936,104.0,21.642883070017927,-590.1675419399763,628.0137853287615,-1218.1813272687375,218.0,1.0641279648561803,-1846.195112597499,-1312.2105365998243,-5.444918007054656,1.0,False,False,
319,pair_trading,XLK_top20_cleaned,XLK-CSCO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.3205828327940572,0.7699862889737213,229.17793265691677,161.19903168726933,177.54786567504814,-16.34883398777879,60.0,1.1014201749021422,-160.9319486938586,410.29967274859064,-571.2316214424494,144.0,2.5495228018962544,-981.53129419104,-672.9554849781913,-3.0409713692041427,1.0,False,False,
320,pair_trading,XLK_top20_cleaned,XLK-CSCO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.3205828327940572,0.7699862889737213,229.17793265691677,161.19903168726933,177.54786567504814,-16.34883398777879,60.0,1.1014201749021422,-176.05255661864868,407.6832091061006,-583.7357657247494,138.0,2.3156903650606573,-991.41897483085,-563.4626731965085,-3.104417326531408,1.0,False,False,
321,pair_trading,XLK_top20_cleaned,XLK-CSCO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.3205828327940572,0.7699862889737213,229.17793265691677,259.5225310708139,64.95526028535498,194.56727078545896,36.0,0.2502875569891508,-283.7236558778819,264.61526215728816,-548.3389180351701,90.0,0.9326513904472659,-812.9541801924582,-620.2031331453468,-3.5350575601268677,1.0,True,False,
322,pair_trading,XLK_top20_cleaned,XLK-CSCO,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.3205828327940572,0.7699862889737213,229.17793265691677,259.5225310708139,64.95526028535498,194.56727078545896,36.0,0.2502875569891508,-301.8388503955699,271.22128987669606,-573.060140272266,84.0,0.898563221802798,-844.2814301489622,-526.8284845886224,-3.6846892020892654,1.0,False,False,
323,pair_trading,XLK_top20_cleaned,XLK-PLTR,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.15936779763197223,0.3283475828923219,198.0095982893696,441.7487636654616,600.5352817617321,-158.78651809627047,234.0,1.3594498302128137,-617.7626943703543,993.3588022115276,-1611.1214965818822,361.0,1.607994155788242,-2604.48029879341,-1678.3697005440235,-6.624728918236188,1.0,False,False,
324,pair_trading,XLK_top20_cleaned,XLK-PLTR,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.15936779763197223,0.3283475828923219,198.0095982893696,379.7216431250998,285.9077507609873,93.81389236411256,108.0,0.7529403602280175,-577.4927233753663,751.1677989737756,-1328.6605223491422,259.0,1.3007398510292947,-2079.828321322918,-1353.5638825991189,-5.45599807235539,1.0,True,False,
325,pair_trading,XLK_top20_cleaned,XLK-PLTR,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.15936779763197223,0.3283475828923219,198.0095982893696,57.267445790460805,472.095797600838,-414.8283518103772,182.0,8.243702702024057,-335.46393320725025,714.1780604848994,-1049.6419936921498,270.0,2.128926509794658,-1763.820054177049,-1245.763141265312,-4.982385962929784,1.0,False,False,
326,pair_trading,XLK_top20_cleaned,XLK-PLTR,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.15936779763197223,0.3283475828923219,198.0095982893696,8.238316242471475,158.73438628061623,-150.49607003814475,56.0,19.267819006787278,-308.3154175417703,465.8080678198484,-774.1234853616187,166.0,1.5108166550144746,-1239.9315531814673,-896.5169529401306,-3.667945977208805,1.0,False,False,
327,pair_trading,XLK_top20_cleaned,XLK-PLTR,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.15936779763197223,0.3283475828923219,198.0095982893696,221.24855166620384,414.1459752956889,-192.89742362948508,160.0,1.8718584694760312,-491.5855881475142,497.1578898503166,-988.7434779978308,198.0,1.0113353642522374,-1485.9013678481476,-1010.5729996579129,-5.816457719285534,1.0,False,False,
328,pair_trading,XLK_top20_cleaned,XLK-PLTR,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.15936779763197223,0.3283475828923219,198.0095982893696,125.97025989548933,104.40940738438108,21.560852511108305,34.0,0.8288417239990128,-487.69562589851034,262.1894696776253,-749.8850955761357,94.0,0.5376088194241607,-1012.074565253761,-698.519701015588,-4.391766439340768,1.0,False,False,
329,pair_trading,XLK_top20_cleaned,XLK-LRCX,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.17977997194016287,0.8336242722019149,191.77341986153473,87.81819404810446,1239.8313039427069,-1152.0131098946026,284.0,14.118159879985239,-671.391571759509,1227.7654779149427,-1899.157049674452,270.0,1.8286876534618246,-3126.922527589394,-2031.9925515388893,-7.386195848933224,1.0,False,False,
330,pair_trading,XLK_top20_cleaned,XLK-LRCX,sscore_ou_gate,sscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.17977997194016287,0.8336242722019149,191.77341986153473,140.26413402656067,470.808551096014,-330.5444170694535,102.0,3.356585447616002,-671.391571759509,1227.7654779149427,-1899.157049674452,270.0,1.8286876534618246,-3126.922527589394,-2031.9925515388893,-7.386195848933224,1.0,False,False,
