stock,pair,spread_type,execution_scenario,beta,entry_z,exit_z,sample,gross_bps,cost_bps,net_bps,trades,avg_abs_position
MSFT,XLK-MSFT,price_regression_residual,half_spread_taker_cost,2.665953694326311,1.5,0.5,validation,1238.6288822342806,905.6398912689697,332.9889909653112,22,0.3866779565340107
MSFT,XLK-MSFT,price_regression_residual,half_spread_taker_cost,2.665953694326311,1.5,0.5,test,434.276262476514,2387.7178608618688,-1953.4415983853553,75,0.6009012902030989
MSFT,XLK-MSFT,price_regression_residual,clipped_last_trade_proxy,2.665953694326311,1.5,0.5,train,-441.2075389617076,0.0,-441.2075389617076,414,0.544663672030477
MSFT,XLK-MSFT,price_regression_residual,clipped_last_trade_proxy,2.665953694326311,1.5,0.5,validation,515.690950945018,0.0,515.690950945018,22,0.3866779565340107
MSFT,XLK-MSFT,price_regression_residual,clipped_last_trade_proxy,2.665953694326311,1.5,0.5,test,-1308.270094656807,0.0,-1308.270094656807,75,0.6009012902030989
AVGO,XLK-AVGO,cum_residual_return,no_cost_midpoint,0.1460693017072228,2.0,0.0,train,414.98084891924356,0.0,414.98084891924356,194,0.35632853812475124
AVGO,XLK-AVGO,cum_residual_return,no_cost_midpoint,0.1460693017072228,2.0,0.0,validation,-153.1065073429401,0.0,-153.1065073429401,20,0.47022297488004516
AVGO,XLK-AVGO,cum_residual_return,no_cost_midpoint,0.1460693017072228,2.0,0.0,test,-138.1047905136529,0.0,-138.1047905136529,61,0.4818815976294833
AVGO,XLK-AVGO,cum_residual_return,quarter_spread_cost,0.1460693017072228,2.0,0.0,train,414.98084891924356,432.6260566658536,-17.645207746609973,194,0.35632853812475124
AVGO,XLK-AVGO,cum_residual_return,quarter_spread_cost,0.1460693017072228,2.0,0.0,validation,-153.1065073429401,28.545943795490956,-181.65245113843105,20,0.47022297488004516
AVGO,XLK-AVGO,cum_residual_return,quarter_spread_cost,0.1460693017072228,2.0,0.0,test,-138.1047905136529,92.83544687190371,-230.94023738555666,61,0.4818815976294833
AVGO,XLK-AVGO,cum_residual_return,half_spread_taker_cost,0.1460693017072228,2.0,0.0,train,414.98084891924356,865.2521133317072,-450.27126441246344,194,0.35632853812475124
AVGO,XLK-AVGO,cum_residual_return,half_spread_taker_cost,0.1460693017072228,2.0,0.0,validation,-153.1065073429401,57.09188759098191,-210.198394933922,20,0.47022297488004516
AVGO,XLK-AVGO,cum_residual_return,half_spread_taker_cost,0.1460693017072228,2.0,0.0,test,-138.1047905136529,185.67089374380743,-323.7756842574604,61,0.4818815976294833
AVGO,XLK-AVGO,cum_residual_return,clipped_last_trade_proxy,0.1460693017072228,2.0,0.0,train,239.59661409461881,0.0,239.59661409461881,194,0.35632853812475124
AVGO,XLK-AVGO,cum_residual_return,clipped_last_trade_proxy,0.1460693017072228,2.0,0.0,validation,-148.1262057647918,0.0,-148.1262057647918,20,0.47022297488004516
AVGO,XLK-AVGO,cum_residual_return,clipped_last_trade_proxy,0.1460693017072228,2.0,0.0,test,-175.47737969568277,0.0,-175.47737969568277,61,0.4818815976294833
AVGO,XLK-AVGO,direct_log_price,no_cost_midpoint,0.1460693017072228,1.0,0.5,train,474.48355948662703,0.0,474.48355948662703,426,0.6741200887018821
AVGO,XLK-AVGO,direct_log_price,no_cost_midpoint,0.1460693017072228,1.0,0.5,validation,649.1827503498904,0.0,649.1827503498904,54,0.6210838272650296
AVGO,XLK-AVGO,direct_log_price,no_cost_midpoint,0.1460693017072228,1.0,0.5,test,-206.19519464917246,0.0,-206.19519464917246,88,0.6803506389283289
AVGO,XLK-AVGO,direct_log_price,quarter_spread_cost,0.1460693017072228,1.0,0.5,train,474.48355948662703,945.1662571522422,-470.6826976656154,426,0.6741200887018821
AVGO,XLK-AVGO,direct_log_price,quarter_spread_cost,0.1460693017072228,1.0,0.5,validation,649.1827503498904,113.37805222047082,535.8046981294195,54,0.6210838272650296
AVGO,XLK-AVGO,direct_log_price,quarter_spread_cost,0.1460693017072228,1.0,0.5,test,-206.19519464917246,152.13246166054083,-358.3276563097133,88,0.6803506389283289
AVGO,XLK-AVGO,direct_log_price,half_spread_taker_cost,0.1460693017072228,1.0,0.5,train,474.48355948662703,1890.3325143044844,-1415.8489548178575,426,0.6741200887018821
AVGO,XLK-AVGO,direct_log_price,half_spread_taker_cost,0.1460693017072228,1.0,0.5,validation,649.1827503498904,226.75610444094164,422.42664590894873,54,0.6210838272650296
AVGO,XLK-AVGO,direct_log_price,half_spread_taker_cost,0.1460693017072228,1.0,0.5,test,-206.19519464917246,304.26492332108165,-510.4601179702542,88,0.6803506389283289
AVGO,XLK-AVGO,direct_log_price,clipped_last_trade_proxy,0.1460693017072228,1.0,0.5,train,-23.083762154207932,0.0,-23.083762154207932,426,0.6741200887018821
AVGO,XLK-AVGO,direct_log_price,clipped_last_trade_proxy,0.1460693017072228,1.0,0.5,validation,628.5999712327417,0.0,628.5999712327417,54,0.6210838272650296
AVGO,XLK-AVGO,direct_log_price,clipped_last_trade_proxy,0.1460693017072228,1.0,0.5,test,-221.37770396723155,0.0,-221.37770396723155,88,0.6803506389283289
AVGO,XLK-AVGO,price_regression_residual,no_cost_midpoint,-0.10471217306043695,1.0,0.5,train,1706.156030483701,0.0,1706.156030483701,430,0.6825780405981691
AVGO,XLK-AVGO,price_regression_residual,no_cost_midpoint,-0.10471217306043695,1.0,0.5,validation,657.6602622761119,0.0,657.6602622761119,44,0.5520745131244708
AVGO,XLK-AVGO,price_regression_residual,no_cost_midpoint,-0.10471217306043695,1.0,0.5,test,-356.1586942370187,0.0,-356.1586942370187,94,0.6746712760046917
AVGO,XLK-AVGO,price_regression_residual,quarter_spread_cost,-0.10471217306043695,1.0,0.5,train,1706.156030483701,861.06280787104,845.093222612661,430,0.6825780405981691
AVGO,XLK-AVGO,price_regression_residual,quarter_spread_cost,-0.10471217306043695,1.0,0.5,validation,657.6602622761119,86.43776294897701,571.2224993271349,44,0.5520745131244708
AVGO,XLK-AVGO,price_regression_residual,quarter_spread_cost,-0.10471217306043695,1.0,0.5,test,-356.1586942370187,126.89843452248837,-483.05712875950695,94,0.6746712760046917
AVGO,XLK-AVGO,price_regression_residual,half_spread_taker_cost,-0.10471217306043695,1.0,0.5,train,1706.156030483701,1722.12561574208,-15.96958525837978,430,0.6825780405981691
AVGO,XLK-AVGO,price_regression_residual,half_spread_taker_cost,-0.10471217306043695,1.0,0.5,validation,657.6602622761119,172.87552589795402,484.7847363781578,44,0.5520745131244708
AVGO,XLK-AVGO,price_regression_residual,half_spread_taker_cost,-0.10471217306043695,1.0,0.5,test,-356.1586942370187,253.79686904497675,-609.9555632819954,94,0.6746712760046917
AVGO,XLK-AVGO,price_regression_residual,clipped_last_trade_proxy,-0.10471217306043695,1.0,0.5,train,1301.3650807535005,0.0,1301.3650807535005,430,0.6825780405981691
AVGO,XLK-AVGO,price_regression_residual,clipped_last_trade_proxy,-0.10471217306043695,1.0,0.5,validation,640.4442634365015,0.0,640.4442634365015,44,0.5520745131244708
AVGO,XLK-AVGO,price_regression_residual,clipped_last_trade_proxy,-0.10471217306043695,1.0,0.5,test,-374.67413728048626,0.0,-374.67413728048626,94,0.6746712760046917
MU,XLK-MU,cum_residual_return,no_cost_midpoint,0.1582443979810445,1.0,0.5,train,950.022459703978,0.0,950.022459703978,604,0.6412549041905953
MU,XLK-MU,cum_residual_return,no_cost_midpoint,0.1582443979810445,1.0,0.5,validation,6.350924017510251,0.0,6.350924017510251,46,0.6061247530341518
MU,XLK-MU,cum_residual_return,no_cost_midpoint,0.1582443979810445,1.0,0.5,test,-967.282077073844,0.0,-967.282077073844,119,0.7915920735847892
MU,XLK-MU,cum_residual_return,quarter_spread_cost,0.1582443979810445,1.0,0.5,train,950.022459703978,1380.0055941305548,-429.98313442657684,604,0.6412549041905953
MU,XLK-MU,cum_residual_return,quarter_spread_cost,0.1582443979810445,1.0,0.5,validation,6.350924017510251,121.73314704280172,-115.38222302529138,46,0.6061247530341518
MU,XLK-MU,cum_residual_return,quarter_spread_cost,0.1582443979810445,1.0,0.5,test,-967.282077073844,249.63619637942975,-1216.9182734532737,119,0.7915920735847892
MU,XLK-MU,cum_residual_return,half_spread_taker_cost,0.1582443979810445,1.0,0.5,train,950.022459703978,2760.0111882611095,-1809.9887285571315,604,0.6412549041905953
MU,XLK-MU,cum_residual_return,half_spread_taker_cost,0.1582443979810445,1.0,0.5,validation,6.350924017510251,243.46629408560344,-237.1153700680931,46,0.6061247530341518
MU,XLK-MU,cum_residual_return,half_spread_taker_cost,0.1582443979810445,1.0,0.5,test,-967.282077073844,499.2723927588595,-1466.5544698327035,119,0.7915920735847892
MU,XLK-MU,cum_residual_return,clipped_last_trade_proxy,0.1582443979810445,1.0,0.5,train,115.1496131474805,0.0,115.1496131474805,604,0.6412549041905953
MU,XLK-MU,cum_residual_return,clipped_last_trade_proxy,0.1582443979810445,1.0,0.5,validation,-48.31946277484546,0.0,-48.31946277484546,46,0.6061247530341518
MU,XLK-MU,cum_residual_return,clipped_last_trade_proxy,0.1582443979810445,1.0,0.5,test,-1032.0294355617013,0.0,-1032.0294355617013,119,0.7915920735847892
MU,XLK-MU,direct_log_price,no_cost_midpoint,0.1582443979810445,2.0,0.0,train,393.484147744978,0.0,393.484147744978,180,0.37520611815545574
MU,XLK-MU,direct_log_price,no_cost_midpoint,0.1582443979810445,2.0,0.0,validation,89.21190638965015,0.0,89.21190638965015,14,0.29805249788314986
MU,XLK-MU,direct_log_price,no_cost_midpoint,0.1582443979810445,2.0,0.0,test,-186.32834711674207,0.0,-186.32834711674207,34,0.356626952281005
MU,XLK-MU,direct_log_price,quarter_spread_cost,0.1582443979810445,2.0,0.0,train,393.484147744978,388.79470429885663,4.689443446121173,180,0.37520611815545574
MU,XLK-MU,direct_log_price,quarter_spread_cost,0.1582443979810445,2.0,0.0,validation,89.21190638965015,29.18884145991902,60.023064929731156,14,0.29805249788314986
MU,XLK-MU,direct_log_price,quarter_spread_cost,0.1582443979810445,2.0,0.0,test,-186.32834711674207,79.24519003730826,-265.57353715405037,34,0.356626952281005
MU,XLK-MU,direct_log_price,half_spread_taker_cost,0.1582443979810445,2.0,0.0,train,393.484147744978,777.5894085977133,-384.1052608527352,180,0.37520611815545574
MU,XLK-MU,direct_log_price,half_spread_taker_cost,0.1582443979810445,2.0,0.0,validation,89.21190638965015,58.37768291983804,30.834223469812127,14,0.29805249788314986
MU,XLK-MU,direct_log_price,half_spread_taker_cost,0.1582443979810445,2.0,0.0,test,-186.32834711674207,158.49038007461652,-344.81872719135856,34,0.356626952281005
MU,XLK-MU,direct_log_price,clipped_last_trade_proxy,0.1582443979810445,2.0,0.0,train,161.4377752549512,0.0,161.4377752549512,180,0.37520611815545574
MU,XLK-MU,direct_log_price,clipped_last_trade_proxy,0.1582443979810445,2.0,0.0,validation,101.17334527905086,0.0,101.17334527905086,14,0.29805249788314986
MU,XLK-MU,direct_log_price,clipped_last_trade_proxy,0.1582443979810445,2.0,0.0,test,-175.01069966971983,0.0,-175.01069966971983,34,0.356626952281005
MU,XLK-MU,price_regression_residual,no_cost_midpoint,-0.28880474570746223,1.25,0.5,train,73.33236851105873,0.0,73.33236851105873,318,0.6032296582703133
MU,XLK-MU,price_regression_residual,no_cost_midpoint,-0.28880474570746223,1.25,0.5,validation,1219.5022997856863,0.0,1219.5022997856863,42,0.4729043183742591
MU,XLK-MU,price_regression_residual,no_cost_midpoint,-0.28880474570746223,1.25,0.5,test,-798.251121123732,0.0,-798.251121123732,74,0.7102290264831163
MU,XLK-MU,price_regression_residual,quarter_spread_cost,-0.28880474570746223,1.25,0.5,train,73.33236851105873,782.6147476461606,-709.2823791351019,318,0.6032296582703133
MU,XLK-MU,price_regression_residual,quarter_spread_cost,-0.28880474570746223,1.25,0.5,validation,1219.5022997856863,147.62564894156586,1071.8766508441204,42,0.4729043183742591
MU,XLK-MU,price_regression_residual,quarter_spread_cost,-0.28880474570746223,1.25,0.5,test,-798.251121123732,199.5709449666417,-997.8220660903736,74,0.7102290264831163
MU,XLK-MU,price_regression_residual,half_spread_taker_cost,-0.28880474570746223,1.25,0.5,train,73.33236851105873,1565.2294952923212,-1491.8971267812626,318,0.6032296582703133
MU,XLK-MU,price_regression_residual,half_spread_taker_cost,-0.28880474570746223,1.25,0.5,validation,1219.5022997856863,295.2512978831317,924.2510019025545,42,0.4729043183742591
MU,XLK-MU,price_regression_residual,half_spread_taker_cost,-0.28880474570746223,1.25,0.5,test,-798.251121123732,399.1418899332834,-1197.3930110570154,74,0.7102290264831163
MU,XLK-MU,price_regression_residual,clipped_last_trade_proxy,-0.28880474570746223,1.25,0.5,train,-224.32256637342718,0.0,-224.32256637342718,318,0.6032296582703133
MU,XLK-MU,price_regression_residual,clipped_last_trade_proxy,-0.28880474570746223,1.25,0.5,validation,1179.2363924977778,0.0,1179.2363924977778,42,0.4729043183742591
MU,XLK-MU,price_regression_residual,clipped_last_trade_proxy,-0.28880474570746223,1.25,0.5,test,-794.3431879432605,0.0,-794.3431879432605,74,0.7102290264831163
AMD,XLK-AMD,cum_residual_return,no_cost_midpoint,0.14474834488538607,1.5,0.5,train,724.3033950039083,0.0,724.3033950039083,344,0.5075908341388525
AMD,XLK-AMD,cum_residual_return,no_cost_midpoint,0.14474834488538607,1.5,0.5,validation,146.1443942334851,0.0,146.1443942334851,30,0.5849562517640418
AMD,XLK-AMD,cum_residual_return,no_cost_midpoint,0.14474834488538607,1.5,0.5,test,-95.79172958892518,0.0,-95.79172958892518,90,0.6351009321563059
AMD,XLK-AMD,cum_residual_return,quarter_spread_cost,0.14474834488538607,1.5,0.5,train,724.3033950039083,728.0511737104646,-3.747778706556168,344,0.5075908341388525
AMD,XLK-AMD,cum_residual_return,quarter_spread_cost,0.14474834488538607,1.5,0.5,validation,146.1443942334851,62.69090538950033,83.4534888439848,30,0.5849562517640418
AMD,XLK-AMD,cum_residual_return,quarter_spread_cost,0.14474834488538607,1.5,0.5,test,-95.79172958892518,162.25052127267972,-258.0422508616049,90,0.6351009321563059
AMD,XLK-AMD,cum_residual_return,half_spread_taker_cost,0.14474834488538607,1.5,0.5,train,724.3033950039083,1456.1023474209292,-731.7989524170208,344,0.5075908341388525
AMD,XLK-AMD,cum_residual_return,half_spread_taker_cost,0.14474834488538607,1.5,0.5,validation,146.1443942334851,125.38181077900066,20.762583454484346,30,0.5849562517640418
AMD,XLK-AMD,cum_residual_return,half_spread_taker_cost,0.14474834488538607,1.5,0.5,test,-95.79172958892518,324.50104254535944,-420.2927721342846,90,0.6351009321563059
AMD,XLK-AMD,cum_residual_return,clipped_last_trade_proxy,0.14474834488538607,1.5,0.5,train,357.1713293879414,0.0,357.1713293879414,344,0.5075908341388525
AMD,XLK-AMD,cum_residual_return,clipped_last_trade_proxy,0.14474834488538607,1.5,0.5,validation,120.17192240477517,0.0,120.17192240477517,30,0.5849562517640418
AMD,XLK-AMD,cum_residual_return,clipped_last_trade_proxy,0.14474834488538607,1.5,0.5,test,-141.2965879822867,0.0,-141.2965879822867,90,0.6351009321563059
AMD,XLK-AMD,direct_log_price,no_cost_midpoint,0.14474834488538607,1.0,0.5,train,492.52178410103653,0.0,492.52178410103653,434,0.6885625746289873
AMD,XLK-AMD,direct_log_price,no_cost_midpoint,0.14474834488538607,1.0,0.5,validation,676.6362751995647,0.0,676.6362751995647,54,0.6714648602878917
AMD,XLK-AMD,direct_log_price,no_cost_midpoint,0.14474834488538607,1.0,0.5,test,453.3516985438091,0.0,453.3516985438091,124,0.692450151243904
AMD,XLK-AMD,direct_log_price,quarter_spread_cost,0.14474834488538607,1.0,0.5,train,492.52178410103653,942.3504868873956,-449.8287027863591,434,0.6885625746289873
AMD,XLK-AMD,direct_log_price,quarter_spread_cost,0.14474834488538607,1.0,0.5,validation,676.6362751995647,110.38352330381161,566.2527518957531,54,0.6714648602878917
AMD,XLK-AMD,direct_log_price,quarter_spread_cost,0.14474834488538607,1.0,0.5,test,453.3516985438091,219.40248999499684,233.94920854881227,124,0.692450151243904
AMD,XLK-AMD,direct_log_price,half_spread_taker_cost,0.14474834488538607,1.0,0.5,train,492.52178410103653,1884.7009737747912,-1392.1791896737548,434,0.6885625746289873
AMD,XLK-AMD,direct_log_price,half_spread_taker_cost,0.14474834488538607,1.0,0.5,validation,676.6362751995647,220.76704660762323,455.8692285919414,54,0.6714648602878917
AMD,XLK-AMD,direct_log_price,half_spread_taker_cost,0.14474834488538607,1.0,0.5,test,453.3516985438091,438.8049799899937,14.546718553815271,124,0.692450151243904
AMD,XLK-AMD,direct_log_price,clipped_last_trade_proxy,0.14474834488538607,1.0,0.5,train,-98.8732616746546,0.0,-98.8732616746546,434,0.6885625746289873
AMD,XLK-AMD,direct_log_price,clipped_last_trade_proxy,0.14474834488538607,1.0,0.5,validation,650.4295169221131,0.0,650.4295169221131,54,0.6714648602878917
AMD,XLK-AMD,direct_log_price,clipped_last_trade_proxy,0.14474834488538607,1.0,0.5,test,383.04968392643525,0.0,383.04968392643525,124,0.692450151243904
AMD,XLK-AMD,price_regression_residual,no_cost_midpoint,-0.1578911206498988,1.0,0.5,train,1646.9149237617041,0.0,1646.9149237617041,418,0.7043697048956615
AMD,XLK-AMD,price_regression_residual,no_cost_midpoint,-0.1578911206498988,1.0,0.5,validation,406.6003158390341,0.0,406.6003158390341,42,0.5604007902907141
AMD,XLK-AMD,price_regression_residual,no_cost_midpoint,-0.1578911206498988,1.0,0.5,test,-251.30268305969315,0.0,-251.30268305969315,97,0.6629421569232669
AMD,XLK-AMD,price_regression_residual,quarter_spread_cost,-0.1578911206498988,1.0,0.5,train,1646.9149237617041,821.8456416463696,825.0692821153347,418,0.7043697048956615
AMD,XLK-AMD,price_regression_residual,quarter_spread_cost,-0.1578911206498988,1.0,0.5,validation,406.6003158390341,73.87052296593278,332.72979287310136,42,0.5604007902907141
AMD,XLK-AMD,price_regression_residual,quarter_spread_cost,-0.1578911206498988,1.0,0.5,test,-251.30268305969315,152.09821614914128,-403.40089920883423,97,0.6629421569232669
AMD,XLK-AMD,price_regression_residual,half_spread_taker_cost,-0.1578911206498988,1.0,0.5,train,1646.9149237617041,1643.6912832927392,3.2236404689651303,418,0.7043697048956615
AMD,XLK-AMD,price_regression_residual,half_spread_taker_cost,-0.1578911206498988,1.0,0.5,validation,406.6003158390341,147.74104593186556,258.85926990716854,42,0.5604007902907141
AMD,XLK-AMD,price_regression_residual,half_spread_taker_cost,-0.1578911206498988,1.0,0.5,test,-251.30268305969315,304.19643229828256,-555.4991153579758,97,0.6629421569232669
AMD,XLK-AMD,price_regression_residual,clipped_last_trade_proxy,-0.1578911206498988,1.0,0.5,train,1204.3899237699661,0.0,1204.3899237699661,418,0.7043697048956615
AMD,XLK-AMD,price_regression_residual,clipped_last_trade_proxy,-0.1578911206498988,1.0,0.5,validation,363.7322176901492,0.0,363.7322176901492,42,0.5604007902907141
AMD,XLK-AMD,price_regression_residual,clipped_last_trade_proxy,-0.1578911206498988,1.0,0.5,test,-281.98805766770363,0.0,-281.98805766770363,97,0.6629421569232669
INTC,XLK-INTC,cum_residual_return,no_cost_midpoint,0.183482887849806,2.0,0.5,train,809.0608442703207,0.0,809.0608442703207,216,0.3413032353442884
INTC,XLK-INTC,cum_residual_return,no_cost_midpoint,0.183482887849806,2.0,0.5,validation,227.22388512837406,0.0,227.22388512837406,20,0.3760937058989557
INTC,XLK-INTC,cum_residual_return,no_cost_midpoint,0.183482887849806,2.0,0.5,test,-122.46467226106384,0.0,-122.46467226106384,54,0.4217544292857584
INTC,XLK-INTC,cum_residual_return,quarter_spread_cost,0.183482887849806,2.0,0.5,train,809.0608442703207,374.362718241766,434.69812602855484,216,0.3413032353442884
INTC,XLK-INTC,cum_residual_return,quarter_spread_cost,0.183482887849806,2.0,0.5,validation,227.22388512837406,20.6950224933222,206.5288626350519,20,0.3760937058989557
INTC,XLK-INTC,cum_residual_return,quarter_spread_cost,0.183482887849806,2.0,0.5,test,-122.46467226106384,83.98130156622399,-206.4459738272879,54,0.4217544292857584
INTC,XLK-INTC,cum_residual_return,half_spread_taker_cost,0.183482887849806,2.0,0.5,train,809.0608442703207,748.725436483532,60.33540778678888,216,0.3413032353442884
INTC,XLK-INTC,cum_residual_return,half_spread_taker_cost,0.183482887849806,2.0,0.5,validation,227.22388512837406,41.3900449866444,185.83384014172972,20,0.3760937058989557
INTC,XLK-INTC,cum_residual_return,half_spread_taker_cost,0.183482887849806,2.0,0.5,test,-122.46467226106384,167.96260313244798,-290.42727539351176,54,0.4217544292857584
INTC,XLK-INTC,cum_residual_return,clipped_last_trade_proxy,0.183482887849806,2.0,0.5,train,595.9663449234724,0.0,595.9663449234724,216,0.3413032353442884
INTC,XLK-INTC,cum_residual_return,clipped_last_trade_proxy,0.183482887849806,2.0,0.5,validation,210.7775673964378,0.0,210.7775673964378,20,0.3760937058989557
INTC,XLK-INTC,cum_residual_return,clipped_last_trade_proxy,0.183482887849806,2.0,0.5,test,-133.49576050908271,0.0,-133.49576050908271,54,0.4217544292857584
INTC,XLK-INTC,direct_log_price,no_cost_midpoint,0.183482887849806,2.5,0.5,train,32.49894828825539,0.0,32.49894828825539,104,0.21677943935861715
INTC,XLK-INTC,direct_log_price,no_cost_midpoint,0.183482887849806,2.5,0.5,validation,409.4754607655915,0.0,409.4754607655915,12,0.2530341518487158
INTC,XLK-INTC,direct_log_price,no_cost_midpoint,0.183482887849806,2.5,0.5,test,52.228721039542236,0.0,52.228721039542236,16,0.15531822952034077
INTC,XLK-INTC,direct_log_price,quarter_spread_cost,0.183482887849806,2.5,0.5,train,32.49894828825539,178.16632536588602,-145.6673770776306,104,0.21677943935861715
INTC,XLK-INTC,direct_log_price,quarter_spread_cost,0.183482887849806,2.5,0.5,validation,409.4754607655915,22.14928051956663,387.3261802460248,12,0.2530341518487158
INTC,XLK-INTC,direct_log_price,quarter_spread_cost,0.183482887849806,2.5,0.5,test,52.228721039542236,26.419278017774097,25.809443021768132,16,0.15531822952034077
INTC,XLK-INTC,direct_log_price,half_spread_taker_cost,0.183482887849806,2.5,0.5,train,32.49894828825539,356.33265073177205,-323.8337024435167,104,0.21677943935861715
INTC,XLK-INTC,direct_log_price,half_spread_taker_cost,0.183482887849806,2.5,0.5,validation,409.4754607655915,44.29856103913326,365.17689972645826,12,0.2530341518487158
INTC,XLK-INTC,direct_log_price,half_spread_taker_cost,0.183482887849806,2.5,0.5,test,52.228721039542236,52.838556035548194,-0.6098349960060103,16,0.15531822952034077
INTC,XLK-INTC,direct_log_price,clipped_last_trade_proxy,0.183482887849806,2.5,0.5,train,-78.36491414825453,0.0,-78.36491414825453,104,0.21677943935861715
INTC,XLK-INTC,direct_log_price,clipped_last_trade_proxy,0.183482887849806,2.5,0.5,validation,387.16032122061426,0.0,387.16032122061426,12,0.2530341518487158
INTC,XLK-INTC,direct_log_price,clipped_last_trade_proxy,0.183482887849806,2.5,0.5,test,67.62281386608393,0.0,67.62281386608393,16,0.15531822952034077
INTC,XLK-INTC,price_regression_residual,no_cost_midpoint,-0.31872806214997046,1.0,0.0,train,640.6283802081081,0.0,640.6283802081081,352,0.7505543867629499
INTC,XLK-INTC,price_regression_residual,no_cost_midpoint,-0.31872806214997046,1.0,0.0,validation,1186.0473791230586,0.0,1186.0473791230586,40,0.6937623482924076
INTC,XLK-INTC,price_regression_residual,no_cost_midpoint,-0.31872806214997046,1.0,0.0,test,-1425.5972154288977,0.0,-1425.5972154288977,89,0.8562874251497006
INTC,XLK-INTC,price_regression_residual,quarter_spread_cost,-0.31872806214997046,1.0,0.0,train,640.6283802081081,748.9869447817654,-108.3585645736574,352,0.7505543867629499
INTC,XLK-INTC,price_regression_residual,quarter_spread_cost,-0.31872806214997046,1.0,0.0,validation,1186.0473791230586,65.82459665686652,1120.2227824661918,40,0.6937623482924076
INTC,XLK-INTC,price_regression_residual,quarter_spread_cost,-0.31872806214997046,1.0,0.0,test,-1425.5972154288977,134.8051636581598,-1560.4023790870572,89,0.8562874251497006
INTC,XLK-INTC,price_regression_residual,half_spread_taker_cost,-0.31872806214997046,1.0,0.0,train,640.6283802081081,1497.9738895635307,-857.3455093554228,352,0.7505543867629499
INTC,XLK-INTC,price_regression_residual,half_spread_taker_cost,-0.31872806214997046,1.0,0.0,validation,1186.0473791230586,131.64919331373304,1054.3981858093255,40,0.6937623482924076
INTC,XLK-INTC,price_regression_residual,half_spread_taker_cost,-0.31872806214997046,1.0,0.0,test,-1425.5972154288977,269.6103273163196,-1695.2075427452173,89,0.8562874251497006
INTC,XLK-INTC,price_regression_residual,clipped_last_trade_proxy,-0.31872806214997046,1.0,0.0,train,474.4041974725022,0.0,474.4041974725022,352,0.7505543867629499
INTC,XLK-INTC,price_regression_residual,clipped_last_trade_proxy,-0.31872806214997046,1.0,0.0,validation,1233.4301554946946,0.0,1233.4301554946946,40,0.6937623482924076
INTC,XLK-INTC,price_regression_residual,clipped_last_trade_proxy,-0.31872806214997046,1.0,0.0,test,-1378.8570789895082,0.0,-1378.8570789895082,89,0.8562874251497006
CSCO,XLK-CSCO,cum_residual_return,no_cost_midpoint,0.3205828327940572,2.5,0.0,train,596.7520875909429,0.0,596.7520875909429,104,0.18600386649229544
CSCO,XLK-CSCO,cum_residual_return,no_cost_midpoint,0.3205828327940572,2.5,0.0,validation,-85.46482982598344,0.0,-85.46482982598344,10,0.23468811741462037
CSCO,XLK-CSCO,cum_residual_return,no_cost_midpoint,0.3205828327940572,2.5,0.0,test,-67.94731857505798,0.0,-67.94731857505798,24,0.21279091301932218
CSCO,XLK-CSCO,cum_residual_return,quarter_spread_cost,0.3205828327940572,2.5,0.0,train,596.7520875909429,228.77862380769852,367.9734637832444,104,0.18600386649229544
CSCO,XLK-CSCO,cum_residual_return,quarter_spread_cost,0.3205828327940572,2.5,0.0,validation,-85.46482982598344,18.896293058600296,-104.36112288458376,10,0.23468811741462037
CSCO,XLK-CSCO,cum_residual_return,quarter_spread_cost,0.3205828327940572,2.5,0.0,test,-67.94731857505798,43.10457897959665,-111.05189755465466,24,0.21279091301932218
CSCO,XLK-CSCO,cum_residual_return,half_spread_taker_cost,0.3205828327940572,2.5,0.0,train,596.7520875909429,457.55724761539705,139.19483997554582,104,0.18600386649229544
CSCO,XLK-CSCO,cum_residual_return,half_spread_taker_cost,0.3205828327940572,2.5,0.0,validation,-85.46482982598344,37.79258611720059,-123.25741594318404,10,0.23468811741462037
CSCO,XLK-CSCO,cum_residual_return,half_spread_taker_cost,0.3205828327940572,2.5,0.0,test,-67.94731857505798,86.2091579591933,-154.15647653425128,24,0.21279091301932218
CSCO,XLK-CSCO,cum_residual_return,clipped_last_trade_proxy,0.3205828327940572,2.5,0.0,train,515.2167487385155,0.0,515.2167487385155,104,0.18600386649229544
CSCO,XLK-CSCO,cum_residual_return,clipped_last_trade_proxy,0.3205828327940572,2.5,0.0,validation,-94.9614291605669,0.0,-94.9614291605669,10,0.23468811741462037
CSCO,XLK-CSCO,cum_residual_return,clipped_last_trade_proxy,0.3205828327940572,2.5,0.0,test,-43.98577070312948,0.0,-43.98577070312948,24,0.21279091301932218
CSCO,XLK-CSCO,direct_log_price,no_cost_midpoint,0.3205828327940572,1.0,0.0,train,289.1017490312331,0.0,289.1017490312331,354,0.7375902655370444
CSCO,XLK-CSCO,direct_log_price,no_cost_midpoint,0.3205828327940572,1.0,0.0,validation,523.1413502957594,0.0,523.1413502957594,38,0.7067456957380751
CSCO,XLK-CSCO,direct_log_price,no_cost_midpoint,0.3205828327940572,1.0,0.0,test,-573.4439414014058,0.0,-573.4439414014058,83,0.7543675535526885
CSCO,XLK-CSCO,direct_log_price,quarter_spread_cost,0.3205828327940572,1.0,0.0,train,289.1017490312331,811.1719799771461,-522.070230945913,354,0.7375902655370444
