stock,spread_type,beta,policy,wait_min,latency_min,entry_z,exit_z,min_edge_bps,val_trades,val_gross_bps,val_cost_bps,val_net_bps,test_trades,test_gross_bps,test_cost_bps,test_net_bps,test_avg_net_per_trade_bps
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,1.0,0.5,0.0,13,-164.9825822272319,124.99394861177257,-289.97653083900445,51,-155.682315118181,406.8439252447349,-562.5262403629159,-11.029926281625803
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,1.0,0.5,25.0,13,-164.9825822272319,124.99394861177257,-289.97653083900445,51,-155.682315118181,406.8439252447349,-562.5262403629159,-11.029926281625803
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,1.5,0.0,0.0,10,-155.21090241588826,92.23000594996796,-247.44090836585622,33,-122.38575332987223,295.07898019846095,-417.46473352833317,-12.65044647055555
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,1.5,0.0,25.0,10,-155.21090241588826,92.23000594996796,-247.44090836585622,33,-122.38575332987223,295.07898019846095,-417.46473352833317,-12.65044647055555
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,1.5,0.5,0.0,10,-155.44166745410917,92.46054103816488,-247.90220849227404,33,-279.15067825900786,295.84104763062936,-574.9917258896372,-17.42399169362537
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,1.5,0.5,25.0,10,-155.44166745410917,92.46054103816488,-247.90220849227404,33,-279.15067825900786,295.84104763062936,-574.9917258896372,-17.42399169362537
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,2.0,0.0,0.0,4,-63.21044911162796,50.1360765990942,-113.34652571072216,23,-245.1416952654892,140.90202106063714,-386.04371632612634,-16.784509405483753
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,2.0,0.0,25.0,4,-63.21044911162796,50.1360765990942,-113.34652571072216,23,-245.1416952654892,140.90202106063714,-386.04371632612634,-16.784509405483753
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,2.0,0.5,0.0,4,-63.21044911162796,50.1360765990942,-113.34652571072216,23,-309.2800870823351,138.78942283885578,-448.0695099211909,-19.48128304005178
ORCL,cum_residual_return,0.11328791396936519,maker_skip,1,0,2.0,0.5,25.0,4,-63.21044911162796,50.1360765990942,-113.34652571072216,23,-309.2800870823351,138.78942283885578,-448.0695099211909,-19.48128304005178
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,1.0,0.0,0.0,13,-63.59306108177222,193.70612097779295,-257.29918205956517,49,-454.9667188566866,386.44248212541936,-841.409200982106,-17.17161634657359
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,1.0,0.0,25.0,13,-63.59306108177222,193.70612097779295,-257.29918205956517,49,-454.9667188566866,386.44248212541936,-841.409200982106,-17.17161634657359
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,1.0,0.5,0.0,13,-103.3554251466037,193.4221480118365,-296.7775731584402,57,-216.95616752004372,573.3076539482538,-790.2638214682975,-13.864277569619254
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,1.0,0.5,25.0,13,-103.3554251466037,193.4221480118365,-296.7775731584402,57,-216.95616752004372,573.3076539482538,-790.2638214682975,-13.864277569619254
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,1.5,0.0,0.0,10,-342.70363221682214,21.792958164548168,-364.4965903813703,34,-406.80234735830066,334.06023632423427,-740.8625836825349,-21.790075990662793
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,1.5,0.0,25.0,10,-342.70363221682214,21.792958164548168,-364.4965903813703,34,-406.80234735830066,334.06023632423427,-740.8625836825349,-21.790075990662793
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,1.5,0.5,0.0,11,-275.6921456486791,24.204674961381386,-299.8968206100605,34,-460.6669202173583,327.0491678443268,-787.7160880616851,-23.168120237108386
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,1.5,0.5,25.0,11,-275.6921456486791,24.204674961381386,-299.8968206100605,34,-460.6669202173583,327.0491678443268,-787.7160880616851,-23.168120237108386
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,2.0,0.0,0.0,5,-80.48232504506576,26.08100039144078,-106.56332543650655,25,-72.89868847923992,141.31008669770125,-214.20877517694117,-8.568351007077647
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,2.0,0.0,25.0,5,-80.48232504506576,26.08100039144078,-106.56332543650655,25,-72.89868847923992,141.31008669770125,-214.20877517694117,-8.568351007077647
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,2.0,0.5,0.0,5,-80.48232504506576,26.08100039144078,-106.56332543650655,25,-152.5590885503411,139.3345312646197,-291.8936198149608,-11.675744792598431
ORCL,cum_residual_return,0.11328791396936519,maker_skip,2,0,2.0,0.5,25.0,5,-80.48232504506576,26.08100039144078,-106.56332543650655,25,-152.5590885503411,139.3345312646197,-291.8936198149608,-11.675744792598431
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,1.0,0.0,0.0,13,-188.4433301446056,141.46208309765112,-329.9054132422567,41,-902.7115629242769,368.6477388054325,-1271.3593017297094,-31.00876345682218
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,1.0,0.0,25.0,13,-188.4433301446056,141.46208309765112,-329.9054132422567,41,-902.7115629242769,368.6477388054325,-1271.3593017297094,-31.00876345682218
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,1.0,0.5,0.0,16,-161.0378393994275,152.74142593886998,-313.7792653382975,62,-509.5942725812952,511.4722305575741,-1021.0665031388693,-16.468814566755956
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,1.0,0.5,25.0,16,-161.0378393994275,152.74142593886998,-313.7792653382975,62,-509.5942725812952,511.4722305575741,-1021.0665031388693,-16.468814566755956
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,1.5,0.0,0.0,13,-81.85474439034778,96.31155110003178,-178.16629549037955,33,-532.520261001871,293.4309787020262,-825.9512397038972,-25.02882544557264
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,1.5,0.0,25.0,13,-81.85474439034778,96.31155110003178,-178.16629549037955,33,-532.520261001871,293.4309787020262,-825.9512397038972,-25.02882544557264
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,1.5,0.5,0.0,15,18.22108463580654,108.81148695575868,-90.59040231995215,36,-432.0563793000801,319.4804224656776,-751.5368017657577,-20.876022271271047
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,1.5,0.5,25.0,15,18.22108463580654,108.81148695575868,-90.59040231995215,36,-432.0563793000801,319.4804224656776,-751.5368017657577,-20.876022271271047
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,2.0,0.0,0.0,7,-164.07204510511318,69.56882806063939,-233.64087316575257,25,-194.8913091332102,183.17906499889125,-378.07037413210145,-15.122814965284057
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,2.0,0.0,25.0,7,-164.07204510511318,69.56882806063939,-233.64087316575257,25,-194.8913091332102,183.17906499889125,-378.07037413210145,-15.122814965284057
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,2.0,0.5,0.0,7,-173.69409521404089,70.4440058944769,-244.1381011085178,25,-315.0719924350715,184.19933391129098,-499.27132634636246,-19.970853053854498
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,1,0,2.0,0.5,25.0,7,-173.69409521404089,70.4440058944769,-244.1381011085178,25,-315.0719924350715,184.19933391129098,-499.27132634636246,-19.970853053854498
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,1.0,0.0,0.0,15,-59.76769854042382,156.5364958165309,-216.30419435695472,49,-289.9917741738994,459.86235466822774,-749.8541288421271,-15.303145486574023
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,1.0,0.0,25.0,15,-59.76769854042382,156.5364958165309,-216.30419435695472,49,-289.9917741738994,459.86235466822774,-749.8541288421271,-15.303145486574023
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,1.0,0.5,0.0,19,-113.87206417655159,157.13519048524677,-271.00725466179836,69,99.00116146056848,741.9184563918855,-642.917294931317,-9.317641955526334
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,1.0,0.5,25.0,19,-113.87206417655159,157.13519048524677,-271.00725466179836,69,99.00116146056848,741.9184563918855,-642.917294931317,-9.317641955526334
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,1.5,0.0,0.0,13,-106.88965135272895,134.5900475137922,-241.47969886652115,39,-16.33177406835719,397.0228361266893,-413.35461019504646,-10.598836158847345
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,1.5,0.0,25.0,13,-106.88965135272895,134.5900475137922,-241.47969886652115,39,-16.33177406835719,397.0228361266893,-413.35461019504646,-10.598836158847345
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,1.5,0.5,0.0,15,-35.215936783065914,142.52488531173748,-177.74082209480338,42,-111.4947443592069,406.6544408747496,-518.1491852339565,-12.33688536271325
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,1.5,0.5,25.0,15,-35.215936783065914,142.52488531173748,-177.74082209480338,42,-111.4947443592069,406.6544408747496,-518.1491852339565,-12.33688536271325
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,2.0,0.0,0.0,7,-190.58913691267736,86.5682387580544,-277.15737567073177,26,233.15866632210333,277.51929704002583,-44.36063071792248,-1.70617810453548
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,2.0,0.0,25.0,7,-190.58913691267736,86.5682387580544,-277.15737567073177,26,233.15866632210333,277.51929704002583,-44.36063071792248,-1.70617810453548
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,2.0,0.5,0.0,7,-200.21200974080767,87.41511028708663,-287.6271200278943,26,76.00464259974677,278.20153182396723,-202.19688922422048,-7.776803431700788
ORCL,cum_residual_return,0.11328791396936519,maker_remainder,2,0,2.0,0.5,25.0,7,-200.21200974080767,87.41511028708663,-287.6271200278943,26,76.00464259974677,278.20153182396723,-202.19688922422048,-7.776803431700788
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,1.0,0.0,0.0,17,-146.89762532411177,350.364138914347,-497.2617642384588,41,376.73891389350536,901.9807065288727,-525.2417926353673,-12.81077543013091
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,1.0,0.0,25.0,17,-146.89762532411177,350.364138914347,-497.2617642384588,41,376.73891389350536,901.9807065288727,-525.2417926353673,-12.81077543013091
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,1.0,0.5,0.0,19,-71.40343801216885,405.723759525814,-477.12719753798285,43,175.88838529343124,1039.0488201627068,-863.1604348692755,-20.07349848533199
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,1.0,0.5,25.0,19,-71.40343801216885,405.723759525814,-477.12719753798285,43,175.88838529343124,1039.0488201627068,-863.1604348692755,-20.07349848533199
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,1.5,0.0,0.0,11,-193.89626472330764,204.3722195931428,-398.26848431645044,33,115.64387232225435,595.0962590975748,-479.4523867753205,-14.528860205312743
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,1.5,0.0,25.0,11,-193.89626472330764,204.3722195931428,-398.26848431645044,33,115.64387232225435,595.0962590975748,-479.4523867753205,-14.528860205312743
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,1.5,0.5,0.0,11,-250.96819837000686,215.36191394847077,-466.33011231847763,35,239.82669129507337,693.732888347836,-453.9061970527627,-12.968748487221792
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,1.5,0.5,25.0,11,-250.96819837000686,215.36191394847077,-466.33011231847763,35,239.82669129507337,693.732888347836,-453.9061970527627,-12.968748487221792
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,2.0,0.0,0.0,8,-388.874545239737,136.81843138063516,-525.6929766203722,21,155.61726081419485,310.76117967986306,-155.14391886566818,-7.387805660269914
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,2.0,0.0,25.0,8,-388.874545239737,136.81843138063516,-525.6929766203722,21,155.61726081419485,310.76117967986306,-155.14391886566818,-7.387805660269914
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,2.0,0.5,0.0,8,-388.874545239737,136.81843138063516,-525.6929766203722,21,155.61726081419485,310.76117967986306,-155.14391886566818,-7.387805660269914
ORCL,price_regression_residual,0.6973594637087636,taker,1,0,2.0,0.5,25.0,8,-388.874545239737,136.81843138063516,-525.6929766203722,21,155.61726081419485,310.76117967986306,-155.14391886566818,-7.387805660269914
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,1.0,0.0,0.0,14,-170.08286968691965,382.37813499119903,-552.4610046781187,35,728.8935454781473,556.5656958996861,172.32784957846118,4.923652845098891
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,1.0,0.0,25.0,14,-170.08286968691965,382.37813499119903,-552.4610046781187,35,728.8935454781473,556.5656958996861,172.32784957846118,4.923652845098891
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,1.0,0.5,0.0,14,-271.1464306380007,363.92880373430745,-635.0752343723082,35,511.30671629724014,604.0205955192143,-92.71387922197417,-2.6489679777706905
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,1.0,0.5,25.0,14,-271.1464306380007,363.92880373430745,-635.0752343723082,35,511.30671629724014,604.0205955192143,-92.71387922197417,-2.6489679777706905
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,1.5,0.0,0.0,9,-468.59323750063373,233.0254476094987,-701.6186851101324,28,343.6822949828387,483.29123715109586,-139.60894216825713,-4.986033648866326
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,1.5,0.0,25.0,9,-468.59323750063373,233.0254476094987,-701.6186851101324,28,343.6822949828387,483.29123715109586,-139.60894216825713,-4.986033648866326
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,1.5,0.5,0.0,9,-468.59323750063373,233.0254476094987,-701.6186851101324,28,343.6822949828387,483.29123715109586,-139.60894216825713,-4.986033648866326
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,1.5,0.5,25.0,9,-468.59323750063373,233.0254476094987,-701.6186851101324,28,343.6822949828387,483.29123715109586,-139.60894216825713,-4.986033648866326
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,2.0,0.0,0.0,8,-91.23876903755706,230.84555736248353,-322.0843264000406,16,650.3473350493267,292.7117212467683,357.6356138025584,22.3522258626599
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,2.0,0.0,25.0,8,-91.23876903755706,230.84555736248353,-322.0843264000406,16,650.3473350493267,292.7117212467683,357.6356138025584,22.3522258626599
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,2.0,0.5,0.0,8,-91.23876903755706,230.84555736248353,-322.0843264000406,16,650.3473350493267,292.7117212467683,357.6356138025584,22.3522258626599
ORCL,price_regression_residual,0.6973594637087636,maker_skip,1,0,2.0,0.5,25.0,8,-91.23876903755706,230.84555736248353,-322.0843264000406,16,650.3473350493267,292.7117212467683,357.6356138025584,22.3522258626599
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,1.0,0.0,0.0,15,-313.28273974653956,205.5575368240573,-518.8402765705969,35,747.7222610777715,653.4551909028634,94.26707017490808,2.693344862140231
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,1.0,0.0,25.0,15,-313.28273974653956,205.5575368240573,-518.8402765705969,35,747.7222610777715,653.4551909028634,94.26707017490808,2.693344862140231
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,1.0,0.5,0.0,15,-488.4904179061904,197.33080426166862,-685.821222167859,35,531.513260682865,701.4908173205429,-169.9775566376778,-4.856501618219365
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,1.0,0.5,25.0,15,-488.4904179061904,197.33080426166862,-685.821222167859,35,531.513260682865,701.4908173205429,-169.9775566376778,-4.856501618219365
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,1.5,0.0,0.0,9,-593.3117642714611,226.19122485540538,-819.5029891268665,28,529.6575288433654,592.8874315394339,-63.22990269606849,-2.2582108105738747
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,1.5,0.0,25.0,9,-593.3117642714611,226.19122485540538,-819.5029891268665,28,529.6575288433654,592.8874315394339,-63.22990269606849,-2.2582108105738747
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,1.5,0.5,0.0,9,-593.3117642714611,226.19122485540538,-819.5029891268665,28,529.6575288433654,592.8874315394339,-63.22990269606849,-2.2582108105738747
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,1.5,0.5,25.0,9,-593.3117642714611,226.19122485540538,-819.5029891268665,28,529.6575288433654,592.8874315394339,-63.22990269606849,-2.2582108105738747
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,2.0,0.0,0.0,8,-232.69455437369322,181.79243298979634,-414.48698736348956,16,650.0710625638008,284.961054717714,365.1100078460868,22.819375490380423
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,2.0,0.0,25.0,8,-232.69455437369322,181.79243298979634,-414.48698736348956,16,650.0710625638008,284.961054717714,365.1100078460868,22.819375490380423
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,2.0,0.5,0.0,8,-232.69455437369322,181.79243298979634,-414.48698736348956,16,650.0710625638008,284.961054717714,365.1100078460868,22.819375490380423
ORCL,price_regression_residual,0.6973594637087636,maker_skip,2,0,2.0,0.5,25.0,8,-232.69455437369322,181.79243298979634,-414.48698736348956,16,650.0710625638008,284.961054717714,365.1100078460868,22.819375490380423
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,1.0,0.0,0.0,16,-117.33185499585083,493.2917603358749,-610.6236153317258,41,74.60128374634704,764.3842212311332,-689.7829374847862,-16.823974084994784
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,1.0,0.0,25.0,16,-117.33185499585083,493.2917603358749,-610.6236153317258,41,74.60128374634704,764.3842212311332,-689.7829374847862,-16.823974084994784
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,1.0,0.5,0.0,18,-106.04077810256291,545.818073889378,-651.8588519919409,42,-180.7139327020944,857.2349348333329,-1037.9488675354273,-24.713068274653033
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,1.0,0.5,25.0,18,-106.04077810256291,545.818073889378,-651.8588519919409,42,-180.7139327020944,857.2349348333329,-1037.9488675354273,-24.713068274653033
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,1.5,0.0,0.0,11,-218.0579900538873,361.3528084366124,-579.4107984904997,33,-60.53935611495862,640.5991457903094,-701.1385019052681,-21.246621269856607
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,1.5,0.0,25.0,11,-218.0579900538873,361.3528084366124,-579.4107984904997,33,-60.53935611495862,640.5991457903094,-701.1385019052681,-21.246621269856607
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,1.5,0.5,0.0,11,-274.7052215942357,372.2081409398437,-646.9133625340794,35,26.138171452932113,715.8952419971292,-689.7570705441972,-19.707344872691348
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,1.5,0.5,25.0,11,-274.7052215942357,372.2081409398437,-646.9133625340794,35,26.138171452932113,715.8952419971292,-689.7570705441972,-19.707344872691348
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,2.0,0.0,0.0,8,-316.4090174746393,237.6301580957056,-554.0391755703449,21,89.6820398897689,373.00991978627155,-283.3278798965027,-13.491803804595365
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,2.0,0.0,25.0,8,-316.4090174746393,237.6301580957056,-554.0391755703449,21,89.6820398897689,373.00991978627155,-283.3278798965027,-13.491803804595365
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,2.0,0.5,0.0,8,-316.4090174746393,237.6301580957056,-554.0391755703449,21,89.6820398897689,373.00991978627155,-283.3278798965027,-13.491803804595365
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,1,0,2.0,0.5,25.0,8,-316.4090174746393,237.6301580957056,-554.0391755703449,21,89.6820398897689,373.00991978627155,-283.3278798965027,-13.491803804595365
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,1.0,0.0,0.0,17,-211.63316003777354,316.80510586877267,-528.4382659065462,41,-82.5913803823879,772.9246199465327,-855.5160003289207,-20.866243910461478
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,1.0,0.0,25.0,17,-211.63316003777354,316.80510586877267,-528.4382659065462,41,-82.5913803823879,772.9246199465327,-855.5160003289207,-20.866243910461478
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,1.0,0.5,0.0,19,-154.4343175804978,374.8167199902955,-529.2510375707933,43,-282.81230322823455,879.699620121531,-1162.5119233497655,-27.035161008134082
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,1.0,0.5,25.0,19,-154.4343175804978,374.8167199902955,-529.2510375707933,43,-282.81230322823455,879.699620121531,-1162.5119233497655,-27.035161008134082
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,1.5,0.0,0.0,11,-336.8416009336495,254.5718557069979,-591.4134566406474,32,-166.47694478954372,616.4261425308771,-782.9030873204208,-24.46572147876315
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,1.5,0.0,25.0,11,-336.8416009336495,254.5718557069979,-591.4134566406474,32,-166.47694478954372,616.4261425308771,-782.9030873204208,-24.46572147876315
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,1.5,0.5,0.0,11,-393.54938029846016,265.5130277915075,-659.0624080899677,33,-165.25788981548413,655.0289527158172,-820.2868425313013,-24.85717704640307
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,1.5,0.5,25.0,11,-393.54938029846016,265.5130277915075,-659.0624080899677,33,-165.25788981548413,655.0289527158172,-820.2868425313013,-24.85717704640307
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,2.0,0.0,0.0,8,-323.7983516987787,223.45818397197456,-547.2565356707532,21,103.49246488397868,357.2796522276957,-253.78718734371702,-12.08510415922462
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,2.0,0.0,25.0,8,-323.7983516987787,223.45818397197456,-547.2565356707532,21,103.49246488397868,357.2796522276957,-253.78718734371702,-12.08510415922462
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,2.0,0.5,0.0,8,-323.7983516987787,223.45818397197456,-547.2565356707532,21,103.49246488397868,357.2796522276957,-253.78718734371702,-12.08510415922462
ORCL,price_regression_residual,0.6973594637087636,maker_remainder,2,0,2.0,0.5,25.0,8,-323.7983516987787,223.45818397197456,-547.2565356707532,21,103.49246488397868,357.2796522276957,-253.78718734371702,-12.08510415922462
ORCL,direct_log_price,1.0102602045996254,taker,1,0,1.0,0.0,0.0,18,-221.521116075608,499.7683915397456,-721.2895076153536,42,426.3693013209707,1008.9562938816068,-582.5869925606362,-13.871118870491339
ORCL,direct_log_price,1.0102602045996254,taker,1,0,1.0,0.0,25.0,18,-221.521116075608,499.7683915397456,-721.2895076153536,42,426.3693013209707,1008.9562938816068,-582.5869925606362,-13.871118870491339
ORCL,direct_log_price,1.0102602045996254,taker,1,0,1.0,0.5,0.0,18,-368.0236399769203,471.569006858226,-839.5926468351463,48,792.9407227716171,1329.5927127610698,-536.6519899894527,-11.180249791446931
ORCL,direct_log_price,1.0102602045996254,taker,1,0,1.0,0.5,25.0,18,-368.0236399769203,471.569006858226,-839.5926468351463,48,792.9407227716171,1329.5927127610698,-536.6519899894527,-11.180249791446931
ORCL,direct_log_price,1.0102602045996254,taker,1,0,1.5,0.0,0.0,11,-434.46102821244784,289.4779476538242,-723.938975866272,37,867.0916214728097,906.1289920587327,-39.03737058592294,-1.0550640698898093
ORCL,direct_log_price,1.0102602045996254,taker,1,0,1.5,0.0,25.0,11,-434.46102821244784,289.4779476538242,-723.938975866272,37,867.0916214728097,906.1289920587327,-39.03737058592294,-1.0550640698898093
ORCL,direct_log_price,1.0102602045996254,taker,1,0,1.5,0.5,0.0,11,-507.9783870634747,247.0455529377894,-755.0239400012641,38,1141.473984579984,979.8477603578752,161.62622422210882,4.253321690055495
ORCL,direct_log_price,1.0102602045996254,taker,1,0,1.5,0.5,25.0,11,-507.9783870634747,247.0455529377894,-755.0239400012641,38,1141.473984579984,979.8477603578752,161.62622422210882,4.253321690055495
ORCL,direct_log_price,1.0102602045996254,taker,1,0,2.0,0.0,0.0,7,-755.2247035405516,179.75107299558738,-934.9757765361389,24,999.0499423237999,384.82832961032,614.2216127134799,25.592567196394995
ORCL,direct_log_price,1.0102602045996254,taker,1,0,2.0,0.0,25.0,7,-755.2247035405516,179.75107299558738,-934.9757765361389,24,999.0499423237999,384.82832961032,614.2216127134799,25.592567196394995
ORCL,direct_log_price,1.0102602045996254,taker,1,0,2.0,0.5,0.0,7,-755.2247035405516,179.75107299558738,-934.9757765361389,24,1249.4490873807308,389.6641288387583,859.7849585419725,35.824373272582186
ORCL,direct_log_price,1.0102602045996254,taker,1,0,2.0,0.5,25.0,7,-755.2247035405516,179.75107299558738,-934.9757765361389,24,1249.4490873807308,389.6641288387583,859.7849585419725,35.824373272582186
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,1.0,0.0,0.0,13,-529.0220735595271,475.9712573945052,-1004.9933309540323,36,560.0787218623767,724.3585870559223,-164.2798651935456,-4.5633295887096
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,1.0,0.0,25.0,13,-529.0220735595271,475.9712573945052,-1004.9933309540323,36,560.0787218623767,724.3585870559223,-164.2798651935456,-4.5633295887096
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,1.0,0.5,0.0,13,-620.8252020541561,470.93453985256656,-1091.7597419067226,39,1014.6693887996031,911.7317559120261,102.93763288757708,2.6394264842968482
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,1.0,0.5,25.0,13,-620.8252020541561,470.93453985256656,-1091.7597419067226,39,1014.6693887996031,911.7317559120261,102.93763288757708,2.6394264842968482
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,1.5,0.0,0.0,8,-705.3837671659676,332.5011605427526,-1037.8849277087202,29,1150.7456656513252,561.6685091446465,589.0771565066788,20.313005396782025
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,1.5,0.0,25.0,8,-705.3837671659676,332.5011605427526,-1037.8849277087202,29,1150.7456656513252,561.6685091446465,589.0771565066788,20.313005396782025
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,1.5,0.5,0.0,8,-705.3837671659676,332.5011605427526,-1037.8849277087202,29,1400.1920955339829,565.2581963724167,834.9338991615662,28.79082410901952
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,1.5,0.5,25.0,8,-705.3837671659676,332.5011605427526,-1037.8849277087202,29,1400.1920955339829,565.2581963724167,834.9338991615662,28.79082410901952
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,2.0,0.0,0.0,7,-334.75121153235705,252.15791901522527,-586.9091305475823,18,997.4423289595152,407.1745881457007,590.2677408138145,32.792652267434136
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,2.0,0.0,25.0,7,-334.75121153235705,252.15791901522527,-586.9091305475823,18,997.4423289595152,407.1745881457007,590.2677408138145,32.792652267434136
ORCL,direct_log_price,1.0102602045996254,maker_skip,1,0,2.0,0.5,0.0,7,-334.75121153235705,252.15791901522527,-586.9091305475823,18,1201.739705618964,410.20412229628687,791.5355833226772,43.97419907348207
