strategy,candidate_set,spread_fraction,participation_rate,execution_horizon_min,markowitz_gamma,active_signals,gross_leverage,largest_weight,train_gross_bps,train_cost_bps,train_net_bps,train_trades,train_max_drawdown_bps,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_max_drawdown_bps,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_max_drawdown_bps,validation_score
ou_filtered_sf0.50_pr0.010_h5_g0.1,ou_filtered,0.5,0.01,5,0.1,0,1.5631147115233082e-13,1.2436920027891228e-13,1.909213831084379e-10,6.087473977232137e-10,-4.178260146147758e-10,718.0,-4.314350542424348e-10,3.511761500299374e-11,4.632845008850923e-11,-1.1210835085515504e-11,61.0,-6.571510276819313e-11,-5.542558503953029e-11,1.1141071312506757e-10,-1.668362981645979e-10,151.0,-1.7487888590398316e-10,-1.3112678179727352e-10
ou_filtered_sf0.50_pr0.010_h15_g0.01,ou_filtered,0.5,0.01,15,0.01,0,1.3774758019653128e-13,1.1275545782804252e-13,1.7021935665868418e-10,5.848527830450281e-10,-4.14633426386344e-10,718.0,-4.246995521141747e-10,3.125846614223831e-11,4.4898883344169234e-11,-1.3640417201930936e-11,61.0,-5.893767129953604e-11,-4.986984597355629e-11,1.0771666077306685e-10,-1.5758650674662313e-10,151.0,-1.6098394540825266e-10,-1.313312522256326e-10
core_liquid_pairs_sf0.35_pr0.010_h5_g0.01,core_liquid_pairs,0.35,0.01,5,0.01,0,3.502011516213117e-13,2.2315093252224078e-13,1.9336244262043043e-10,1.0255684514180917e-09,-8.322060087976615e-10,667.0,-8.757713705365446e-10,2.1623273099021574e-10,1.173682281849785e-10,9.886450280523724e-11,94.0,-1.088809722246925e-10,1.4888402751525348e-10,2.7209718736441275e-10,-1.2321315984915937e-10,199.0,-3.4596302371885584e-10,-1.3683160524836555e-10
ou_filtered_sf0.35_pr0.005_h5_g0.05,ou_filtered,0.35,0.005,5,0.05,0,2.916647477480455e-13,1.7359607500061407e-13,3.19714678695424e-10,7.662074165684607e-10,-4.464927378730367e-10,718.0,-4.777546554615331e-10,5.975713685894733e-11,6.014412877883246e-11,-3.8699191988512217e-13,61.0,-1.0999484993329677e-10,-8.440269932229763e-11,1.4936542036278838e-10,-2.3376811968508594e-10,151.0,-2.7753764493254033e-10,-1.3701635281374528e-10
core_liquid_pairs_sf0.35_pr0.010_h5_g0.005,core_liquid_pairs,0.35,0.01,5,0.005,0,3.5500692743382866e-13,2.1875850550580878e-13,1.9531850353342952e-10,1.038431048356374e-09,-8.431125448229442e-10,667.0,-8.888558661602794e-10,2.198924584287696e-10,1.1905766683389924e-10,1.0083479159487035e-10,94.0,-1.1059420903977922e-10,1.5125713768708263e-10,2.753677250533686e-10,-1.2411058736628592e-10,199.0,-3.4870604951403264e-10,-1.3801506976051652e-10
liquid_validation_sf0.25_pr0.010_h15_g0.005,liquid_validation,0.25,0.01,15,0.005,0,8.139795899781171e-13,2.4649068736098326e-13,1.1760915601995939e-09,2.429089989209238e-09,-1.252998429009644e-09,1241.0,-1.696363476364512e-09,5.602655764378809e-10,2.5762332843679256e-10,3.026422480010882e-10,168.0,-6.155684658039761e-10,-2.0459117908932165e-10,5.418232411534379e-10,-7.464144202427595e-10,267.0,-1.5068376987522793e-09,-1.4660221883395762e-10
core_liquid_pairs_sf0.50_pr0.005_h15_g0.001,core_liquid_pairs,0.5,0.005,15,0.001,0,2.4537504062905894e-13,1.5175712737801553e-13,1.3505289137934716e-10,8.649740956056052e-10,-7.29921204226258e-10,667.0,-7.499418637711878e-10,1.5193457871646663e-10,9.682002592479541e-11,5.511455279167119e-11,94.0,-7.916307185242866e-11,1.0452192640138065e-10,2.2425183877892108e-10,-1.1972991237754044e-10,199.0,-2.5348646985387597e-10,-1.4803936393161882e-10
liquid_validation_sf0.50_pr0.010_h5_g0.001,liquid_validation,0.5,0.01,5,0.001,0,3.8451271126278165e-13,1.1784078116185607e-13,5.283703293021226e-10,1.422947339009063e-09,-8.945770097069402e-10,1277.0,-1.1046929772660203e-09,2.7902650869401373e-10,1.504343368254771e-10,1.2859217186853663e-10,165.0,-3.1122455248584187e-10,-1.0091937289223799e-10,3.2535075381690194e-10,-4.262701267091401e-10,281.0,-7.699718854734618e-10,-1.6481870789664066e-10
core_liquid_pairs_sf0.35_pr0.005_h15_g0,core_liquid_pairs,0.35,0.005,15,0.0,0,8.171796572753465e-13,1.783573289060314e-13,4.3898479811403947e-10,2.191175670403657e-09,-1.7521908722896174e-09,1051.0,-1.9464978514503276e-09,6.077866206136055e-10,2.4233759343712195e-10,3.6544902717648343e-10,150.0,-4.0370533373181073e-10,-7.830433384749432e-11,5.216580275932824e-10,-5.999623614407765e-10,293.0,-1.2995367407699958e-09,-1.6545663731413916e-10
core_liquid_pairs_sf0.35_pr0.010_h5_g0.25,core_liquid_pairs,0.35,0.01,5,0.25,0,4.303668500469705e-13,2.747015558207384e-13,2.376694983537982e-10,1.2604108047483842e-09,-1.0227413063945862e-09,667.0,-1.0761800735035744e-09,2.6568777181705207e-10,1.4423042395974648e-10,1.2145734785730556e-10,94.0,-1.337915087066308e-10,1.8294482581346707e-10,3.3441296906900086e-10,-1.5146814325553394e-10,199.0,-4.2528451472981433e-10,-1.6819780168065447e-10
core_liquid_pairs_sf0.50_pr0.005_h5_g0.001,core_liquid_pairs,0.5,0.005,5,0.001,0,3.426810933652535e-13,2.1441733498689473e-13,1.8884149133607012e-10,1.1115359398354146e-09,-9.226944484993446e-10,667.0,-9.561047784602836e-10,2.1195555614238413e-10,1.226523559288835e-10,8.930320021350058e-11,94.0,-1.0830185062048922e-10,1.4586144597109546e-10,2.8458297813454575e-10,-1.3872153216345034e-10,199.0,-3.429636861195528e-10,-1.6916339983187757e-10
ou_filtered_sf0.25_pr0.010_h5_g0,ou_filtered,0.25,0.01,5,0.0,0,4.746758541784857e-13,2.53408405370692e-13,9.662548932873815e-10,1.5902176785205965e-09,-6.239627852332151e-10,1013.0,-7.223006242213768e-10,1.398028390268008e-10,1.1365011581539126e-10,2.6152723211409525e-11,75.0,-1.8056356133107036e-10,-1.0585409323522547e-10,2.931793414614418e-10,-3.990334346966672e-10,190.0,-4.2093684266081843e-10,-1.716331911538779e-10
core_liquid_pairs_sf0.50_pr0.005_h5_g0.01,core_liquid_pairs,0.5,0.005,5,0.01,0,3.546889499878231e-13,2.2622499362910084e-13,1.9586042457109702e-10,1.1516590328869014e-09,-9.557986083158044e-10,667.0,-9.893156430575835e-10,2.1898382193130513e-10,1.2687710679002927e-10,9.210671514127582e-11,94.0,-1.1195800307776684e-10,1.5078247319151234e-10,2.9491364761327063e-10,-1.4413117442175827e-10,199.0,-3.5615983369750463e-10,-1.7557839289273008e-10
core_liquid_pairs_sf0.50_pr0.010_h5_g0.1,core_liquid_pairs,0.5,0.01,5,0.1,0,3.0582363339204345e-13,1.9313661567955362e-13,1.686970676457732e-10,1.0882435269875418e-09,-9.195464593417685e-10,667.0,-9.428640465752099e-10,1.889929970343724e-10,1.21805307607128e-10,6.718768942724441e-11,94.0,-9.816327017951131e-11,1.300943042713238e-10,2.825980202655299e-10,-1.525037159942061e-10,199.0,-3.180560629453684e-10,-1.8842184482445636e-10
core_liquid_pairs_sf0.50_pr0.001_h1_g0,core_liquid_pairs,0.5,0.001,1,0.0,0,3.4826030947954223e-12,9.031109193813336e-13,1.8593078706251274e-09,7.893291853817096e-09,-6.03398398319197e-09,1051.0,-6.85657689632283e-09,2.507751462141448e-09,8.278836563618434e-10,1.6798678057796038e-09,150.0,-1.6126937959583458e-09,-3.23368930638488e-11,1.7477925978288333e-09,-1.7801294908926833e-09,293.0,-4.9186312868931255e-09,-1.9256113202815e-10
liquid_validation_sf0.50_pr0.001_h1_g0.05,liquid_validation,0.5,0.001,1,0.05,0,7.963420275812183e-12,1.9811115255321973e-12,1.0549358296589065e-08,1.9916679940644057e-08,-9.36732164405499e-09,1352.0,-1.445173488186472e-08,5.5581038988393565e-09,2.1087137748747055e-09,3.449390123964651e-09,180.0,-5.998070112070846e-09,-2.444156335561258e-09,4.291726288540134e-09,-6.735882624101392e-09,301.0,-1.3958187938226253e-08,-1.9748999820700104e-10
core_liquid_pairs_sf0.50_pr0.010_h5_g0.005,core_liquid_pairs,0.5,0.01,5,0.005,0,3.2771728361520097e-13,2.0328660839318568e-13,1.804299872730094e-10,1.1651718747256383e-09,-9.84741887452629e-10,667.0,-1.0106612465881838e-09,2.0286431227211044e-10,1.3058244322944667e-10,7.228186904266375e-11,94.0,-1.0579712989344039e-10,1.3957038659397769e-10,3.0250847784823163e-10,-1.629380912542539e-10,199.0,-3.398407889496219e-10,-2.0159215096065392e-10
ou_filtered_sf0.35_pr0.010_h1_g0.1,ou_filtered,0.35,0.01,1,0.1,0,4.1993446134340194e-13,2.4240497537674876e-13,4.5561192122650563e-10,1.1372007886380198e-09,-6.815888674115141e-10,718.0,-7.22408411810465e-10,8.529375997072354e-11,8.984987288496234e-11,-4.556112914238806e-12,61.0,-1.6034172722977346e-10,-1.1907054977222207e-10,2.241107907401989e-10,-3.4318134051242094e-10,151.0,-4.0199305617272144e-10,-2.1151416885732013e-10
core_liquid_pairs_sf0.50_pr0.010_h5_g0.01,core_liquid_pairs,0.5,0.01,5,0.01,0,3.45354871883208e-13,2.2087657015107998e-13,1.9076271372920262e-10,1.2296497702662374e-09,-1.0388870565370349e-09,667.0,-1.0645149217825309e-09,2.1316480316564633e-10,1.3750688066512637e-10,7.565792250051993e-11,94.0,-1.1076229180829044e-10,1.4678766663426956e-10,3.1936896904372676e-10,-1.725813024094572e-10,199.0,-3.599116318749669e-10,-2.130916440286532e-10
liquid_validation_sf0.35_pr0.005_h5_g0.005,liquid_validation,0.35,0.005,5,0.005,0,3.653411802144227e-12,1.00685243358269e-12,5.088238017664423e-09,9.631460211287574e-09,-4.543222193623151e-09,1352.0,-6.702497071791924e-09,2.5338020362421603e-09,1.0223943277059952e-09,1.5114077085361651e-09,180.0,-2.7380202557568264e-09,-1.077730017385339e-09,2.1153782310614236e-09,-3.193108248446763e-09,301.0,-6.527201788834667e-09,-2.2312160740628762e-10
core_liquid_pairs_sf0.35_pr0.010_h15_g0.25,core_liquid_pairs,0.35,0.01,15,0.25,0,4.680627380399384e-13,2.9857589094677657e-13,2.5846952324620266e-10,1.5030883803345743e-09,-1.2446188570883717e-09,667.0,-1.2944637345796854e-09,2.889767488024779e-10,1.73940868553159e-10,1.1503588024931888e-10,94.0,-1.4768029484712104e-10,1.9897725604035032e-10,4.0297957495753716e-10,-2.0400231891718688e-10,199.0,-4.784095808970947e-10,-2.343519364198562e-10
core_liquid_pairs_sf0.25_pr0.005_h15_g0.001,core_liquid_pairs,0.25,0.005,15,0.001,0,4.416078613900254e-12,1.0416667528545531e-12,2.359340972064687e-09,1.030791307787601e-08,-7.948572105811324e-09,1051.0,-9.159522033354107e-09,3.3586283220510063e-09,1.1469336950194147e-09,2.211694627031592e-09,150.0,-2.2312046138919695e-09,-6.930702925641236e-10,2.4832470379905435e-09,-3.1763173305546655e-09,293.0,-7.244154394254102e-09,-2.7903600695060365e-10
liquid_validation_sf0.25_pr0.010_h15_g0.1,liquid_validation,0.25,0.01,15,0.1,0,1.5948817718514945e-12,4.70486759723034e-13,2.267111339744728e-09,4.71178538116445e-09,-2.444674041419723e-09,1241.0,-3.3002990197306796e-09,1.1002991615773941e-09,5.022113595041922e-10,5.98087802073202e-10,168.0,-1.2084238903375395e-09,-4.17458749705647e-10,1.0491637021485182e-09,-1.4666224518541648e-09,267.0,-2.9231689905555413e-09,-2.798760543244462e-10
ou_filtered_sf0.25_pr0.010_h15_g0,ou_filtered,0.25,0.01,15,0.0,0,8.73912053833692e-13,3.4755531785890525e-13,3.956437871669745e-09,5.3988029229579025e-09,-1.4423650512881573e-09,1013.0,-1.8079342022777476e-09,4.660301610753341e-10,3.266909362762237e-10,1.3933922479911031e-10,75.0,-4.1171488117712386e-10,-4.9252234669434176e-11,8.940111893492663e-10,-9.432634240187007e-10,190.0,-1.0804542639609003e-09,-3.1992956107216494e-10
liquid_validation_sf0.35_pr0.010_h15_g0.01,liquid_validation,0.35,0.01,15,0.01,0,3.258269747938829e-13,1.593837041464809e-13,1.7342224086513106e-09,3.3339748727851558e-09,-1.5997524641338456e-09,1443.0,-1.6988756676433498e-09,3.174874201155223e-10,2.1245470904739765e-10,1.0503271106812455e-10,164.0,-2.103956314490526e-10,5.84264599106386e-11,5.44779004516958e-10,-4.863525446063196e-10,339.0,-6.395659754403348e-10,-3.4760726670751727e-10
core_liquid_pairs_sf0.50_pr0.005_h5_g0.005,core_liquid_pairs,0.5,0.005,5,0.005,0,7.160175522158313e-13,4.571965935830767e-13,3.9543516501192045e-10,2.3250166080391596e-09,-1.9295814430272388e-09,667.0,-1.997116138752806e-09,4.420194125837275e-10,2.5612059704651965e-10,1.8589881553720782e-10,94.0,-2.2599527450929804e-10,3.0436488791786386e-10,5.95390712417792e-10,-2.910258244999281e-10,199.0,-7.191272839238306e-10,-3.5450162997378746e-10
liquid_validation_sf0.25_pr0.001_h15_g0.01,liquid_validation,0.25,0.001,15,0.01,0,6.774525966712341e-13,3.8137065184677684e-13,1.0005762799448689e-09,3.2885576181053298e-09,-2.2879813381604607e-09,1451.0,-2.4915453519067625e-09,5.690067146949099e-10,2.659207086084243e-10,3.030860060864856e-10,170.0,-4.291695552100399e-10,1.4554661309959258e-11,6.287106959009784e-10,-6.141560345910193e-10,326.0,-1.1378682953801882e-09,-3.680392749260588e-10
liquid_validation_sf0.35_pr0.010_h1_g0.005,liquid_validation,0.35,0.01,1,0.005,0,6.914444800337114e-13,2.640762026752201e-13,2.5469018097885035e-09,5.048216887904917e-09,-2.501315078116414e-09,1206.0,-2.7100584216481483e-09,6.30191172030425e-10,3.490020458534288e-10,2.8118912617699624e-10,140.0,-4.1783713266074825e-10,8.593208713732344e-11,8.393545675138739e-10,-7.534224803765508e-10,273.0,-1.1571214675283425e-09,-4.4515717217692834e-10
liquid_validation_sf0.25_pr0.005_h15_g0,liquid_validation,0.25,0.005,15,0.0,0,1.728825416158486e-12,4.76299555352e-13,8.309303604010944e-10,5.7920813143807e-09,-4.961150953979601e-09,2106.0,-5.675398036481283e-09,1.5646319406688233e-09,6.087780202929928e-10,9.558539203758302e-10,253.0,-7.258681640851855e-10,-5.460176110577481e-10,1.2778974500103823e-09,-1.8239150610681302e-09,462.0,-3.6186155321669115e-09,-4.600463519507569e-10
core_liquid_pairs_sf0.35_pr0.010_h15_g0.005,core_liquid_pairs,0.35,0.01,15,0.005,0,1.0484504152000798e-12,6.501182757542436e-13,5.772180251057694e-10,3.364590648661047e-09,-2.787372623555277e-09,667.0,-2.9030476696912714e-09,6.490371430330133e-10,3.8987514988078167e-10,2.591619931522315e-10,94.0,-3.3135982277858095e-10,4.465318727183524e-10,9.016227660333428e-10,-4.5509089331499053e-10,199.0,-1.066790808758583e-09,-5.23446884786343e-10
ou_filtered_sf0.35_pr0.010_h15_g0.01,ou_filtered,0.35,0.01,15,0.01,0,7.795696267531987e-13,4.635313269363843e-13,8.542541851550117e-10,2.5225387716674687e-09,-1.6682845865124567e-09,718.0,-1.7240195261949847e-09,1.596750335018648e-10,2.0230457140244467e-10,-4.2629537900579815e-11,61.0,-3.100560787214082e-10,-2.2544390517922522e-10,5.05105385911271e-10,-7.305492910904963e-10,151.0,-7.955873865377478e-10,-5.318271288430979e-10
core_liquid_pairs_sf0.25_pr0.010_h5_g0.001,core_liquid_pairs,0.25,0.01,5,0.001,0,1.0313583320709085e-11,2.430777801265549e-12,5.489073331763795e-09,2.357905676604759e-08,-1.80899834342838e-08,1051.0,-2.090013678967259e-08,7.776035780345564e-09,2.6225087657145563e-09,5.153527014631009e-09,150.0,-5.191636424662593e-09,-1.463509225432031e-09,5.681578739478498e-09,-7.1450879649105265e-09,293.0,-1.6651436439290184e-08,-5.384215671581874e-10
liquid_validation_sf0.35_pr0.001_h1_g0.005,liquid_validation,0.35,0.001,1,0.005,0,1.172207200783497e-12,5.752108868120374e-13,3.2053960123204454e-09,7.036513931674021e-09,-3.831117919353575e-09,1206.0,-4.208726119097578e-09,1.0414272119574404e-09,4.950944881186812e-10,5.463327238387593e-10,140.0,-7.164685286416393e-10,8.168674873558674e-11,1.1683309633182584e-09,-1.0866442145826716e-09,273.0,-1.905113200305879e-09,-5.794951861338963e-10
liquid_validation_sf0.35_pr0.001_h15_g0.001,liquid_validation,0.35,0.001,15,0.001,0,7.636898968467874e-12,2.0654203414771778e-12,1.0610918044808518e-08,1.947320637235765e-08,-8.86228832754913e-09,1352.0,-1.3133277843322021e-08,4.990882588796735e-09,2.074784339160612e-09,2.9160982496361242e-09,180.0,-5.910439187193705e-09,-1.9675193864918698e-09,4.24659347580749e-09,-6.214112862299361e-09,301.0,-1.2978702567955732e-08,-5.8530088664793e-10
liquid_validation_sf0.35_pr0.001_h1_g0.1,liquid_validation,0.35,0.001,1,0.1,0,1.1908115171755567e-12,5.870746993179792e-13,3.1428431708149625e-09,7.038940651422344e-09,-3.896097480607382e-09,1206.0,-4.277166174993451e-09,1.0528657364519349e-09,4.987987333282916e-10,5.540670031236435e-10,140.0,-7.274686556219768e-10,7.882543335237546e-11,1.1736763643779445e-09,-1.0948509310255693e-09,273.0,-1.9315213406809766e-09,-5.903910348190119e-10
liquid_validation_sf0.50_pr0.005_h15_g0.005,liquid_validation,0.5,0.005,15,0.005,0,1.1656895632133504e-12,2.5634064016316333e-13,1.9512029344262923e-09,5.380645829673823e-09,-3.42944289524753e-09,1541.0,-3.9350074455242085e-09,9.227274806729853e-10,4.963752880078297e-10,4.263521926651561e-10,181.0,-6.904843159382247e-10,-3.17544195881834e-10,1.0328355504528973e-09,-1.3503797463347308e-09,320.0,-2.3041097321543837e-09,-5.939241587347628e-10
core_liquid_pairs_sf0.35_pr0.010_h5_g0,core_liquid_pairs,0.35,0.01,5,0.0,0,3.032296636007459e-12,7.059353102079058e-13,1.6143485129908364e-09,8.06604521994188e-09,-6.451696706951044e-09,1051.0,-7.150846373891025e-09,2.2160855356031656e-09,8.925080156240759e-10,1.3235775199790897e-09,150.0,-1.4650506833699267e-09,-1.487059636855368e-10,1.935927006375757e-09,-2.0846329700612944e-09,293.0,-4.64267628618324e-09,-6.269821942138605e-10
ou_filtered_sf0.50_pr0.010_h1_g0.001,ou_filtered,0.5,0.01,1,0.001,0,4.031774913926256e-13,2.67619260085894e-13,3.306726206152388e-09,5.746286285608599e-09,-2.439560079456212e-09,1013.0,-2.5705056597457104e-09,3.5561398903111835e-10,3.015115594491258e-10,5.410242958199262e-11,75.0,-3.2505729562512413e-10,8.899035482908006e-11,8.142054787173954e-10,-7.252151238883153e-10,190.0,-8.870583281384458e-10,-6.358746273795415e-10
core_liquid_pairs_sf0.35_pr0.010_h1_g0,core_liquid_pairs,0.35,0.01,1,0.0,0,5.243860901060771e-12,1.2637113577795844e-12,2.7850571275607905e-09,1.2676042590150794e-08,-9.890985462590007e-09,1051.0,-1.1134522965902237e-08,3.777298093103585e-09,1.3945509849905592e-09,2.382747108113026e-09,150.0,-2.4878937519332945e-09,-1.0242774018378599e-10,3.0133015847728647e-09,-3.1157293249566497e-09,293.0,-7.691052284029555e-09,-6.573055571706625e-10
liquid_validation_sf0.35_pr0.001_h15_g0.01,liquid_validation,0.35,0.001,15,0.01,0,9.057598589301604e-12,2.391409086547245e-12,1.2485100249894128e-08,2.3187463404182357e-08,-1.0702363154288236e-08,1352.0,-1.569497208880924e-08,5.989367066656323e-09,2.469862679400773e-09,3.519504387255549e-09,180.0,-6.933690234166963e-09,-2.3977866954038677e-09,5.0514182074282334e-09,-7.449204902832102e-09,301.0,-1.549098316191021e-08,-6.663175821199413e-10
liquid_validation_sf0.35_pr0.001_h5_g0.25,liquid_validation,0.35,0.001,5,0.25,0,1.083725510835426e-12,4.4749371415067553e-13,4.481212471063916e-09,8.442020855822008e-09,-3.960808384758093e-09,1206.0,-4.3217028774107846e-09,1.0181840545908033e-09,5.50342310627643e-10,4.678417439631606e-10,140.0,-6.756214401883973e-10,1.4034816491492432e-10,1.3606458844667e-09,-1.2202977195517756e-09,273.0,-1.8759282188673454e-09,-6.850017557954243e-10
core_liquid_pairs_sf0.50_pr0.005_h15_g0.01,core_liquid_pairs,0.5,0.005,15,0.01,0,1.1544662486770622e-12,7.339009175071162e-13,6.372726035467011e-10,4.07427107483407e-09,-3.436998471287368e-09,667.0,-3.526196376766173e-09,7.129896395354278e-10,4.551329775185629e-10,2.5785666201686505e-10,94.0,-3.6982732251571904e-10,4.908849255780793e-10,1.0566187971305004e-09,-5.657338715524211e-10,199.0,-1.1978895307412995e-09,-6.981150691840489e-10
liquid_validation_sf0.50_pr0.005_h5_g0.1,liquid_validation,0.5,0.005,5,0.1,0,2.7236605175937257e-12,7.008537732100788e-13,3.517092470612925e-09,8.963599865285617e-09,-5.446507394672692e-09,1352.0,-6.870262359691453e-09,2.00563505522768e-09,9.656017826576431e-10,1.0400332725700364e-09,180.0,-2.1079791216953693e-09,-8.268094114815972e-10,2.0034970878867926e-09,-2.830306499368389e-09,301.0,-5.180040569889439e-09,-7.914694895700927e-10
core_liquid_pairs_sf0.25_pr0.010_h15_g0,core_liquid_pairs,0.25,0.01,15,0.0,0,4.380551477112249e-12,9.901524045119459e-13,2.3355763453413647e-09,1.1565740483924763e-08,-9.230164138583405e-09,1051.0,-1.0279697674913652e-08,3.2257855980399882e-09,1.303813932054979e-09,1.9219716659850096e-09,150.0,-2.1360164388042067e-09,-3.091644852881521e-10,2.8569983204135443e-09,-3.166162805701697e-09,293.0,-6.874522812490689e-09,-8.779633530244319e-10
liquid_validation_sf0.35_pr0.010_h5_g0.01,liquid_validation,0.35,0.01,5,0.01,0,5.7327747615380935e-12,1.6170792125439716e-12,7.936416651844054e-09,1.7160055010069707e-08,-9.223638358225646e-09,1352.0,-1.239284398577038e-08,4.134966986566364e-09,1.8288602355809688e-09,2.3061067509853944e-09,180.0,-4.302143044027483e-09,-1.7046483261526143e-09,3.822353585718538e-09,-5.527001911871151e-09,301.0,-1.0761791040519312e-08,-9.516744591555622e-10
liquid_validation_sf0.50_pr0.005_h1_g0.25,liquid_validation,0.5,0.005,1,0.25,0,9.791726543260123e-13,5.575016247256965e-13,-8.966863875984185e-10,3.5842822883282424e-09,-4.4809686759266616e-09,1206.0,-4.663124431586152e-09,7.102510790965137e-10,4.144306185223416e-10,2.958204605741721e-10,140.0,-5.963293917718436e-10,-4.291362632307578e-11,8.369177551453473e-10,-8.798313814684229e-10,273.0,-1.734061434014361e-09,-9.64409117687979e-10
liquid_validation_sf0.50_pr0.001_h5_g0.1,liquid_validation,0.5,0.001,5,0.1,0,7.00585839909669e-12,1.7541553067830086e-12,9.16995036263571e-09,1.9623374270261102e-08,-1.0453423907625395e-08,1352.0,-1.3919485253557143e-08,4.898883469405435e-09,2.0991613570614205e-09,2.7997221123440156e-09,180.0,-5.402692200208422e-09,-2.0608894820742866e-09,4.293085271679824e-09,-6.35397475375411e-09,301.0,-1.2497524906734974e-08,-9.991303724570886e-10
liquid_validation_sf0.35_pr0.005_h1_g0.25,liquid_validation,0.35,0.005,1,0.25,0,1.834888907207816e-12,7.799162274593134e-13,6.045702090081801e-09,1.238430662399717e-08,-6.338604533915371e-09,1206.0,-6.9077481586168675e-09,1.6543280560856919e-09,8.6193964855938e-10,7.92388407526312e-10,140.0,-1.1127041020152212e-09,1.8277086476755435e-10,2.05672155169169e-09,-1.873950686924135e-09,273.0,-3.018921978414574e-09,-1.057900528783544e-09
liquid_validation_sf0.35_pr0.010_h15_g0.005,liquid_validation,0.35,0.01,15,0.005,0,3.628247819272605e-12,1.0348663529070438e-12,4.930169219313006e-09,1.2303924010349735e-08,-7.3737547910367304e-09,1241.0,-9.309743966884813e-09,2.609905883352532e-09,1.3236184533750929e-09,1.2862874299774389e-09,168.0,-2.839627776387274e-09,-1.0154925093015165e-09,2.7691848333113557e-09,-3.784677342612873e-09,267.0,-6.93543874698291e-09,-1.1912577457279531e-09
ou_filtered_sf0.35_pr0.001_h1_g0.001,ou_filtered,0.35,0.001,1,0.001,0,6.079525771696126e-12,3.898492639820006e-12,4.8701859756843056e-08,5.8257249914651124e-08,-9.555390157808067e-09,1013.0,-1.504279353624727e-08,5.270876388226224e-09,3.0407791580612395e-09,2.2300972301649856e-09,75.0,-4.651464992229078e-09,1.0775529449606101e-09,8.15131196832377e-09,-7.0737590233631575e-09,190.0,-9.377675627086149e-09,-1.2410822656359086e-09
liquid_validation_sf0.35_pr0.001_h5_g0.01,liquid_validation,0.35,0.001,5,0.01,0,1.997521937413651e-12,8.187924341288688e-13,8.11380863760024e-09,1.5433964561767775e-08,-7.320155924167535e-09,1206.0,-7.976436893227381e-09,1.8715267043157704e-09,1.0100764137884781e-09,8.614502905272929e-10,140.0,-1.2444667455011596e-09,2.5074409297316017e-10,2.4934333393412058e-09,-2.2426892463680456e-09,273.0,-3.4570697820226797e-09,-1.2679858603042468e-09
liquid_validation_sf0.35_pr0.001_h1_g0.25,liquid_validation,0.35,0.001,1,0.25,0,2.627838021681671e-12,1.3268539506049518e-12,6.641383096449391e-09,1.5338596173906898e-08,-8.697213077457509e-09,1206.0,-9.533385602562197e-09,2.3158546334272204e-09,1.0950740541399127e-09,1.2207805792873075e-09,140.0,-1.6149965873447486e-09,1.5747755918779937e-10,2.5712885154512773e-09,-2.413810956263478e-09,273.0,-4.291549465236744e-09,-1.3312757102530152e-09
ou_filtered_sf0.25_pr0.010_h15_g0.001,ou_filtered,0.25,0.01,15,0.001,0,4.947098286578466e-12,2.637279283845828e-12,3.3849776136112236e-08,4.1778921646466826e-08,-7.929145510354593e-09,1013.0,-1.189440021086904e-08,3.734888794682469e-09,2.330697151772853e-09,1.404191642909615e-09,75.0,-3.297185875749127e-09,4.9323141587775e-10,6.552609115445657e-09,-6.059377699567907e-09,190.0,-7.510734908806569e-09,-1.3540667674175015e-09
ou_filtered_sf0.25_pr0.005_h15_g0.001,ou_filtered,0.25,0.005,15,0.001,0,8.105460747032112e-12,4.374556272779273e-12,5.603830450067979e-08,6.650468628347952e-08,-1.0466381782799734e-08,1013.0,-1.7765520236364045e-08,6.174699700592549e-09,3.6686399456195148e-09,2.5060597549730345e-09,75.0,-5.440686981336724e-09,8.469448300358769e-10,1.030478532311158e-08,-9.457840493075706e-09,190.0,-1.1890355816027498e-08,-1.3821050842752196e-09
core_liquid_pairs_sf0.35_pr0.010_h5_g0.001,core_liquid_pairs,0.35,0.01,5,0.001,0,8.416434216229618e-12,1.9511614546274814e-12,4.512594826660522e-09,2.2094460229352157e-08,-1.7581865402691644e-08,1051.0,-1.969176000058144e-08,6.3779630211179135e-09,2.4322432406824623e-09,3.9457197804354524e-09,150.0,-4.257218195219731e-09,-1.235697901009478e-09,5.2203814186616865e-09,-6.4560793196711645e-09,293.0,-1.3906522293049269e-08,-1.4228023713155279e-09
liquid_validation_sf0.50_pr0.001_h5_g0.005,liquid_validation,0.5,0.001,5,0.005,0,9.608408248842445e-12,2.5743992782574797e-12,1.3042197727007274e-08,2.7731754553638453e-08,-1.4689556826631176e-08,1352.0,-1.9724617915930812e-08,6.789621178463331e-09,2.9597146426591014e-09,3.829906535804229e-09,180.0,-7.435257039436712e-09,-2.799304339964373e-09,6.120574287210175e-09,-8.919878627174545e-09,301.0,-1.7533745757282575e-08,-1.4775198108738624e-09
